filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
2019_NYAA_NYALE-04_000382.JPG.JPG,5688707,"{}",5,4,"{""name"":""rect"",""x"":4584,""y"":1567,""width"":210,""height"":215}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000385.JPG.JPG,5703747,"{}",6,0,"{""name"":""rect"",""x"":4830,""y"":4,""width"":180,""height"":152}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000385.JPG.JPG,5703747,"{}",6,1,"{""name"":""rect"",""x"":4278,""y"":522,""width"":240,""height"":222}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000385.JPG.JPG,5703747,"{}",6,2,"{""name"":""rect"",""x"":4176,""y"":732,""width"":298,""height"":262}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000385.JPG.JPG,5703747,"{}",6,3,"{""name"":""rect"",""x"":4552,""y"":662,""width"":256,""height"":260}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000385.JPG.JPG,5703747,"{}",6,4,"{""name"":""rect"",""x"":4554,""y"":1260,""width"":258,""height"":206}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000385.JPG.JPG,5703747,"{}",6,5,"{""name"":""rect"",""x"":4032,""y"":1176,""width"":256,""height"":266}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000386.JPG.JPG,5683375,"{}",6,0,"{""name"":""rect"",""x"":4582,""y"":623,""width"":249,""height"":236}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000386.JPG.JPG,5683375,"{}",6,1,"{""name"":""rect"",""x"":4261,""y"":499,""width"":247,""height"":203}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000386.JPG.JPG,5683375,"{}",6,2,"{""name"":""rect"",""x"":4153,""y"":723,""width"":293,""height"":234}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000386.JPG.JPG,5683375,"{}",6,3,"{""name"":""rect"",""x"":4580,""y"":1266,""width"":235,""height"":198}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000386.JPG.JPG,5683375,"{}",6,4,"{""name"":""rect"",""x"":4024,""y"":1152,""width"":261,""height"":249}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000386.JPG.JPG,5683375,"{}",6,5,"{""name"":""rect"",""x"":4855,""y"":0,""width"":177,""height"":145}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000387.JPG.JPG,5630766,"{}",6,0,"{""name"":""rect"",""x"":4863,""y"":0,""width"":186,""height"":143}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000387.JPG.JPG,5630766,"{}",6,1,"{""name"":""rect"",""x"":4605,""y"":642,""width"":243,""height"":254}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000387.JPG.JPG,5630766,"{}",6,2,"{""name"":""rect"",""x"":4272,""y"":498,""width"":251,""height"":210}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000387.JPG.JPG,5630766,"{}",6,3,"{""name"":""rect"",""x"":4144,""y"":717,""width"":296,""height"":237}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000387.JPG.JPG,5630766,"{}",6,4,"{""name"":""rect"",""x"":4027,""y"":1167,""width"":260,""height"":249}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000387.JPG.JPG,5630766,"{}",6,5,"{""name"":""rect"",""x"":4628,""y"":1297,""width"":239,""height"":206}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000389.JPG.JPG,5968642,"{}",6,0,"{""name"":""rect"",""x"":4910,""y"":3,""width"":210,""height"":172}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000389.JPG.JPG,5968642,"{}",6,1,"{""name"":""rect"",""x"":4375,""y"":566,""width"":240,""height"":254}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000389.JPG.JPG,5968642,"{}",6,2,"{""name"":""rect"",""x"":4646,""y"":712,""width"":238,""height"":289}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000389.JPG.JPG,5968642,"{}",6,3,"{""name"":""rect"",""x"":4280,""y"":774,""width"":272,""height"":295}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000389.JPG.JPG,5968642,"{}",6,4,"{""name"":""rect"",""x"":4121,""y"":1232,""width"":236,""height"":262}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000389.JPG.JPG,5968642,"{}",6,5,"{""name"":""rect"",""x"":4663,""y"":1320,""width"":236,""height"":240}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000394.JPG.JPG,5685487,"{}",6,0,"{""name"":""rect"",""x"":4920,""y"":0,""width"":217,""height"":175}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000394.JPG.JPG,5685487,"{}",6,1,"{""name"":""rect"",""x"":4324,""y"":547,""width"":273,""height"":274}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000394.JPG.JPG,5685487,"{}",6,2,"{""name"":""rect"",""x"":4649,""y"":760,""width"":252,""height"":289}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000394.JPG.JPG,5685487,"{}",6,3,"{""name"":""rect"",""x"":4179,""y"":772,""width"":325,""height"":307}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000394.JPG.JPG,5685487,"{}",6,4,"{""name"":""rect"",""x"":4059,""y"":1299,""width"":265,""height"":261}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000394.JPG.JPG,5685487,"{}",6,5,"{""name"":""rect"",""x"":4687,""y"":1450,""width"":255,""height"":261}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000396.JPG.JPG,5575887,"{}",6,0,"{""name"":""rect"",""x"":4340,""y"":542,""width"":264,""height"":263}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000396.JPG.JPG,5575887,"{}",6,1,"{""name"":""rect"",""x"":4188,""y"":763,""width"":313,""height"":303}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000396.JPG.JPG,5575887,"{}",6,2,"{""name"":""rect"",""x"":4619,""y"":725,""width"":257,""height"":287}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000396.JPG.JPG,5575887,"{}",6,3,"{""name"":""rect"",""x"":4049,""y"":1286,""width"":259,""height"":263}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000396.JPG.JPG,5575887,"{}",6,4,"{""name"":""rect"",""x"":4669,""y"":1439,""width"":264,""height"":264}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000396.JPG.JPG,5575887,"{}",6,5,"{""name"":""rect"",""x"":4878,""y"":2,""width"":236,""height"":151}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000403.JPG.JPG,5546691,"{}",8,0,"{""name"":""rect"",""x"":4885,""y"":1,""width"":243,""height"":148}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000403.JPG.JPG,5546691,"{}",8,1,"{""name"":""rect"",""x"":4616,""y"":719,""width"":264,""height"":292}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000403.JPG.JPG,5546691,"{}",8,2,"{""name"":""rect"",""x"":4338,""y"":510,""width"":274,""height"":273}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000403.JPG.JPG,5546691,"{}",8,3,"{""name"":""rect"",""x"":4194,""y"":727,""width"":317,""height"":293}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000403.JPG.JPG,5546691,"{}",8,4,"{""name"":""rect"",""x"":3800,""y"":717,""width"":155,""height"":160}","{""object"":""Flower_07""}"
2019_NYAA_NYALE-04_000403.JPG.JPG,5546691,"{}",8,5,"{""name"":""rect"",""x"":4071,""y"":1231,""width"":255,""height"":271}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000403.JPG.JPG,5546691,"{}",8,6,"{""name"":""rect"",""x"":4653,""y"":1391,""width"":271,""height"":280}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000403.JPG.JPG,5546691,"{}",8,7,"{""name"":""rect"",""x"":2186,""y"":1118,""width"":128,""height"":133}","{""object"":""Flower_08""}"
2019_NYAA_NYALE-04_000407.JPG.JPG,5587538,"{}",8,0,"{""name"":""rect"",""x"":2134,""y"":1086,""width"":163,""height"":168}","{""object"":""Flower_08""}"
2019_NYAA_NYALE-04_000407.JPG.JPG,5587538,"{}",8,1,"{""name"":""rect"",""x"":3743,""y"":687,""width"":189,""height"":184}","{""object"":""Flower_07""}"
2019_NYAA_NYALE-04_000407.JPG.JPG,5587538,"{}",8,2,"{""name"":""rect"",""x"":4024,""y"":1237,""width"":285,""height"":268}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000407.JPG.JPG,5587538,"{}",8,3,"{""name"":""rect"",""x"":4167,""y"":733,""width"":331,""height"":302}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000407.JPG.JPG,5587538,"{}",8,4,"{""name"":""rect"",""x"":4255,""y"":478,""width"":314,""height"":272}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000407.JPG.JPG,5587538,"{}",8,5,"{""name"":""rect"",""x"":4628,""y"":729,""width"":256,""height"":285}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000407.JPG.JPG,5587538,"{}",8,6,"{""name"":""rect"",""x"":4833,""y"":4,""width"":256,""height"":138}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000407.JPG.JPG,5587538,"{}",8,7,"{""name"":""rect"",""x"":4670,""y"":1387,""width"":260,""height"":272}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000408.JPG.JPG,5595088,"{}",8,0,"{""name"":""rect"",""x"":2161,""y"":1095,""width"":154,""height"":148}","{""object"":""Flower_08""}"
2019_NYAA_NYALE-04_000408.JPG.JPG,5595088,"{}",8,1,"{""name"":""rect"",""x"":4873,""y"":-1,""width"":242,""height"":138}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000408.JPG.JPG,5595088,"{}",8,2,"{""name"":""rect"",""x"":4630,""y"":722,""width"":258,""height"":291}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000408.JPG.JPG,5595088,"{}",8,3,"{""name"":""rect"",""x"":4301,""y"":501,""width"":290,""height"":267}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000408.JPG.JPG,5595088,"{}",8,4,"{""name"":""rect"",""x"":3778,""y"":698,""width"":182,""height"":177}","{""object"":""Flower_07""}"
2019_NYAA_NYALE-04_000408.JPG.JPG,5595088,"{}",8,5,"{""name"":""rect"",""x"":4180,""y"":725,""width"":317,""height"":293}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000408.JPG.JPG,5595088,"{}",8,6,"{""name"":""rect"",""x"":4050,""y"":1216,""width"":270,""height"":270}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000408.JPG.JPG,5595088,"{}",8,7,"{""name"":""rect"",""x"":4678,""y"":1381,""width"":259,""height"":278}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000413.JPG.JPG,5646524,"{}",10,0,"{""name"":""rect"",""x"":2150,""y"":1068,""width"":167,""height"":166}","{""object"":""Flower_08""}"
2019_NYAA_NYALE-04_000413.JPG.JPG,5646524,"{}",10,1,"{""name"":""rect"",""x"":4895,""y"":3,""width"":241,""height"":136}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000413.JPG.JPG,5646524,"{}",10,2,"{""name"":""rect"",""x"":4310,""y"":321,""width"":175,""height"":164}","{""object"":""Flower_09""}"
2019_NYAA_NYALE-04_000413.JPG.JPG,5646524,"{}",10,3,"{""name"":""rect"",""x"":4294,""y"":499,""width"":298,""height"":267}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000413.JPG.JPG,5646524,"{}",10,4,"{""name"":""rect"",""x"":4651,""y"":713,""width"":257,""height"":297}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000413.JPG.JPG,5646524,"{}",10,5,"{""name"":""rect"",""x"":4188,""y"":737,""width"":318,""height"":307}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000413.JPG.JPG,5646524,"{}",10,6,"{""name"":""rect"",""x"":3787,""y"":695,""width"":213,""height"":202}","{""object"":""Flower_07""}"
2019_NYAA_NYALE-04_000413.JPG.JPG,5646524,"{}",10,7,"{""name"":""rect"",""x"":4046,""y"":1238,""width"":273,""height"":268}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000413.JPG.JPG,5646524,"{}",10,8,"{""name"":""rect"",""x"":4695,""y"":1376,""width"":257,""height"":291}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000413.JPG.JPG,5646524,"{}",10,9,"{""name"":""rect"",""x"":5144,""y"":1485,""width"":150,""height"":132}","{""object"":""Flower_10""}"
2019_NYAA_NYALE-04_000414.JPG.JPG,5758703,"{}",10,0,"{""name"":""rect"",""x"":2178,""y"":1094,""width"":163,""height"":168}","{""object"":""Flower_08""}"
2019_NYAA_NYALE-04_000414.JPG.JPG,5758703,"{}",10,1,"{""name"":""rect"",""x"":3831,""y"":681,""width"":217,""height"":211}","{""object"":""Flower_07""}"
2019_NYAA_NYALE-04_000414.JPG.JPG,5758703,"{}",10,2,"{""name"":""rect"",""x"":4060,""y"":1231,""width"":285,""height"":268}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000414.JPG.JPG,5758703,"{}",10,3,"{""name"":""rect"",""x"":4200,""y"":742,""width"":331,""height"":302}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000414.JPG.JPG,5758703,"{}",10,4,"{""name"":""rect"",""x"":4347,""y"":500,""width"":292,""height"":273}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000414.JPG.JPG,5758703,"{}",10,5,"{""name"":""rect"",""x"":4682,""y"":729,""width"":256,""height"":285}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000414.JPG.JPG,5758703,"{}",10,6,"{""name"":""rect"",""x"":4923,""y"":4,""width"":256,""height"":138}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000414.JPG.JPG,5758703,"{}",10,7,"{""name"":""rect"",""x"":4715,""y"":1387,""width"":260,""height"":272}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000414.JPG.JPG,5758703,"{}",10,8,"{""name"":""rect"",""x"":4319,""y"":328,""width"":182,""height"":175}","{""object"":""Flower_09""}"
2019_NYAA_NYALE-04_000414.JPG.JPG,5758703,"{}",10,9,"{""name"":""rect"",""x"":5151,""y"":1479,""width"":175,""height"":140}","{""object"":""Flower_10""}"
2019_NYAA_NYALE-04_000415.JPG.JPG,5601415,"{}",10,0,"{""name"":""rect"",""x"":2182,""y"":1109,""width"":170,""height"":168}","{""object"":""Flower_08""}"
2019_NYAA_NYALE-04_000415.JPG.JPG,5601415,"{}",10,1,"{""name"":""rect"",""x"":4099,""y"":1241,""width"":251,""height"":268}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000415.JPG.JPG,5601415,"{}",10,2,"{""name"":""rect"",""x"":3837,""y"":673,""width"":210,""height"":212}","{""object"":""Flower_07""}"
2019_NYAA_NYALE-04_000415.JPG.JPG,5601415,"{}",10,3,"{""name"":""rect"",""x"":4333,""y"":344,""width"":193,""height"":156}","{""object"":""Flower_09""}"
2019_NYAA_NYALE-04_000415.JPG.JPG,5601415,"{}",10,4,"{""name"":""rect"",""x"":4391,""y"":523,""width"":255,""height"":280}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000415.JPG.JPG,5601415,"{}",10,5,"{""name"":""rect"",""x"":4236,""y"":749,""width"":304,""height"":310}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000415.JPG.JPG,5601415,"{}",10,6,"{""name"":""rect"",""x"":4677,""y"":742,""width"":241,""height"":290}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000415.JPG.JPG,5601415,"{}",10,7,"{""name"":""rect"",""x"":4708,""y"":1401,""width"":253,""height"":283}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000415.JPG.JPG,5601415,"{}",10,8,"{""name"":""rect"",""x"":5165,""y"":1492,""width"":151,""height"":134}","{""object"":""Flower_10""}"
2019_NYAA_NYALE-04_000415.JPG.JPG,5601415,"{}",10,9,"{""name"":""rect"",""x"":4932,""y"":0,""width"":233,""height"":147}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000417.JPG.JPG,5573781,"{}",10,0,"{""name"":""rect"",""x"":2146,""y"":1084,""width"":180,""height"":178}","{""object"":""Flower_08""}"
2019_NYAA_NYALE-04_000417.JPG.JPG,5573781,"{}",10,1,"{""name"":""rect"",""x"":4090,""y"":1255,""width"":258,""height"":271}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000417.JPG.JPG,5573781,"{}",10,2,"{""name"":""rect"",""x"":4684,""y"":1424,""width"":266,""height"":286}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000417.JPG.JPG,5573781,"{}",10,3,"{""name"":""rect"",""x"":5152,""y"":1504,""width"":161,""height"":140}","{""object"":""Flower_10""}"
2019_NYAA_NYALE-04_000417.JPG.JPG,5573781,"{}",10,4,"{""name"":""rect"",""x"":4629,""y"":730,""width"":264,""height"":291}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000417.JPG.JPG,5573781,"{}",10,5,"{""name"":""rect"",""x"":4332,""y"":511,""width"":290,""height"":292}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000417.JPG.JPG,5573781,"{}",10,6,"{""name"":""rect"",""x"":4242,""y"":747,""width"":305,""height"":315}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000417.JPG.JPG,5573781,"{}",10,7,"{""name"":""rect"",""x"":4316,""y"":320,""width"":189,""height"":173}","{""object"":""Flower_09""}"
2019_NYAA_NYALE-04_000417.JPG.JPG,5573781,"{}",10,8,"{""name"":""rect"",""x"":4883,""y"":0,""width"":253,""height"":150}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000417.JPG.JPG,5573781,"{}",10,9,"{""name"":""rect"",""x"":3773,""y"":668,""width"":236,""height"":204}","{""object"":""Flower_07""}"
2019_NYAA_NYALE-04_000418.JPG.JPG,5557684,"{}",10,0,"{""name"":""rect"",""x"":2131,""y"":1085,""width"":167,""height"":176}","{""object"":""Flower_08""}"
2019_NYAA_NYALE-04_000418.JPG.JPG,5557684,"{}",10,1,"{""name"":""rect"",""x"":3772,""y"":663,""width"":217,""height"":217}","{""object"":""Flower_07""}"
2019_NYAA_NYALE-04_000418.JPG.JPG,5557684,"{}",10,2,"{""name"":""rect"",""x"":4066,""y"":1270,""width"":285,""height"":268}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000418.JPG.JPG,5557684,"{}",10,3,"{""name"":""rect"",""x"":4219,""y"":758,""width"":330,""height"":314}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000418.JPG.JPG,5557684,"{}",10,4,"{""name"":""rect"",""x"":4335,""y"":500,""width"":292,""height"":289}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000418.JPG.JPG,5557684,"{}",10,5,"{""name"":""rect"",""x"":4634,""y"":729,""width"":280,""height"":299}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000418.JPG.JPG,5557684,"{}",10,6,"{""name"":""rect"",""x"":4887,""y"":4,""width"":256,""height"":138}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000418.JPG.JPG,5557684,"{}",10,7,"{""name"":""rect"",""x"":4697,""y"":1421,""width"":261,""height"":299}","{""object"":""Flower_05""}"
2019_NYAA_NYALE-04_000418.JPG.JPG,5557684,"{}",10,8,"{""name"":""rect"",""x"":4307,""y"":311,""width"":198,""height"":176}","{""object"":""Flower_09""}"
2019_NYAA_NYALE-04_000418.JPG.JPG,5557684,"{}",10,9,"{""name"":""rect"",""x"":5151,""y"":1497,""width"":175,""height"":140}","{""object"":""Flower_10""}"
2019_NYAA_NYALE-04_000420.JPG.JPG,5494356,"{}",10,0,"{""name"":""rect"",""x"":2100,""y"":1082,""width"":189,""height"":176}","{""object"":""Flower_08""}"
2019_NYAA_NYALE-04_000420.JPG.JPG,5494356,"{}",10,1,"{""name"":""rect"",""x"":3754,""y"":651,""width"":217,""height"":217}","{""object"":""Flower_07""}"
2019_NYAA_NYALE-04_000420.JPG.JPG,5494356,"{}",10,2,"{""name"":""rect"",""x"":4030,""y"":1264,""width"":285,""height"":268}","{""object"":""Flower_01""}"
2019_NYAA_NYALE-04_000420.JPG.JPG,5494356,"{}",10,3,"{""name"":""rect"",""x"":4201,""y"":746,""width"":330,""height"":314}","{""object"":""Flower_02""}"
2019_NYAA_NYALE-04_000420.JPG.JPG,5494356,"{}",10,4,"{""name"":""rect"",""x"":4293,""y"":473,""width"":292,""height"":289}","{""object"":""Flower_04""}"
2019_NYAA_NYALE-04_000420.JPG.JPG,5494356,"{}",10,5,"{""name"":""rect"",""x"":4634,""y"":720,""width"":280,""height"":299}","{""object"":""Flower_03""}"
2019_NYAA_NYALE-04_000420.JPG.JPG,5494356,"{}",10,6,"{""name"":""rect"",""x"":4869,""y"":4,""width"":256,""height"":138}","{""object"":""Flower_06""}"
2019_NYAA_NYALE-04_000420.JPG.JPG,5494356,"{}",10,7,"{""name"":""rect"",""x"":4715,""y"":1403,""width"":261,""height"":299}","{""object"":""Flower_05""}"
