filename,x_min,y_min,x_max,y_max,id_gt
NARS-13_000064.JPG,5802,861,6078,1169,Flower_02
NARS-13_000064.JPG,5691,2226,5856,2387,Flower_04
NARS-13_000064.JPG,5729,2709,5886,2864,Flower_07
NARS-13_000064.JPG,5399,2567,5557,2745,Flower_05
NARS-13_000064.JPG,5821,3133,6078,3340,Flower_01
NARS-13_000065.JPG,944,678,1146,848,Flower_06
NARS-13_000065.JPG,1216,1430,1393,1602,Flower_08
NARS-13_000065.JPG,4936,842,5170,1061,Flower_03
NARS-13_000065.JPG,5728,777,6049,1086,Flower_02
NARS-13_000065.JPG,5610,2206,5775,2367,Flower_04
NARS-13_000065.JPG,5671,2669,5828,2824,Flower_07
NARS-13_000065.JPG,5312,2548,5497,2747,Flower_05
NARS-13_000065.JPG,5705,2989,5991,3324,Flower_01
NARS-13_000067.JPG,944,678,1146,848,Flower_06
NARS-13_000067.JPG,1216,1430,1393,1602,Flower_08
NARS-13_000067.JPG,4873,830,5107,1049,Flower_03
NARS-13_000067.JPG,5629,835,5950,1164,Flower_02
NARS-13_000067.JPG,5653,2230,5832,2392,Flower_04
NARS-13_000067.JPG,5680,2678,5837,2833,Flower_07
NARS-13_000067.JPG,5324,2545,5509,2744,Flower_05
NARS-13_000067.JPG,5719,3036,5988,3365,Flower_01
NARS-13_000068.JPG,944,659,1146,850,Flower_06
NARS-13_000068.JPG,1213,1433,1390,1605,Flower_08
NARS-13_000068.JPG,4927,814,5190,1034,Flower_03
NARS-13_000068.JPG,5725,693,6046,1022,Flower_02
NARS-13_000068.JPG,5644,2210,5835,2380,Flower_04
NARS-13_000068.JPG,5713,2669,5878,2837,Flower_07
NARS-13_000068.JPG,5384,2536,5578,2753,Flower_05
NARS-13_000068.JPG,5748,3059,6069,3371,Flower_01
NARS-13_000071.JPG,927,663,1141,916,Flower_06
NARS-13_000071.JPG,1184,1425,1360,1623,Flower_08
NARS-13_000071.JPG,5268,2561,5453,2782,Flower_05
NARS-13_000071.JPG,4898,828,5218,1112,Flower_03
NARS-13_000071.JPG,5673,788,5980,1139,Flower_02
NARS-13_000071.JPG,5601,2223,5816,2414,Flower_04
NARS-13_000071.JPG,5653,2732,5822,2895,Flower_07
NARS-13_000071.JPG,5966,2529,6077,2669,Flower_10
NARS-13_000071.JPG,5788,3093,6078,3361,Flower_01
NARS-13_000071.JPG,269,0,478,89,Flower_09
NARS-13_000072.JPG,930,624,1155,878,Flower_06
NARS-13_000072.JPG,1176,1421,1370,1641,Flower_08
NARS-13_000072.JPG,5268,2556,5488,2778,Flower_05
NARS-13_000072.JPG,4862,810,5182,1094,Flower_03
NARS-13_000072.JPG,5673,731,6008,1083,Flower_02
NARS-13_000072.JPG,5580,2192,5811,2394,Flower_04
NARS-13_000072.JPG,5687,2643,5866,2825,Flower_07
NARS-13_000072.JPG,5967,2530,6077,2712,Flower_10
NARS-13_000072.JPG,5788,3065,6077,3363,Flower_01
NARS-13_000073.JPG,942,656,1167,922,Flower_06
NARS-13_000073.JPG,1173,1421,1367,1643,Flower_08
NARS-13_000073.JPG,5381,2530,5615,2781,Flower_05
NARS-13_000073.JPG,4868,816,5188,1100,Flower_03
NARS-13_000073.JPG,5724,650,6059,1002,Flower_02
NARS-13_000073.JPG,5650,2212,5896,2440,Flower_04
NARS-13_000073.JPG,5725,2634,5933,2842,Flower_07
NARS-13_000073.JPG,5979,2585,6074,2770,Flower_10
NARS-13_000073.JPG,5794,3021,6077,3347,Flower_01
NARS-13_000074.JPG,938,662,1161,933,Flower_06
NARS-13_000074.JPG,1163,1415,1357,1644,Flower_08
NARS-13_000074.JPG,4959,846,5270,1166,Flower_03
NARS-13_000074.JPG,5716,795,6043,1158,Flower_02
NARS-13_000074.JPG,5635,2241,5906,2466,Flower_04
NARS-13_000074.JPG,5980,2551,6079,2700,Flower_10
NARS-13_000074.JPG,5387,2521,5616,2775,Flower_05
NARS-13_000074.JPG,5707,2755,5911,2962,Flower_07
NARS-13_000074.JPG,5836,3067,6079,3332,Flower_01
NARS-13_000075.JPG,302,4,579,150,Flower_09
NARS-13_000075.JPG,898,589,1091,874,Flower_06
NARS-13_000075.JPG,1133,1403,1344,1652,Flower_08
NARS-13_000075.JPG,5004,825,5290,1143,Flower_03
NARS-13_000075.JPG,5244,2571,5476,2809,Flower_05
NARS-13_000075.JPG,5845,3125,6080,3347,Flower_01
NARS-13_000075.JPG,5672,2721,5872,2933,Flower_07
NARS-13_000075.JPG,5920,2544,6079,2716,Flower_10
NARS-13_000075.JPG,5545,2167,5829,2399,Flower_04
NARS-13_000075.JPG,5692,830,6012,1185,Flower_02
NARS-13_000081.JPG,957,612,1231,934,Flower_06
NARS-13_000081.JPG,1127,1346,1346,1631,Flower_08
NARS-13_000081.JPG,5057,831,5320,1176,Flower_03
NARS-13_000081.JPG,5894,876,6081,1238,Flower_02
NARS-13_000081.JPG,5639,2157,5959,2419,Flower_04
NARS-13_000081.JPG,5482,2489,5715,2749,Flower_05
NARS-13_000081.JPG,5754,2713,5979,2952,Flower_07
NARS-13_000081.JPG,5950,2540,6078,2725,Flower_10
NARS-13_000082.JPG,533,0,797,87,Flower_09
NARS-13_000082.JPG,954,612,1228,934,Flower_06
NARS-13_000082.JPG,1127,1352,1346,1637,Flower_08
NARS-13_000082.JPG,5066,837,5329,1182,Flower_03
NARS-13_000082.JPG,5639,2157,5959,2419,Flower_04
NARS-13_000082.JPG,5464,2522,5697,2782,Flower_05
NARS-13_000082.JPG,5772,2698,5997,2937,Flower_07
NARS-13_000082.JPG,5950,2540,6078,2725,Flower_10
NARS-13_000084.JPG,943,610,1191,924,Flower_06
NARS-13_000084.JPG,1129,1342,1352,1634,Flower_08
NARS-13_000084.JPG,5087,827,5332,1195,Flower_03
NARS-13_000084.JPG,5640,2138,5973,2402,Flower_04
NARS-13_000084.JPG,5417,2556,5678,2804,Flower_05
NARS-13_000084.JPG,5784,2650,6004,2920,Flower_07
NARS-13_000084.JPG,5964,2565,6071,2747,Flower_10
NARS-13_000085.JPG,943,610,1191,924,Flower_06
NARS-13_000085.JPG,1129,1345,1352,1637,Flower_08
NARS-13_000085.JPG,5084,827,5329,1195,Flower_03
NARS-13_000085.JPG,5640,2138,5973,2402,Flower_04
NARS-13_000085.JPG,5417,2556,5678,2804,Flower_05
NARS-13_000085.JPG,5784,2650,6004,2920,Flower_07
NARS-13_000085.JPG,5964,2565,6071,2747,Flower_10
NARS-13_000089.JPG,563,0,853,127,Flower_09
NARS-13_000089.JPG,919,636,1147,964,Flower_06
NARS-13_000089.JPG,1112,1351,1340,1646,Flower_08
NARS-13_000089.JPG,5411,2597,5662,2825,Flower_05
NARS-13_000089.JPG,5800,2655,6022,2924,Flower_07
NARS-13_000089.JPG,5940,2602,6079,2807,Flower_10
NARS-13_000089.JPG,5668,2142,5991,2428,Flower_04
NARS-13_000089.JPG,5113,847,5329,1208,Flower_03
NARS-13_000089.JPG,5833,956,6079,1327,Flower_02
NARS-13_000092.JPG,631,2,931,199,Flower_09
NARS-13_000092.JPG,1086,644,1434,995,Flower_06
NARS-13_000092.JPG,1100,1328,1352,1685,Flower_08
NARS-13_000092.JPG,3265,2616,3398,2795,Flower_12
NARS-13_000092.JPG,5296,2961,5447,3177,Flower_11
NARS-13_000092.JPG,5118,895,5339,1299,Flower_03
NARS-13_000092.JPG,5770,2755,6018,3031,Flower_07
NARS-13_000092.JPG,5541,2478,5776,2779,Flower_05
NARS-13_000092.JPG,5699,2300,6046,2607,Flower_04
NARS-13_000094.JPG,965,626,1245,991,Flower_06
NARS-13_000094.JPG,552,0,873,177,Flower_09
NARS-13_000094.JPG,1073,1314,1340,1671,Flower_08
NARS-13_000094.JPG,3245,2611,3407,2834,Flower_12
NARS-13_000094.JPG,5078,874,5351,1279,Flower_03
NARS-13_000094.JPG,5273,2948,5471,3189,Flower_11
NARS-13_000094.JPG,5389,2639,5675,2858,Flower_05
NARS-13_000094.JPG,5705,2819,5994,3072,Flower_07
NARS-13_000094.JPG,5744,2268,6056,2608,Flower_04
NARS-13_000098.JPG,415,2,728,103,Flower_09
NARS-13_000098.JPG,835,395,1037,565,Flower_18
NARS-13_000098.JPG,5352,2481,5680,2799,Flower_05
NARS-13_000098.JPG,5501,2696,5888,3043,Flower_07
NARS-13_000098.JPG,5843,2476,6078,2816,Flower_10
NARS-13_000098.JPG,5875,3068,6079,3354,Flower_01
NARS-13_000098.JPG,5589,2133,5990,2492,Flower_04
NARS-13_000098.JPG,5637,1689,5925,1939,Flower_17
NARS-13_000098.JPG,5610,884,5928,1170,Flower_14
NARS-13_000098.JPG,906,593,1144,970,Flower_06
NARS-13_000098.JPG,1568,697,1740,852,Flower_16
NARS-13_000098.JPG,1024,1314,1323,1681,Flower_08
NARS-13_000098.JPG,3134,2601,3443,2847,Flower_12
NARS-13_000098.JPG,3167,2383,3328,2580,Flower_13
NARS-13_000098.JPG,2673,156,2871,309,Flower_15
NARS-13_000098.JPG,4900,805,5294,1177,Flower_03
NARS-13_000098.JPG,5198,2881,5559,3216,Flower_11
NARS-13_000101.JPG,822,381,1026,572,Flower_18
NARS-13_000101.JPG,898,547,1147,925,Flower_06
NARS-13_000101.JPG,5850,3028,6080,3333,Flower_01
NARS-13_000101.JPG,5829,2442,6081,2790,Flower_10
NARS-13_000101.JPG,5510,2127,5929,2479,Flower_04
NARS-13_000101.JPG,5630,1672,5941,1941,Flower_17
NARS-13_000101.JPG,4886,757,5279,1091,Flower_03
NARS-13_000101.JPG,5640,766,5976,1080,Flower_14
NARS-13_000101.JPG,1508,672,1722,834,Flower_16
NARS-13_000101.JPG,1024,1343,1290,1715,Flower_08
NARS-13_000101.JPG,3068,2502,3335,2797,Flower_12
NARS-13_000101.JPG,3123,2302,3312,2536,Flower_13
NARS-13_000101.JPG,2670,109,2905,305,Flower_15
NARS-13_000101.JPG,5160,2458,5494,2759,Flower_05
NARS-13_000101.JPG,5479,2646,5856,2992,Flower_07
NARS-13_000101.JPG,5193,2848,5553,3194,Flower_11
NARS-13_000101.JPG,5953,858,6080,1228,Flower_02
NARS-13_000104.JPG,822,369,1020,558,Flower_18
NARS-13_000104.JPG,4013,3322,4189,3419,Flower_20
NARS-13_000104.JPG,5824,3065,6079,3329,Flower_01
NARS-13_000104.JPG,5124,2841,5466,3180,Flower_11
NARS-13_000104.JPG,5113,2551,5438,2808,Flower_05
NARS-13_000104.JPG,5529,2615,5889,2953,Flower_07
NARS-13_000104.JPG,5794,2484,6078,2799,Flower_10
NARS-13_000104.JPG,5559,2100,5958,2441,Flower_04
NARS-13_000104.JPG,5657,1665,5951,1928,Flower_17
NARS-13_000104.JPG,4838,765,5242,1116,Flower_03
NARS-13_000104.JPG,5544,780,5907,1098,Flower_14
NARS-13_000104.JPG,879,593,1105,964,Flower_06
NARS-13_000104.JPG,5851,857,6079,1299,Flower_02
NARS-13_000104.JPG,1029,1328,1290,1689,Flower_08
NARS-13_000104.JPG,1502,686,1714,849,Flower_16
NARS-13_000104.JPG,2653,115,2884,309,Flower_15
NARS-13_000104.JPG,3089,2320,3282,2546,Flower_13
NARS-13_000104.JPG,3023,2496,3244,2782,Flower_12
NARS-13_000104.JPG,3870,3171,4011,3290,Flower_19
NARS-13_000106.JPG,822,369,1020,558,Flower_18
NARS-13_000106.JPG,4013,3322,4189,3419,Flower_20
NARS-13_000106.JPG,5823,3050,6077,3330,Flower_01
NARS-13_000106.JPG,5118,2841,5460,3180,Flower_11
NARS-13_000106.JPG,5113,2551,5438,2808,Flower_05
NARS-13_000106.JPG,5523,2612,5883,2950,Flower_07
NARS-13_000106.JPG,5794,2487,6078,2802,Flower_10
NARS-13_000106.JPG,5559,2100,5958,2441,Flower_04
NARS-13_000106.JPG,5647,1664,5942,1933,Flower_17
NARS-13_000106.JPG,4838,757,5242,1118,Flower_03
NARS-13_000106.JPG,5541,777,5904,1095,Flower_14
NARS-13_000106.JPG,879,596,1105,967,Flower_06
NARS-13_000106.JPG,5851,872,6079,1314,Flower_02
NARS-13_000106.JPG,1032,1328,1293,1689,Flower_08
NARS-13_000106.JPG,1490,682,1715,852,Flower_16
NARS-13_000106.JPG,2649,110,2880,309,Flower_15
NARS-13_000106.JPG,3082,2316,3281,2544,Flower_13
NARS-13_000106.JPG,3021,2487,3246,2785,Flower_12
NARS-13_000106.JPG,3870,3171,4011,3290,Flower_19
NARS-13_000107.JPG,822,369,1020,558,Flower_18
NARS-13_000107.JPG,3989,3304,4188,3417,Flower_20
NARS-13_000107.JPG,5823,3053,6077,3333,Flower_01
NARS-13_000107.JPG,5110,2842,5459,3180,Flower_11
NARS-13_000107.JPG,5113,2560,5438,2817,Flower_05
NARS-13_000107.JPG,5523,2612,5883,2950,Flower_07
NARS-13_000107.JPG,5794,2487,6078,2802,Flower_10
NARS-13_000107.JPG,5559,2100,5958,2441,Flower_04
NARS-13_000107.JPG,5647,1652,5947,1932,Flower_17
NARS-13_000107.JPG,4838,757,5242,1118,Flower_03
NARS-13_000107.JPG,5534,768,5898,1094,Flower_14
NARS-13_000107.JPG,879,599,1105,970,Flower_06
NARS-13_000107.JPG,5849,872,6077,1314,Flower_02
NARS-13_000107.JPG,1032,1328,1293,1689,Flower_08
NARS-13_000107.JPG,1490,682,1721,861,Flower_16
NARS-13_000107.JPG,2652,107,2892,312,Flower_15
NARS-13_000107.JPG,3062,2311,3282,2548,Flower_13
NARS-13_000107.JPG,3021,2490,3246,2788,Flower_12
NARS-13_000107.JPG,3867,3168,4029,3298,Flower_19
NARS-13_000109.JPG,817,370,1022,575,Flower_18
NARS-13_000109.JPG,5823,3053,6077,3333,Flower_01
NARS-13_000109.JPG,5101,2842,5450,3180,Flower_11
NARS-13_000109.JPG,5110,2563,5435,2820,Flower_05
NARS-13_000109.JPG,5520,2605,5881,2946,Flower_07
NARS-13_000109.JPG,5782,2487,6077,2808,Flower_10
NARS-13_000109.JPG,5560,2094,5959,2441,Flower_04
NARS-13_000109.JPG,5656,1655,5956,1935,Flower_17
NARS-13_000109.JPG,4838,757,5242,1118,Flower_03
NARS-13_000109.JPG,5537,762,5901,1088,Flower_14
NARS-13_000109.JPG,876,611,1102,982,Flower_06
NARS-13_000109.JPG,1041,1337,1302,1698,Flower_08
NARS-13_000109.JPG,1487,685,1718,864,Flower_16
NARS-13_000109.JPG,2652,107,2898,324,Flower_15
NARS-13_000109.JPG,3062,2314,3282,2551,Flower_13
NARS-13_000109.JPG,3012,2496,3237,2794,Flower_12
NARS-13_000109.JPG,3867,3168,4029,3298,Flower_19
NARS-13_000109.JPG,5849,875,6077,1328,Flower_02
NARS-13_000109.JPG,3989,3304,4188,3417,Flower_20
NARS-13_000114.JPG,450,0,745,94,Flower_09
NARS-13_000114.JPG,775,405,971,607,Flower_18
NARS-13_000114.JPG,5171,2618,5494,2855,Flower_05
NARS-13_000114.JPG,5044,2607,5167,2759,Flower_21
NARS-13_000114.JPG,5152,3024,5502,3269,Flower_11
NARS-13_000114.JPG,5581,2741,5928,3055,Flower_07
NARS-13_000114.JPG,5859,2721,6078,2882,Flower_10
NARS-13_000114.JPG,5865,3119,6077,3363,Flower_01
NARS-13_000114.JPG,5690,2186,6054,2540,Flower_04
NARS-13_000114.JPG,5764,1677,6000,1952,Flower_17
NARS-13_000114.JPG,5843,890,6079,1227,Flower_14
NARS-13_000114.JPG,5042,784,5349,1152,Flower_03
NARS-13_000114.JPG,874,629,1109,995,Flower_06
NARS-13_000114.JPG,1022,1370,1280,1712,Flower_08
NARS-13_000114.JPG,1533,842,1739,1069,Flower_16
NARS-13_000114.JPG,2829,220,3039,431,Flower_15
NARS-13_000114.JPG,3064,2410,3276,2645,Flower_13
NARS-13_000114.JPG,3061,2616,3336,2853,Flower_12
NARS-13_000114.JPG,3841,3191,4002,3325,Flower_19
NARS-13_000115.JPG,451,0,757,107,Flower_09
NARS-13_000115.JPG,774,404,970,629,Flower_18
NARS-13_000115.JPG,5199,2617,5528,2868,Flower_05
NARS-13_000115.JPG,5112,2579,5259,2761,Flower_21
NARS-13_000115.JPG,5219,3024,5568,3284,Flower_11
NARS-13_000115.JPG,5635,2750,5950,3065,Flower_07
NARS-13_000115.JPG,5895,2738,6077,2882,Flower_10
NARS-13_000115.JPG,5886,3119,6077,3362,Flower_01
NARS-13_000115.JPG,5719,2215,6063,2570,Flower_04
NARS-13_000115.JPG,5739,1669,6002,1952,Flower_17
NARS-13_000115.JPG,5852,933,6080,1274,Flower_14
NARS-13_000115.JPG,5066,809,5372,1199,Flower_03
NARS-13_000115.JPG,855,630,1118,1017,Flower_06
NARS-13_000115.JPG,1022,1369,1279,1730,Flower_08
NARS-13_000115.JPG,1574,838,1802,1081,Flower_16
NARS-13_000115.JPG,2828,220,3056,460,Flower_15
NARS-13_000115.JPG,3111,2429,3322,2672,Flower_13
NARS-13_000115.JPG,3079,2617,3365,2877,Flower_12
NARS-13_000115.JPG,3842,3192,4027,3354,Flower_19
NARS-13_000116.JPG,490,1,794,146,Flower_09
NARS-13_000116.JPG,802,401,1015,625,Flower_18
NARS-13_000116.JPG,5357,2897,5667,3227,Flower_11
NARS-13_000116.JPG,5431,2566,5699,2841,Flower_05
NARS-13_000116.JPG,5662,2647,5977,2991,Flower_07
NARS-13_000116.JPG,5584,2201,5991,2553,Flower_04
NARS-13_000116.JPG,5728,1694,6005,1964,Flower_17
NARS-13_000116.JPG,5808,987,6076,1325,Flower_14
NARS-13_000116.JPG,1626,806,1903,1040,Flower_16
NARS-13_000116.JPG,898,616,1177,997,Flower_06
NARS-13_000116.JPG,1022,1372,1277,1720,Flower_08
NARS-13_000116.JPG,3126,2642,3451,2868,Flower_12
NARS-13_000116.JPG,3259,2437,3473,2691,Flower_13
NARS-13_000116.JPG,2723,166,2990,428,Flower_15
NARS-13_000116.JPG,3867,3216,4047,3379,Flower_19
NARS-13_000116.JPG,5033,883,5350,1296,Flower_03
NARS-13_000116.JPG,5094,2519,5262,2708,Flower_21
NARS-13_000116.JPG,5953,2689,6077,2851,Flower_10
NARS-13_000116.JPG,5901,3119,6077,3365,Flower_01
NARS-13_000117.JPG,492,0,782,119,Flower_09
NARS-13_000117.JPG,786,349,1009,593,Flower_18
NARS-13_000117.JPG,3872,3229,4080,3418,Flower_19
NARS-13_000117.JPG,4006,3336,4254,3417,Flower_20
NARS-13_000117.JPG,4486,3119,4622,3315,Flower_24
NARS-13_000117.JPG,5028,881,5348,1298,Flower_03
NARS-13_000117.JPG,5657,873,6031,1254,Flower_14
NARS-13_000117.JPG,5670,1707,5962,1990,Flower_17
NARS-13_000117.JPG,5702,2215,6067,2561,Flower_04
NARS-13_000117.JPG,5494,2549,5757,2831,Flower_05
NARS-13_000117.JPG,5107,2585,5316,2785,Flower_21
NARS-13_000117.JPG,5036,2748,5162,2902,Flower_22
NARS-13_000117.JPG,918,592,1190,961,Flower_06
NARS-13_000117.JPG,5298,2919,5637,3223,Flower_11
NARS-13_000117.JPG,5676,2759,5986,3061,Flower_07
NARS-13_000117.JPG,5897,2526,6077,2820,Flower_10
NARS-13_000117.JPG,5904,3115,6077,3349,Flower_01
NARS-13_000117.JPG,1029,1398,1290,1739,Flower_08
NARS-13_000117.JPG,1597,763,1906,1014,Flower_16
NARS-13_000117.JPG,2711,167,2992,444,Flower_15
NARS-13_000117.JPG,3133,2550,3459,2823,Flower_12
NARS-13_000117.JPG,3351,2380,3574,2661,Flower_13
NARS-13_000117.JPG,3538,2028,3671,2198,Flower_23
NARS-13_000118.JPG,810,388,1045,643,Flower_18
NARS-13_000118.JPG,904,607,1150,975,Flower_06
NARS-13_000118.JPG,3821,3203,4025,3410,Flower_19
NARS-13_000118.JPG,4462,3136,4613,3324,Flower_24
NARS-13_000118.JPG,3929,3336,4202,3420,Flower_20
NARS-13_000118.JPG,4996,2755,5130,2917,Flower_22
NARS-13_000118.JPG,4959,2575,5178,2795,Flower_21
NARS-13_000118.JPG,5362,2584,5655,2840,Flower_05
NARS-13_000118.JPG,5220,2945,5589,3239,Flower_11
NARS-13_000118.JPG,5632,2814,5969,3084,Flower_07
NARS-13_000118.JPG,5886,3120,6078,3359,Flower_01
NARS-13_000118.JPG,5899,2686,6078,2833,Flower_10
NARS-13_000118.JPG,1466,751,1738,1004,Flower_16
NARS-13_000118.JPG,5665,2234,6041,2570,Flower_04
NARS-13_000118.JPG,5681,1707,5981,1997,Flower_17
NARS-13_000118.JPG,5668,890,6031,1283,Flower_14
NARS-13_000118.JPG,4985,898,5340,1311,Flower_03
NARS-13_000118.JPG,1036,1409,1300,1750,Flower_08
NARS-13_000118.JPG,441,3,757,133,Flower_09
NARS-13_000118.JPG,3206,2401,3474,2702,Flower_13
NARS-13_000118.JPG,3091,2616,3386,2860,Flower_12
NARS-13_000118.JPG,3501,2033,3660,2221,Flower_23
NARS-13_000118.JPG,2702,188,3005,462,Flower_15
NARS-13_000121.JPG,255,0,507,77,Flower_09
NARS-13_000121.JPG,761,268,1007,588,Flower_18
NARS-13_000121.JPG,2506,45,2782,344,Flower_15
NARS-13_000121.JPG,3740,3118,3938,3382,Flower_19
NARS-13_000121.JPG,3782,3281,4089,3418,Flower_20
NARS-13_000121.JPG,4333,3090,4552,3321,Flower_24
NARS-13_000121.JPG,4694,815,5071,1212,Flower_03
NARS-13_000121.JPG,4896,2689,5100,2853,Flower_22
NARS-13_000121.JPG,4889,2451,5165,2734,Flower_21
NARS-13_000121.JPG,5122,2479,5422,2784,Flower_05
NARS-13_000121.JPG,5028,2783,5341,3153,Flower_11
NARS-13_000121.JPG,5417,2599,5762,2944,Flower_07
NARS-13_000121.JPG,844,523,1066,887,Flower_06
NARS-13_000121.JPG,5668,2456,5937,2791,Flower_10
NARS-13_000121.JPG,5735,3037,6074,3338,Flower_01
NARS-13_000121.JPG,5000,2206,5204,2393,Flower_27
NARS-13_000121.JPG,5411,2145,5776,2487,Flower_04
NARS-13_000121.JPG,5473,1477,5806,1778,Flower_17
NARS-13_000121.JPG,5429,797,5848,1205,Flower_14
NARS-13_000121.JPG,5751,892,6015,1335,Flower_02
NARS-13_000121.JPG,1362,566,1592,906,Flower_16
NARS-13_000121.JPG,1029,1393,1280,1731,Flower_08
NARS-13_000121.JPG,2784,2351,2928,2504,Flower_26
NARS-13_000121.JPG,2959,2473,3183,2773,Flower_12
NARS-13_000121.JPG,2992,2201,3256,2542,Flower_13
NARS-13_000121.JPG,3330,1973,3538,2165,Flower_23
NARS-13_000121.JPG,3416,1673,3558,1827,Flower_25
NARS-13_000125.JPG,760,226,1016,535,Flower_18
NARS-13_000125.JPG,3301,1940,3551,2145,Flower_23
NARS-13_000125.JPG,3391,1626,3547,1812,Flower_25
NARS-13_000125.JPG,3769,3110,3988,3392,Flower_19
NARS-13_000125.JPG,3872,3296,4195,3417,Flower_20
NARS-13_000125.JPG,4321,3070,4574,3319,Flower_24
NARS-13_000125.JPG,4749,790,5165,1161,Flower_03
NARS-13_000125.JPG,4941,2158,5187,2381,Flower_27
NARS-13_000125.JPG,4861,2405,5144,2696,Flower_21
NARS-13_000125.JPG,4850,2637,5096,2836,Flower_22
NARS-13_000125.JPG,5073,2806,5435,3164,Flower_11
NARS-13_000125.JPG,864,530,1081,894,Flower_06
NARS-13_000125.JPG,5785,3062,6077,3339,Flower_01
NARS-13_000125.JPG,5211,2445,5525,2759,Flower_05
NARS-13_000125.JPG,5525,2549,5873,2901,Flower_07
NARS-13_000125.JPG,5734,2399,6061,2760,Flower_10
NARS-13_000125.JPG,5460,2110,5839,2463,Flower_04
NARS-13_000125.JPG,5621,1529,5943,1866,Flower_17
NARS-13_000125.JPG,5536,724,5952,1095,Flower_14
NARS-13_000125.JPG,5856,763,6077,1191,Flower_02
NARS-13_000125.JPG,1361,531,1635,895,Flower_16
NARS-13_000125.JPG,1028,1399,1286,1731,Flower_08
NARS-13_000125.JPG,1999,765,2207,909,Flower_28
NARS-13_000125.JPG,2516,2,2843,322,Flower_15
NARS-13_000125.JPG,2770,2337,2943,2519,Flower_26
NARS-13_000125.JPG,2991,2435,3210,2754,Flower_12
NARS-13_000125.JPG,3027,2153,3317,2496,Flower_13
NARS-13_000127.JPG,760,226,1016,535,Flower_18
NARS-13_000127.JPG,3307,1941,3561,2163,Flower_23
NARS-13_000127.JPG,3391,1617,3573,1816,Flower_25
NARS-13_000127.JPG,3772,3111,4003,3394,Flower_19
NARS-13_000127.JPG,4347,3096,4621,3344,Flower_24
NARS-13_000127.JPG,4786,786,5202,1176,Flower_03
NARS-13_000127.JPG,4945,2143,5219,2380,Flower_27
NARS-13_000127.JPG,4881,2412,5187,2704,Flower_21
NARS-13_000127.JPG,4858,2654,5132,2853,Flower_22
NARS-13_000127.JPG,5101,2805,5485,3163,Flower_11
NARS-13_000127.JPG,864,529,1110,910,Flower_06
NARS-13_000127.JPG,5211,2445,5525,2759,Flower_05
NARS-13_000127.JPG,5525,2549,5873,2901,Flower_07
NARS-13_000127.JPG,5749,2399,6076,2760,Flower_10
NARS-13_000127.JPG,5494,2106,5893,2458,Flower_04
NARS-13_000127.JPG,5638,1522,5959,1863,Flower_17
NARS-13_000127.JPG,5580,748,5958,1135,Flower_14
NARS-13_000127.JPG,1386,534,1686,898,Flower_16
NARS-13_000127.JPG,1028,1389,1285,1730,Flower_08
NARS-13_000127.JPG,1999,774,2221,924,Flower_28
NARS-13_000127.JPG,2542,3,2900,324,Flower_15
NARS-13_000127.JPG,2773,2340,2946,2522,Flower_26
NARS-13_000127.JPG,2992,2438,3238,2756,Flower_12
