frame,filename,x_min,x_max,y_min,y_max,x_c,y_c,objectID
81,simulated_test1,57,59,57,59,58,89,3
81,simulated_test1,165,167,165,167,166,103,0
82,simulated_test1,164,166,164,166,165,103,0
82,simulated_test1,122,124,122,124,123,75,2
82,simulated_test1,189,191,189,191,190,113,1
82,simulated_test1,54,56,54,56,55,89,3
83,simulated_test1,190,192,190,192,191,112,1
83,simulated_test1,121,123,121,123,122,76,2
83,simulated_test1,55,57,55,57,56,88,3
83,simulated_test1,162,164,162,164,163,105,0
84,simulated_test1,163,165,163,165,164,104,0
84,simulated_test1,57,59,57,59,58,88,3
84,simulated_test1,189,191,189,191,190,114,1
84,simulated_test1,125,127,125,127,126,74,2
85,simulated_test1,189,191,189,191,190,114,1
85,simulated_test1,125,127,125,127,126,73,2
85,simulated_test1,162,164,162,164,163,105,0
85,simulated_test1,56,58,56,58,57,90,3
86,simulated_test1,190,192,190,192,191,112,1
86,simulated_test1,125,127,125,127,126,70,2
86,simulated_test1,161,163,161,163,162,102,0
86,simulated_test1,53,55,53,55,54,91,3
87,simulated_test1,189,191,189,191,190,111,1
87,simulated_test1,164,166,164,166,165,102,0
87,simulated_test1,128,130,128,130,129,66,2
87,simulated_test1,58,60,58,60,59,91,3
88,simulated_test1,127,129,127,129,128,67,2
88,simulated_test1,164,166,164,166,165,100,0
88,simulated_test1,188,190,188,190,189,109,1
88,simulated_test1,56,58,56,58,57,92,3
89,simulated_test1,165,167,165,167,166,100,0
89,simulated_test1,189,191,189,191,190,110,1
89,simulated_test1,126,128,126,128,127,66,2
89,simulated_test1,54,56,54,56,55,93,3
90,simulated_test1,126,128,126,128,127,66,2
90,simulated_test1,164,166,164,166,165,101,0
90,simulated_test1,54,56,54,56,55,95,3
90,simulated_test1,187,189,187,189,188,109,1
91,simulated_test1,55,57,55,57,56,95,3
91,simulated_test1,127,129,127,129,128,67,2
91,simulated_test1,166,168,166,168,167,101,0
91,simulated_test1,186,188,186,188,187,106,1
92,simulated_test1,56,58,56,58,57,95,3
92,simulated_test1,186,188,186,188,187,104,1
92,simulated_test1,124,126,124,126,125,68,2
92,simulated_test1,171,173,171,173,172,101,0
93,simulated_test1,170,172,170,172,171,101,0
93,simulated_test1,55,57,55,57,56,95,3
93,simulated_test1,186,188,186,188,187,106,1
93,simulated_test1,123,125,123,125,124,66,2
94,simulated_test1,171,173,171,173,172,102,0
94,simulated_test1,54,56,54,56,55,96,3
94,simulated_test1,184,186,184,186,185,104,1
94,simulated_test1,120,122,120,122,121,67,2
95,simulated_test1,184,186,184,186,185,104,1
95,simulated_test1,170,172,170,172,171,103,0
95,simulated_test1,122,124,122,124,123,66,2
95,simulated_test1,54,56,54,56,55,93,3
96,simulated_test1,183,185,183,185,184,103,1
96,simulated_test1,168,170,168,170,169,103,0
96,simulated_test1,52,54,52,54,53,92,3
96,simulated_test1,125,127,125,127,126,65,2
97,simulated_test1,125,127,125,127,126,65,2
97,simulated_test1,168,170,168,170,169,102,0
97,simulated_test1,52,54,52,54,53,93,3
97,simulated_test1,185,187,185,187,186,102,1
98,simulated_test1,52,54,52,54,53,93,3
98,simulated_test1,167,169,167,169,168,101,0
98,simulated_test1,128,130,128,130,129,64,2
98,simulated_test1,181,183,181,183,182,100,1
99,simulated_test1,167,169,167,169,168,101,0
99,simulated_test1,127,129,127,129,128,63,2
99,simulated_test1,49,51,49,51,50,93,3
99,simulated_test1,182,184,182,184,183,96,1
100,simulated_test1,127,129,127,129,128,64,2
100,simulated_test1,50,52,50,52,51,93,3
100,simulated_test1,166,168,166,168,167,100,0
100,simulated_test1,178,180,178,180,179,99,1
101,simulated_test1,167,169,167,169,168,100,0
101,simulated_test1,179,181,179,181,180,99,1
101,simulated_test1,125,127,125,127,126,65,2
101,simulated_test1,48,50,48,50,49,92,3
102,simulated_test1,47,49,47,49,48,91,3
102,simulated_test1,125,127,125,127,126,63,2
102,simulated_test1,180,182,180,182,181,97,1
102,simulated_test1,171,173,171,173,172,100,0
103,simulated_test1,125,127,125,127,126,63,2
103,simulated_test1,180,182,180,182,181,95,1
103,simulated_test1,172,174,172,174,173,98,0
103,simulated_test1,49,51,49,51,50,94,3
104,simulated_test1,124,126,124,126,125,63,2
104,simulated_test1,181,183,181,183,182,94,1
104,simulated_test1,170,172,170,172,171,98,0
104,simulated_test1,53,55,53,55,54,91,3
105,simulated_test1,170,172,170,172,171,97,0
105,simulated_test1,124,126,124,126,125,64,2
105,simulated_test1,53,55,53,55,54,89,3
105,simulated_test1,179,181,179,181,180,93,1
106,simulated_test1,180,182,180,182,181,93,1
106,simulated_test1,52,54,52,54,53,89,3
106,simulated_test1,169,171,169,171,170,94,0
106,simulated_test1,129,131,129,131,130,63,2
107,simulated_test1,169,171,169,171,170,95,0
107,simulated_test1,53,55,53,55,54,89,3
107,simulated_test1,130,132,130,132,131,65,2
107,simulated_test1,179,181,179,181,180,89,1
108,simulated_test1,53,55,53,55,54,88,3
108,simulated_test1,180,182,180,182,181,88,1
108,simulated_test1,171,173,171,173,172,93,0
108,simulated_test1,128,130,128,130,129,63,2
109,simulated_test1,128,130,128,130,129,62,2
109,simulated_test1,53,55,53,55,54,87,3
109,simulated_test1,172,174,172,174,173,92,0
109,simulated_test1,179,181,179,181,180,91,1
110,simulated_test1,173,175,173,175,174,91,0
110,simulated_test1,180,182,180,182,181,92,1
110,simulated_test1,53,55,53,55,54,89,3
110,simulated_test1,131,133,131,133,132,61,2
111,simulated_test1,53,55,53,55,54,91,3
111,simulated_test1,171,173,171,173,172,90,0
111,simulated_test1,130,132,130,132,131,63,2
111,simulated_test1,179,181,179,181,180,95,1
112,simulated_test1,130,132,130,132,131,64,2
112,simulated_test1,55,57,55,57,56,91,3
112,simulated_test1,170,172,170,172,171,92,0
112,simulated_test1,181,183,181,183,182,97,1
113,simulated_test1,180,182,180,182,181,96,1
113,simulated_test1,131,133,131,133,132,66,2
113,simulated_test1,57,59,57,59,58,90,3
113,simulated_test1,169,171,169,171,170,95,0
114,simulated_test1,170,172,170,172,171,95,0
114,simulated_test1,181,183,181,183,182,97,1
114,simulated_test1,130,132,130,132,131,67,2
114,simulated_test1,59,61,59,61,60,91,3
115,simulated_test1,183,185,183,185,184,96,1
115,simulated_test1,57,59,57,59,58,93,3
115,simulated_test1,131,133,131,133,132,70,2
115,simulated_test1,166,168,166,168,167,95,0
116,simulated_test1,57,59,57,59,58,92,3
116,simulated_test1,164,166,164,166,165,92,0
116,simulated_test1,187,189,187,189,188,99,1
116,simulated_test1,130,132,130,132,131,75,2
117,simulated_test1,188,190,188,190,189,100,1
117,simulated_test1,58,60,58,60,59,93,3
117,simulated_test1,130,132,130,132,131,77,2
117,simulated_test1,160,162,160,162,161,91,0
118,simulated_test1,160,162,160,162,161,92,0
118,simulated_test1,131,133,131,133,132,76,2
118,simulated_test1,188,190,188,190,189,102,1
118,simulated_test1,60,62,60,62,61,91,3
119,simulated_test1,60,62,60,62,61,91,3
119,simulated_test1,132,134,132,134,133,77,2
119,simulated_test1,188,190,188,190,189,104,1
119,simulated_test1,162,164,162,164,163,96,0
120,simulated_test1,132,134,132,134,133,77,2
120,simulated_test1,160,162,160,162,161,94,0
120,simulated_test1,63,65,63,65,64,92,3
120,simulated_test1,185,187,185,187,186,102,1
121,simulated_test1,184,186,184,186,185,102,1
121,simulated_test1,132,134,132,134,133,76,2
121,simulated_test1,64,66,64,66,65,93,3
121,simulated_test1,157,159,157,159,158,94,0
122,simulated_test1,155,157,155,157,156,95,0
122,simulated_test1,135,137,135,137,136,76,2
122,simulated_test1,65,67,65,67,66,96,3
122,simulated_test1,182,184,182,184,183,99,1
123,simulated_test1,156,158,156,158,157,95,0
123,simulated_test1,66,68,66,68,67,96,3
123,simulated_test1,183,185,183,185,184,98,1
123,simulated_test1,134,136,134,136,135,77,2
124,simulated_test1,65,67,65,67,66,96,3
124,simulated_test1,154,156,154,156,155,95,0
124,simulated_test1,181,183,181,183,182,97,1
124,simulated_test1,132,134,132,134,133,75,2
125,simulated_test1,181,183,181,183,182,98,1
125,simulated_test1,157,159,157,159,158,95,0
125,simulated_test1,62,64,62,64,63,96,3
125,simulated_test1,131,133,131,133,132,79,2
126,simulated_test1,62,64,62,64,63,96,3
126,simulated_test1,131,133,131,133,132,78,2
126,simulated_test1,155,157,155,157,156,95,0
126,simulated_test1,179,181,179,181,180,96,1
127,simulated_test1,180,182,180,182,181,96,1
127,simulated_test1,61,63,61,63,62,96,3
127,simulated_test1,154,156,154,156,155,96,0
127,simulated_test1,133,135,133,135,134,76,2
128,simulated_test1,134,136,134,136,135,76,2
128,simulated_test1,61,63,61,63,62,97,3
128,simulated_test1,155,157,155,157,156,99,0
128,simulated_test1,177,179,177,179,178,97,1
129,simulated_test1,177,179,177,179,178,98,1
129,simulated_test1,61,63,61,63,62,96,3
129,simulated_test1,134,136,134,136,135,74,2
129,simulated_test1,159,161,159,161,160,99,0
130,simulated_test1,159,161,159,161,160,99,0
130,simulated_test1,134,136,134,136,135,73,2
130,simulated_test1,60,62,60,62,61,96,3
130,simulated_test1,178,180,178,180,179,96,1
131,simulated_test1,134,136,134,136,135,73,2
131,simulated_test1,158,160,158,160,159,100,0
131,simulated_test1,180,182,180,182,181,97,1
131,simulated_test1,62,64,62,64,63,94,3
132,simulated_test1,160,162,160,162,161,99,0
132,simulated_test1,136,138,136,138,137,74,2
132,simulated_test1,59,61,59,61,60,91,3
132,simulated_test1,184,186,184,186,185,99,1
133,simulated_test1,134,136,134,136,135,74,2
133,simulated_test1,57,59,57,59,58,91,3
133,simulated_test1,157,159,157,159,158,99,0
133,simulated_test1,187,189,187,189,188,100,1
134,simulated_test1,59,61,59,61,60,91,3
134,simulated_test1,159,161,159,161,160,97,0
134,simulated_test1,185,187,185,187,186,102,1
134,simulated_test1,131,133,131,133,132,76,2
135,simulated_test1,130,132,130,132,131,76,2
135,simulated_test1,159,161,159,161,160,99,0
135,simulated_test1,57,59,57,59,58,91,3
135,simulated_test1,184,186,184,186,185,104,1
136,simulated_test1,159,161,159,161,160,100,0
136,simulated_test1,56,58,56,58,57,91,3
136,simulated_test1,129,131,129,131,130,75,2
136,simulated_test1,180,182,180,182,181,103,1
137,simulated_test1,181,183,181,183,182,103,1
137,simulated_test1,128,130,128,130,129,74,2
137,simulated_test1,55,57,55,57,56,90,3
137,simulated_test1,159,161,159,161,160,102,0
138,simulated_test1,56,58,56,58,57,90,3
138,simulated_test1,180,182,180,182,181,104,1
138,simulated_test1,162,164,162,164,163,102,0
138,simulated_test1,125,127,125,127,126,74,2
139,simulated_test1,179,181,179,181,180,104,1
139,simulated_test1,163,165,163,165,164,104,0
139,simulated_test1,124,126,124,126,125,72,2
139,simulated_test1,58,60,58,60,59,87,3
140,simulated_test1,57,59,57,59,58,86,3
140,simulated_test1,162,164,162,164,163,106,0
140,simulated_test1,177,179,177,179,178,103,1
140,simulated_test1,126,128,126,128,127,73,2
141,simulated_test1,178,180,178,180,179,104,1
141,simulated_test1,57,59,57,59,58,88,3
141,simulated_test1,128,130,128,130,129,72,2
141,simulated_test1,163,165,163,165,164,109,0
142,simulated_test1,56,58,56,58,57,88,3
142,simulated_test1,163,165,163,165,164,107,0
142,simulated_test1,177,179,177,179,178,102,1
142,simulated_test1,131,133,131,133,132,70,2
143,simulated_test1,178,180,178,180,179,102,1
143,simulated_test1,59,61,59,61,60,88,3
143,simulated_test1,162,164,162,164,163,110,0
143,simulated_test1,135,137,135,137,136,70,2
144,simulated_test1,59,61,59,61,60,87,3
144,simulated_test1,162,164,162,164,163,108,0
144,simulated_test1,136,138,136,138,137,68,2
144,simulated_test1,179,181,179,181,180,99,1
145,simulated_test1,136,138,136,138,137,69,2
145,simulated_test1,177,179,177,179,178,97,1
145,simulated_test1,58,60,58,60,59,84,3
145,simulated_test1,165,167,165,167,166,110,0
146,simulated_test1,177,179,177,179,178,97,1
146,simulated_test1,165,167,165,167,166,108,0
146,simulated_test1,138,140,138,140,139,70,2
146,simulated_test1,57,59,57,59,58,82,3
147,simulated_test1,164,166,164,166,165,108,0
147,simulated_test1,178,180,178,180,179,98,1
147,simulated_test1,136,138,136,138,137,69,2
147,simulated_test1,56,58,56,58,57,85,3
148,simulated_test1,165,167,165,167,166,107,0
148,simulated_test1,177,179,177,179,178,99,1
148,simulated_test1,54,56,54,56,55,87,3
148,simulated_test1,139,141,139,141,140,69,2
149,simulated_test1,178,180,178,180,179,98,1
149,simulated_test1,54,56,54,56,55,85,3
149,simulated_test1,141,143,141,143,142,67,2
149,simulated_test1,170,172,170,172,171,106,0
150,simulated_test1,170,172,170,172,171,106,0
150,simulated_test1,178,180,178,180,179,99,1
150,simulated_test1,143,145,143,145,144,68,2
150,simulated_test1,57,59,57,59,58,84,3
151,simulated_test1,177,179,177,179,178,99,1
