object,frame,x_c,y_c
0,370,147,112
0,371,145,110
0,372,146,112
0,373,147,109
0,374,151,110
0,375,152,110
0,376,153,111
0,377,151,113
0,378,152,112
0,379,149,110
0,380,147,110
0,381,147,113
0,382,149,115
0,383,149,111
0,384,149,109
0,385,149,107
0,386,147,107
0,387,148,107
0,388,149,108
0,389,149,111
0,390,151,109
0,391,148,110
0,392,148,109
0,393,147,109
0,394,148,112
0,395,149,113
0,396,150,112
0,397,149,112
0,398,149,111
0,399,151,110
0,400,152,109
0,401,152,108
0,402,151,106
0,403,151,105
0,404,153,106
0,405,151,105
0,406,153,103
0,407,153,103
0,408,152,103
0,409,151,104
0,410,152,107
0,411,151,105
0,412,153,105
0,413,152,103
0,414,152,104
0,415,153,103
0,416,148,103
0,417,148,102
0,418,148,102
0,419,148,104
0,420,147,103
0,421,148,100
0,422,148,101
0,423,149,97
0,424,149,99
0,425,150,101
0,426,150,102
0,427,151,101
0,428,149,102
0,429,151,101
0,430,149,103
0,431,150,102
0,432,151,102
0,433,151,102
0,434,151,103
0,435,149,104
0,436,148,106
0,437,147,106
0,438,150,107
0,439,151,107
0,440,154,110
0,441,155,112
0,442,155,109
0,443,157,109
0,444,156,109
0,445,159,110
0,446,160,109
0,447,160,108
0,448,160,108
0,449,159,107
0,450,160,108
0,451,162,105
0,452,164,104
0,453,165,107
0,454,165,108
0,455,163,109
0,456,164,111
0,457,163,113
0,458,164,112
0,459,164,112
0,460,163,111
0,461,163,109
0,462,162,110
0,463,164,109
0,464,166,108
0,465,167,110
0,466,166,110
0,467,168,109
0,468,170,110
0,469,167,111
0,470,165,110
0,471,165,111
0,472,163,115
0,473,166,115
0,474,165,118
0,475,168,115
0,476,169,115
0,477,169,117
0,478,170,117
0,479,169,116
0,480,169,117
0,481,170,118
0,482,170,118
0,483,172,117
0,484,172,115
0,485,169,117
0,486,172,117
0,487,171,118
0,488,168,119
0,489,169,119
0,490,169,120
0,491,172,119
0,492,169,117
0,493,172,115
0,494,170,116
0,495,169,116
0,496,172,116
0,497,173,118
0,498,173,116
0,499,175,116
0,500,179,115
0,501,180,114
0,502,177,113
0,503,179,113
0,504,177,111
0,505,176,111
0,506,174,112
0,507,174,108
0,508,174,109
0,509,172,110
0,510,171,108
0,511,169,110
0,512,172,109
0,513,170,109
0,514,167,109
0,515,166,108
0,516,168,107
0,517,168,107
0,518,168,107
0,519,168,105
0,520,171,102
0,521,169,101
0,522,170,101
0,523,170,100
0,524,170,102
0,525,169,105
0,526,169,104
0,527,170,105
0,528,171,107
0,529,169,107
0,530,168,108
0,531,167,110
0,532,168,113
0,533,166,113
0,534,167,114
0,535,166,114
0,536,166,114
0,537,165,117
0,538,164,114
0,539,166,114
0,540,167,111
0,541,170,110
0,542,170,111
0,543,170,112
0,544,170,113
0,545,171,114
0,546,170,113
0,547,168,112
0,548,171,112
0,549,171,113
0,550,170,112
0,551,169,110
0,552,169,111
0,553,169,113
0,554,169,114
0,555,170,114
0,556,170,115
0,557,171,114
0,558,169,115
0,559,168,114
0,560,170,115
0,561,167,114
0,562,164,113
0,563,165,113
0,564,169,116
0,565,167,115
0,566,168,117
0,567,166,118
0,568,165,116
0,569,164,117
0,570,166,117
0,571,165,115
0,572,164,116
0,573,162,116
0,574,162,116
0,575,162,113
0,576,161,111
0,577,159,111
0,578,159,114
0,579,159,113
0,580,157,113
0,581,158,109
0,582,159,109
0,583,159,111
0,584,157,115
0,585,158,118
0,586,158,120
0,587,160,121
0,588,162,121
0,589,162,121
0,590,164,122
0,591,165,122
0,592,163,124
0,593,164,125
0,594,163,124
0,595,167,124
0,596,169,126
0,597,170,126
0,598,168,125
0,599,168,125
0,600,165,123
0,601,164,118
0,602,165,120
0,603,164,120
0,604,161,120
0,605,161,122
0,606,162,121
0,607,163,120
0,608,162,121
0,609,162,121
0,610,161,120
0,611,159,119
0,612,162,119
0,613,164,118
0,614,162,118
0,615,161,116
0,616,159,115
0,617,161,113
0,618,164,111
0,619,162,109
0,620,161,109
0,621,162,109
0,622,164,111
0,623,164,114
0,624,162,113
0,625,163,114
0,626,162,115
0,627,161,117
0,628,162,114
0,629,164,112
0,630,165,110
0,631,167,109
0,632,168,108
0,633,170,108
0,634,170,106
0,635,171,105
0,636,173,106
0,637,175,107
0,638,173,107
0,639,171,106
0,640,168,105
0,641,167,105
0,642,170,107
0,643,170,106
0,644,170,106
0,645,171,106
0,646,174,102
0,647,174,103
0,648,173,102
0,649,171,104
0,650,170,103
0,651,168,103
0,652,168,102
0,653,167,102
0,654,169,102
0,655,172,100
0,656,172,102
0,657,174,100
0,658,172,99
0,659,175,98
0,660,176,96
0,661,178,96
0,662,178,98
0,663,177,98
0,664,178,99
0,665,180,98
0,666,182,98
0,667,180,100
0,668,182,100
0,669,183,100
0,670,187,102
0,671,189,98
0,672,186,98
0,673,186,99
0,674,183,100
0,675,184,101
0,676,183,102
0,677,182,105
0,678,184,109
0,679,182,107
0,680,180,106
0,681,179,106
0,682,180,109
0,683,183,111
0,684,184,112
0,685,184,113
0,686,180,114
0,687,180,114
0,688,179,115
0,689,178,115
0,690,177,116
0,691,177,116
0,692,177,113
0,693,175,117
0,694,175,118
0,695,174,116
0,696,177,116
0,697,176,115
0,698,175,120
0,699,173,119
0,700,174,119
0,701,173,119
0,702,171,116
0,703,169,117
0,704,168,119
0,705,166,119
0,706,167,118
0,707,166,118
0,708,165,117
0,709,165,118
0,710,166,119
0,711,164,120
0,712,164,120
0,713,164,119
0,714,165,119
0,715,166,120
0,716,166,117
0,717,166,116
0,718,167,116
0,719,167,116
0,720,169,117
0,721,169,117
0,722,170,118
0,723,170,117
0,724,170,115
0,725,169,118
0,726,170,118
0,727,167,118
0,728,166,114
0,729,166,114
0,730,168,114
0,731,166,114
0,732,165,113
0,733,164,114
0,734,164,113
0,735,164,115
0,736,163,115
0,737,164,118
0,738,165,118
0,739,164,121
0,740,163,121
0,741,165,120
0,742,165,122
0,743,165,121
0,744,164,121
0,745,166,121
0,746,166,123
0,747,165,122
0,748,165,117
0,749,168,116
0,750,167,115
0,751,164,113
0,752,166,111
0,753,166,109
0,754,166,110
0,755,169,114
0,756,170,113
0,757,171,115
0,758,168,115
0,759,169,116
0,760,169,114
0,761,169,113
0,762,170,114
0,763,171,114
0,764,172,112
0,765,170,111
0,766,168,111
0,767,167,108
0,768,166,109
0,769,165,107
0,770,165,111
0,771,163,110
0,772,163,112
0,773,165,111
0,774,168,111
0,775,166,110
0,776,169,111
0,777,170,111
0,778,169,112
0,779,170,113
0,780,169,111
0,781,169,111
0,782,166,108
0,783,165,110
0,784,163,111
0,785,163,112
0,786,162,115
0,787,164,113
0,788,165,117
0,789,165,116
0,790,165,116
0,791,168,114
0,792,167,117
0,793,167,117
0,794,167,118
0,795,165,118
0,796,165,117
0,797,164,118
0,798,165,119
0,799,164,119
0,800,166,120
0,801,165,119
0,802,164,119
0,803,166,117
0,804,167,115
0,805,166,114
0,806,165,113
0,807,163,112
0,808,162,110
0,809,162,110
0,810,159,109
0,811,160,108
0,812,163,109
0,813,161,107
0,814,164,104
0,815,162,106
0,816,161,105
0,817,161,107
0,818,162,104
0,819,163,103
0,820,164,103
0,821,163,105
0,822,163,104
0,823,162,105
0,824,161,100
0,825,160,100
0,826,161,98
0,827,161,99
0,828,158,96
0,829,155,95
0,830,156,95
0,831,155,94
0,832,157,93
0,833,158,93
0,834,157,92
0,835,155,91
0,836,157,90
0,837,155,90
0,838,154,88
0,839,155,90
0,840,156,89
0,841,156,88
0,842,160,87
0,843,162,88
0,844,161,86
0,845,162,87
0,846,162,88
0,847,159,90
0,848,161,91
0,849,160,89
0,850,163,88
0,851,163,86
0,852,164,85
0,853,162,84
0,854,159,84
0,855,161,87
0,856,162,88
0,857,162,86
0,858,163,87
0,859,162,87
0,860,163,87
0,861,163,90
0,862,163,90
0,863,163,91
0,864,163,93
0,865,161,92
0,866,160,93
0,867,158,93
0,868,158,95
0,869,161,94
0,870,164,95
0,871,165,95
0,872,165,96
0,873,166,95
0,874,168,98
0,875,169,100
0,876,169,99
0,877,170,99
0,878,171,99
0,879,171,100
0,880,173,99
0,881,173,100
0,882,175,99
0,883,175,101
0,884,175,99
0,885,175,101
0,886,174,100
0,887,176,102
0,888,176,102
0,889,176,101
0,890,175,100
0,891,174,100
0,892,173,99
0,893,172,100
0,894,171,101
0,895,170,100
0,896,170,98
0,897,169,98
0,898,169,97
0,899,169,98
0,900,170,97
0,901,171,97
0,902,173,98
0,903,172,97
0,904,175,96
0,905,178,94
0,906,180,93
0,907,178,93
0,908,180,91
0,909,181,90
0,910,182,88
0,911,180,88
0,912,181,90
0,913,181,90
0,914,183,90
0,915,186,91
0,916,187,89
0,917,185,89
0,918,187,88
0,919,189,88
0,920,187,86
0,921,189,82
0,922,191,82
0,923,190,82
0,924,188,84
0,925,187,84
0,926,186,82
0,927,185,83
0,928,186,82
0,929,184,80
0,930,186,78
0,931,184,79
0,932,185,79
0,933,184,82
0,934,183,84
0,935,182,84
0,936,182,87
0,937,182,89
0,938,181,91
0,939,181,94
0,940,176,95
0,941,174,94
0,942,174,92
0,943,176,88
0,944,174,86
0,945,173,87
0,946,171,85
0,947,171,81
0,948,172,82
0,949,172,80
0,950,170,81
0,951,170,82
0,952,170,82
0,953,169,81
0,954,169,83
0,955,170,79
0,956,171,82
0,957,172,83
0,958,171,83
0,959,169,83
0,960,171,83
0,961,172,84
0,962,174,82
0,963,176,82
0,964,176,82
0,965,177,82
0,966,176,81
0,967,180,82
0,968,180,86
0,969,181,87
0,970,180,85
0,971,181,85
0,972,181,87
0,973,181,86
0,974,183,87
0,975,185,87
0,976,187,87
0,977,186,88
0,978,186,90
0,979,187,89
0,980,186,89
0,981,185,91
0,982,185,91
0,983,186,89
0,984,187,92
0,985,191,92
0,986,192,89
0,987,192,88
0,988,196,87
0,989,196,85
0,990,196,85
0,991,197,83
0,992,198,82
0,993,198,86
0,994,198,87
0,995,198,88
0,996,196,87
0,997,195,90
0,998,193,90
0,999,195,90
1,0,182,114
1,1,181,113
1,2,182,114
1,3,185,115
1,4,187,115
1,5,186,113
1,6,186,115
1,7,187,114
1,8,187,113
1,9,187,114
1,10,189,116
1,11,189,116
1,12,189,115
1,13,191,116
1,14,192,115
1,15,191,117
1,16,188,118
1,17,189,119
1,18,191,120
1,19,191,119
1,20,193,121
1,21,194,121
1,22,196,123
1,23,196,124
1,24,195,123
1,25,196,122
1,26,192,122
1,27,192,123
1,28,192,125
1,29,193,127
1,30,194,125
1,31,195,123
1,32,193,123
1,33,192,123
1,34,193,122
1,35,193,122
1,36,195,122
1,37,196,122
1,38,195,121
1,39,195,119
1,40,194,119
1,41,193,120
1,42,192,118
1,43,190,120
1,44,190,118
1,45,189,117
1,46,191,116
1,47,193,116
1,48,195,115
1,49,193,115
1,50,195,116
1,51,196,119
1,52,195,121
1,53,192,119
1,54,193,119
1,55,194,117
1,56,193,114
1,57,194,115
1,58,191,115
1,59,192,117
1,60,193,116
1,61,193,117
1,62,193,118
1,63,195,117
1,64,191,120
1,65,192,121
1,66,190,122
1,67,192,121
1,68,190,121
1,69,191,120
1,70,188,118
1,71,188,118
1,72,188,116
1,73,188,117
1,74,188,115
1,75,193,116
1,76,190,117
1,77,188,117
1,78,189,113
1,79,190,113
1,80,191,115
1,81,192,115
1,82,190,113
1,83,191,112
1,84,190,114
1,85,190,114
1,86,191,112
1,87,190,111
1,88,189,109
1,89,190,110
1,90,188,109
1,91,187,106
1,92,187,104
1,93,187,106
1,94,185,104
1,95,185,104
1,96,184,103
1,97,186,102
1,98,182,100
1,99,183,96
1,100,179,99
1,101,180,99
1,102,181,97
1,103,181,95
1,104,182,94
1,105,180,93
1,106,181,93
1,107,180,89
1,108,181,88
1,109,180,91
1,110,181,92
1,111,180,95
1,112,182,97
1,113,181,96
1,114,182,97
1,115,184,96
1,116,188,99
1,117,189,100
1,118,189,102
1,119,189,104
1,120,186,102
1,121,185,102
1,122,183,99
1,123,184,98
1,124,182,97
1,125,182,98
1,126,180,96
1,127,181,96
1,128,178,97
1,129,178,98
1,130,179,96
1,131,181,97
1,132,185,99
1,133,188,100
1,134,186,102
1,135,185,104
1,136,181,103
1,137,182,103
1,138,181,104
1,139,180,104
1,140,178,103
1,141,179,104
1,142,178,102
1,143,179,102
1,144,180,99
1,145,178,97
1,146,178,97
1,147,179,98
1,148,178,99
1,149,179,98
1,150,179,99
1,151,178,99
1,152,175,99
1,153,174,98
1,154,174,99
1,155,173,100
1,156,174,103
1,157,172,103
1,158,170,101
1,159,168,101
1,160,168,101
1,161,169,102
1,162,169,101
1,163,169,99
1,164,172,97
1,165,169,98
1,166,171,96
1,167,170,95
1,168,169,96
1,169,169,96
1,170,167,97
1,171,164,99
1,172,163,99
1,173,163,100
1,174,164,97
1,175,165,99
1,176,163,98
1,177,162,99
1,178,163,99
1,179,164,95
1,180,165,97
1,181,167,96
1,182,168,96
1,183,169,96
1,184,168,97
1,185,169,97
1,186,167,99
1,187,166,99
1,188,165,98
1,189,162,97
1,190,162,95
1,191,163,95
1,192,165,96
1,193,167,97
1,194,164,95
1,195,163,99
1,196,161,102
1,197,158,102
1,198,161,101
1,199,163,101
1,200,163,100
1,201,160,103
1,202,163,104
1,203,165,105
1,204,167,108
1,205,166,108
1,206,165,108
1,207,165,108
1,208,165,108
1,209,166,111
1,210,165,112
1,211,164,113
1,212,164,115
1,213,163,115
1,214,163,114
1,215,162,113
1,216,160,114
1,217,161,116
1,218,162,119
1,219,160,118
1,220,162,119
1,221,162,119
1,222,162,119
1,223,161,119
1,224,162,119
1,225,161,119
1,226,161,120
1,227,163,122
1,228,160,123
1,229,162,121
1,230,161,120
1,231,163,123
1,232,162,124
1,233,163,124
1,234,164,125
1,235,165,125
1,236,166,127
1,237,165,125
1,238,164,126
1,239,165,125
1,240,163,124
1,241,163,124
1,242,164,124
1,243,165,122
1,244,163,121
1,245,165,124
1,246,163,124
1,247,163,124
1,248,162,124
1,249,160,123
1,250,164,124
1,251,165,123
1,252,164,122
1,253,168,121
1,254,167,121
1,255,166,122
1,256,166,122
1,257,168,121
1,258,172,120
1,259,175,120
1,260,177,123
1,261,176,123
1,262,177,124
1,263,178,123
1,264,175,122
1,265,176,123
1,266,176,123
1,267,175,121
1,268,178,119
1,269,178,115
1,270,179,114
1,271,177,113
1,272,176,111
1,273,175,115
1,274,173,115
1,275,173,115
1,276,171,117
1,277,172,116
1,278,170,117
1,279,172,116
1,280,168,116
1,281,169,116
1,282,166,114
1,283,163,114
1,284,162,111
1,285,161,110
1,286,159,109
1,287,156,108
1,288,156,106
1,289,154,107
1,290,154,107
1,291,154,105
1,292,155,102
1,293,157,101
1,294,158,102
1,295,158,100
1,296,158,101
1,297,159,103
1,298,161,104
1,299,160,100
1,300,160,100
1,301,157,100
1,302,159,100
1,303,159,102
1,304,158,100
1,305,160,100
1,306,159,100
1,307,159,99
1,308,157,99
1,309,157,96
1,310,156,98
1,311,157,97
1,312,158,98
1,313,159,98
1,314,158,98
1,315,162,97
1,316,157,98
1,317,157,99
1,318,156,99
1,319,156,98
1,320,155,99
1,321,155,102
1,322,157,104
1,323,157,105
1,324,156,108
1,325,156,104
1,326,156,103
1,327,157,101
1,328,157,97
1,329,159,95
1,330,157,93
1,331,155,93
1,332,156,95
1,333,157,97
1,334,161,96
1,335,162,93
1,336,163,92
1,337,162,91
1,338,160,90
1,339,157,90
1,340,157,90
1,341,155,90
1,342,154,92
1,343,153,93
1,344,151,92
1,345,150,94
1,346,152,95
1,347,153,96
1,348,153,96
1,349,152,101
1,350,154,98
1,351,155,93
1,352,154,93
1,353,154,94
1,354,154,95
1,355,157,95
1,356,155,97
1,357,154,98
1,358,157,100
1,359,154,103
1,360,153,107
1,361,155,107
1,362,159,109
1,363,159,110
1,364,158,111
1,365,158,111
1,366,159,111
1,367,157,111
1,368,157,112
1,369,155,113
1,370,155,113
1,371,153,114
1,372,154,116
1,373,155,118
1,374,154,119
1,375,154,119
1,376,156,119
1,377,158,120
1,378,161,119
1,379,163,121
1,380,163,124
1,381,164,122
1,382,166,123
1,383,166,122
1,384,167,121
1,385,165,118
1,386,167,117
1,387,165,115
1,388,166,114
1,389,166,112
1,390,168,112
1,391,168,110
1,392,167,111
1,393,167,111
1,394,167,111
1,395,167,114
1,396,168,111
1,397,166,111
1,398,164,113
1,399,165,114
1,400,167,116
1,401,169,116
1,402,169,116
1,403,168,116
1,404,167,118
1,405,168,119
1,406,169,118
1,407,168,117
1,408,170,116
1,409,171,116
1,410,172,116
1,411,172,118
1,412,172,117
1,413,173,116
1,414,171,120
1,415,169,119
1,416,170,118
1,417,172,119
1,418,171,120
1,419,168,120
1,420,167,122
1,421,166,125
1,422,165,125
1,423,165,125
1,424,166,125
1,425,168,124
1,426,168,124
1,427,170,124
1,428,169,124
1,429,166,124
1,430,164,125
1,431,164,124
1,432,164,127
1,433,162,128
1,434,159,129
1,435,158,127
1,436,159,127
1,437,158,129
1,438,160,127
1,439,159,130
1,440,160,132
1,441,162,134
1,442,164,135
1,443,165,133
1,444,163,133
1,445,161,130
1,446,164,131
1,447,162,133
1,448,161,132
1,449,160,131
1,450,158,133
1,451,158,131
1,452,159,133
1,453,158,132
1,454,160,132
1,455,162,132
1,456,162,134
1,457,162,133
1,458,160,133
1,459,164,133
1,460,164,130
1,461,166,129
1,462,166,131
1,463,166,128
1,464,165,126
1,465,165,126
1,466,166,123
1,467,165,124
1,468,164,125
1,469,166,127
1,470,167,128
1,471,167,133
1,472,169,132
1,473,167,130
1,474,168,131
1,475,165,129
1,476,164,127
1,477,163,125
1,478,161,126
1,479,160,125
1,480,159,125
1,481,160,124
1,482,162,121
1,483,164,122
1,484,161,122
1,485,161,122
1,486,160,121
1,487,161,123
1,488,163,123
1,489,163,123
1,490,164,122
1,491,164,121
1,492,164,122
1,493,164,119
1,494,162,120
1,495,162,118
1,496,164,119
1,497,164,117
1,498,162,118
1,499,164,118
1,500,164,119
1,501,166,120
1,502,168,119
1,503,168,118
1,504,166,118
1,505,166,116
1,506,166,120
1,507,166,121
1,508,166,122
1,509,169,124
1,510,166,126
1,511,163,125
1,512,163,128
1,513,163,129
1,514,165,126
1,515,166,124
1,516,167,127
1,517,168,128
1,518,166,130
1,519,166,129
1,520,166,132
1,521,164,130
1,522,164,131
1,523,164,131
1,524,164,129
1,525,164,127
1,526,161,129
1,527,161,129
1,528,158,128
1,529,157,129
1,530,157,128
1,531,160,131
1,532,159,131
1,533,160,132
1,534,158,132
1,535,158,133
1,536,155,136
1,537,156,135
1,538,154,135
1,539,155,136
1,540,158,136
1,541,155,135
1,542,154,134
1,543,153,130
1,544,152,130
1,545,151,129
1,546,150,127
1,547,150,128
1,548,149,128
1,549,148,129
1,550,147,129
1,551,149,129
1,552,146,129
1,553,144,129
1,554,142,129
1,555,140,129
1,556,141,128
1,557,139,131
1,558,139,127
1,559,139,129
1,560,137,132
1,561,139,133
1,562,137,133
1,563,137,133
1,564,138,136
1,565,137,140
1,566,136,141
1,567,136,141
1,568,137,141
1,569,137,144
1,570,136,142
1,571,135,142
1,572,137,142
1,573,139,140
1,574,138,135
1,575,137,134
1,576,138,130
1,577,141,128
1,578,139,128
1,579,138,130
1,580,138,130
1,581,136,132
1,582,134,131
1,583,133,131
1,584,133,131
1,585,132,129
1,586,132,129
1,587,131,130
1,588,133,129
1,589,136,128
1,590,134,130
1,591,133,128
1,592,133,126
1,593,131,128
1,594,132,128
1,595,135,128
1,596,137,127
1,597,136,126
1,598,137,125
1,599,135,125
1,600,136,124
1,601,139,126
1,602,136,123
1,603,137,124
1,604,135,124
1,605,136,122
1,606,138,121
1,607,139,122
1,608,140,120
1,609,139,119
1,610,141,119
1,611,140,117
1,612,138,117
1,613,136,118
1,614,135,115
1,615,134,113
1,616,135,112
1,617,134,112
1,618,137,114
1,619,139,114
1,620,140,117
1,621,143,119
1,622,145,119
1,623,145,120
1,624,147,119
1,625,148,118
1,626,148,116
1,627,149,116
1,628,149,113
1,629,149,114
1,630,148,115
1,631,144,115
1,632,144,116
1,633,144,119
1,634,146,117
1,635,145,115
1,636,147,114
1,637,150,113
1,638,151,112
1,639,151,110
1,640,152,111
1,641,149,114
1,642,151,114
1,643,147,112
1,644,147,112
1,645,145,113
1,646,151,111
1,647,151,112
1,648,152,116
1,649,154,113
1,650,154,110
1,651,150,109
1,652,155,108
1,653,154,110
1,654,153,107
1,655,150,108
1,656,148,110
1,657,149,113
1,658,146,115
1,659,146,115
1,660,146,115
1,661,146,111
1,662,145,111
1,663,144,112
1,664,147,113
1,665,147,112
1,666,146,114
1,667,145,115
1,668,143,113
1,669,146,115
1,670,145,116
1,671,148,116
1,672,145,117
1,673,148,116
1,674,147,116
1,675,149,119
1,676,151,120
1,677,152,117
1,678,151,117
1,679,148,118
1,680,146,121
1,681,147,117
1,682,148,118
1,683,146,115
1,684,146,116
1,685,146,117
1,686,146,117
1,687,147,113
1,688,147,114
1,689,151,115
1,690,152,113
1,691,152,116
1,692,151,115
1,693,151,115
1,694,150,115
1,695,150,113
1,696,147,115
1,697,147,115
1,698,149,117
1,699,148,119
1,700,148,122
1,701,150,123
1,702,149,124
1,703,146,127
1,704,144,127
1,705,145,129
1,706,143,128
1,707,146,132
1,708,145,132
1,709,146,132
1,710,144,130
1,711,144,130
1,712,144,128
1,713,144,131
1,714,144,132
1,715,143,131
1,716,146,134
1,717,147,139
1,718,146,139
1,719,145,140
1,720,145,140
1,721,144,143
1,722,145,143
1,723,145,145
1,724,146,147
1,725,146,145
1,726,143,146
1,727,142,144
1,728,142,146
1,729,141,143
1,730,140,144
1,731,142,146
1,732,139,144
1,733,140,146
1,734,139,149
1,735,137,151
1,736,136,153
1,737,138,153
1,738,137,152
1,739,137,152
1,740,138,152
1,741,136,150
1,742,134,148
1,743,134,145
1,744,134,145
1,745,132,146
