frame,filename,x_min,x_max,y_min,y_max,x_c,y_c,objectID
81,simulated_test1,58,60,58,60,59,98,3
81,simulated_test1,185,187,185,187,186,119,1
82,simulated_test1,125,127,125,127,126,50,2
82,simulated_test1,58,60,58,60,59,97,3
82,simulated_test1,182,184,182,184,183,109,0
82,simulated_test1,186,188,186,188,187,118,1
83,simulated_test1,186,188,186,188,187,118,1
83,simulated_test1,58,60,58,60,59,97,3
83,simulated_test1,126,128,126,128,127,50,2
83,simulated_test1,183,185,183,185,184,110,0
84,simulated_test1,127,129,127,129,128,50,2
84,simulated_test1,184,186,184,186,185,109,0
84,simulated_test1,187,189,187,189,188,119,1
84,simulated_test1,57,59,57,59,58,98,3
85,simulated_test1,127,129,127,129,128,50,2
85,simulated_test1,188,190,188,190,189,119,1
85,simulated_test1,57,59,57,59,58,97,3
85,simulated_test1,183,185,183,185,184,111,0
86,simulated_test1,127,129,127,129,128,50,2
86,simulated_test1,188,190,188,190,189,120,1
86,simulated_test1,57,59,57,59,58,98,3
86,simulated_test1,184,186,184,186,185,110,0
87,simulated_test1,188,190,188,190,189,120,1
87,simulated_test1,57,59,57,59,58,98,3
87,simulated_test1,127,129,127,129,128,49,2
87,simulated_test1,183,185,183,185,184,112,0
88,simulated_test1,183,185,183,185,184,112,0
88,simulated_test1,126,128,126,128,127,49,2
88,simulated_test1,56,58,56,58,57,98,3
88,simulated_test1,189,191,189,191,190,119,1
89,simulated_test1,125,127,125,127,126,49,2
89,simulated_test1,188,190,188,190,189,120,1
89,simulated_test1,57,59,57,59,58,99,3
89,simulated_test1,183,185,183,185,184,114,0
90,simulated_test1,125,127,125,127,126,49,2
90,simulated_test1,183,185,183,185,184,115,0
90,simulated_test1,56,58,56,58,57,98,3
90,simulated_test1,190,192,190,192,191,120,1
91,simulated_test1,190,192,190,192,191,120,1
91,simulated_test1,126,128,126,128,127,49,2
91,simulated_test1,57,59,57,59,58,99,3
91,simulated_test1,181,183,181,183,182,115,0
92,simulated_test1,181,183,181,183,182,114,0
92,simulated_test1,126,128,126,128,127,50,2
92,simulated_test1,56,58,56,58,57,99,3
92,simulated_test1,189,191,189,191,190,119,1
93,simulated_test1,181,183,181,183,182,113,0
93,simulated_test1,57,59,57,59,58,99,3
93,simulated_test1,125,127,125,127,126,51,2
93,simulated_test1,189,191,189,191,190,117,1
94,simulated_test1,57,59,57,59,58,99,3
94,simulated_test1,181,183,181,183,182,114,0
94,simulated_test1,124,126,124,126,125,51,2
94,simulated_test1,190,192,190,192,191,118,1
95,simulated_test1,181,183,181,183,182,114,0
95,simulated_test1,57,59,57,59,58,99,3
95,simulated_test1,190,192,190,192,191,119,1
95,simulated_test1,123,125,123,125,124,52,2
96,simulated_test1,190,192,190,192,191,119,1
96,simulated_test1,123,125,123,125,124,52,2
96,simulated_test1,57,59,57,59,58,100,3
96,simulated_test1,180,182,180,182,181,115,0
97,simulated_test1,123,125,123,125,124,53,2
97,simulated_test1,56,58,56,58,57,100,3
97,simulated_test1,179,181,179,181,180,114,0
97,simulated_test1,192,194,192,194,193,120,1
98,simulated_test1,192,194,192,194,193,120,1
98,simulated_test1,123,125,123,125,124,54,2
98,simulated_test1,56,58,56,58,57,101,3
98,simulated_test1,178,180,178,180,179,113,0
99,simulated_test1,178,180,178,180,179,113,0
99,simulated_test1,56,58,56,58,57,101,3
99,simulated_test1,192,194,192,194,193,121,1
99,simulated_test1,121,123,121,123,122,54,2
100,simulated_test1,192,194,192,194,193,121,1
100,simulated_test1,122,124,122,124,123,54,2
100,simulated_test1,56,58,56,58,57,100,3
100,simulated_test1,177,179,177,179,178,114,0
101,simulated_test1,122,124,122,124,123,54,2
101,simulated_test1,178,180,178,180,179,114,0
101,simulated_test1,193,195,193,195,194,121,1
101,simulated_test1,55,57,55,57,56,99,3
102,simulated_test1,55,57,55,57,56,99,3
102,simulated_test1,192,194,192,194,193,121,1
102,simulated_test1,122,124,122,124,123,55,2
102,simulated_test1,177,179,177,179,178,115,0
103,simulated_test1,177,179,177,179,178,115,0
103,simulated_test1,122,124,122,124,123,56,2
103,simulated_test1,55,57,55,57,56,98,3
103,simulated_test1,193,195,193,195,194,120,1
104,simulated_test1,177,179,177,179,178,115,0
104,simulated_test1,193,195,193,195,194,121,1
104,simulated_test1,121,123,121,123,122,56,2
104,simulated_test1,54,56,54,56,55,98,3
105,simulated_test1,193,195,193,195,194,121,1
105,simulated_test1,54,56,54,56,55,98,3
105,simulated_test1,178,180,178,180,179,115,0
105,simulated_test1,122,124,122,124,123,56,2
106,simulated_test1,178,180,178,180,179,115,0
106,simulated_test1,122,124,122,124,123,56,2
106,simulated_test1,193,195,193,195,194,122,1
106,simulated_test1,55,57,55,57,56,97,3
107,simulated_test1,122,124,122,124,123,56,2
107,simulated_test1,178,180,178,180,179,114,0
107,simulated_test1,55,57,55,57,56,96,3
107,simulated_test1,194,196,194,196,195,121,1
108,simulated_test1,179,181,179,181,180,114,0
108,simulated_test1,123,125,123,125,124,56,2
108,simulated_test1,56,58,56,58,57,96,3
108,simulated_test1,194,196,194,196,195,123,1
109,simulated_test1,180,182,180,182,181,114,0
109,simulated_test1,194,196,194,196,195,122,1
109,simulated_test1,124,126,124,126,125,56,2
109,simulated_test1,56,58,56,58,57,95,3
110,simulated_test1,123,125,123,125,124,56,2
110,simulated_test1,181,183,181,183,182,113,0
110,simulated_test1,195,197,195,197,196,123,1
110,simulated_test1,55,57,55,57,56,96,3
111,simulated_test1,181,183,181,183,182,113,0
111,simulated_test1,195,197,195,197,196,123,1
111,simulated_test1,123,125,123,125,124,55,2
111,simulated_test1,54,56,54,56,55,96,3
112,simulated_test1,195,197,195,197,196,123,1
112,simulated_test1,54,56,54,56,55,97,3
112,simulated_test1,123,125,123,125,124,53,2
112,simulated_test1,179,181,179,181,180,112,0
113,simulated_test1,179,181,179,181,180,112,0
113,simulated_test1,195,197,195,197,196,123,1
113,simulated_test1,123,125,123,125,124,53,2
113,simulated_test1,54,56,54,56,55,96,3
114,simulated_test1,123,125,123,125,124,53,2
114,simulated_test1,54,56,54,56,55,96,3
114,simulated_test1,178,180,178,180,179,112,0
114,simulated_test1,196,198,196,198,197,123,1
115,simulated_test1,123,125,123,125,124,53,2
115,simulated_test1,177,179,177,179,178,113,0
115,simulated_test1,195,197,195,197,196,124,1
115,simulated_test1,53,55,53,55,54,95,3
116,simulated_test1,53,55,53,55,54,95,3
116,simulated_test1,195,197,195,197,196,123,1
116,simulated_test1,124,126,124,126,125,53,2
116,simulated_test1,178,180,178,180,179,114,0
117,simulated_test1,178,180,178,180,179,114,0
117,simulated_test1,195,197,195,197,196,123,1
117,simulated_test1,124,126,124,126,125,54,2
117,simulated_test1,53,55,53,55,54,96,3
118,simulated_test1,178,180,178,180,179,114,0
118,simulated_test1,195,197,195,197,196,123,1
118,simulated_test1,54,56,54,56,55,96,3
118,simulated_test1,123,125,123,125,124,55,2
119,simulated_test1,178,180,178,180,179,113,0
119,simulated_test1,194,196,194,196,195,123,1
119,simulated_test1,55,57,55,57,56,96,3
119,simulated_test1,124,126,124,126,125,54,2
120,simulated_test1,194,196,194,196,195,123,1
120,simulated_test1,123,125,123,125,124,54,2
120,simulated_test1,54,56,54,56,55,96,3
120,simulated_test1,179,181,179,181,180,112,0
121,simulated_test1,194,196,194,196,195,123,1
121,simulated_test1,123,125,123,125,124,53,2
121,simulated_test1,55,57,55,57,56,96,3
121,simulated_test1,180,182,180,182,181,111,0
122,simulated_test1,194,196,194,196,195,123,1
122,simulated_test1,55,57,55,57,56,97,3
122,simulated_test1,179,181,179,181,180,110,0
122,simulated_test1,125,127,125,127,126,54,2
123,simulated_test1,55,57,55,57,56,97,3
123,simulated_test1,195,197,195,197,196,123,1
123,simulated_test1,124,126,124,126,125,54,2
123,simulated_test1,180,182,180,182,181,111,0
124,simulated_test1,180,182,180,182,181,111,0
124,simulated_test1,124,126,124,126,125,54,2
124,simulated_test1,196,198,196,198,197,123,1
124,simulated_test1,55,57,55,57,56,96,3
125,simulated_test1,181,183,181,183,182,111,0
125,simulated_test1,195,197,195,197,196,122,1
125,simulated_test1,54,56,54,56,55,95,3
125,simulated_test1,124,126,124,126,125,56,2
126,simulated_test1,181,183,181,183,182,111,0
126,simulated_test1,195,197,195,197,196,123,1
126,simulated_test1,125,127,125,127,126,56,2
126,simulated_test1,56,58,56,58,57,95,3
127,simulated_test1,125,127,125,127,126,56,2
127,simulated_test1,180,182,180,182,181,111,0
127,simulated_test1,56,58,56,58,57,94,3
127,simulated_test1,194,196,194,196,195,122,1
128,simulated_test1,194,196,194,196,195,122,1
128,simulated_test1,125,127,125,127,126,56,2
128,simulated_test1,179,181,179,181,180,112,0
128,simulated_test1,55,57,55,57,56,95,3
129,simulated_test1,180,182,180,182,181,112,0
129,simulated_test1,193,195,193,195,194,122,1
129,simulated_test1,125,127,125,127,126,55,2
129,simulated_test1,54,56,54,56,55,94,3
130,simulated_test1,125,127,125,127,126,55,2
130,simulated_test1,179,181,179,181,180,112,0
130,simulated_test1,55,57,55,57,56,94,3
130,simulated_test1,191,193,191,193,192,122,1
131,simulated_test1,125,127,125,127,126,55,2
131,simulated_test1,179,181,179,181,180,111,0
131,simulated_test1,190,192,190,192,191,122,1
131,simulated_test1,55,57,55,57,56,96,3
132,simulated_test1,125,127,125,127,126,55,2
132,simulated_test1,180,182,180,182,181,112,0
132,simulated_test1,191,193,191,193,192,123,1
132,simulated_test1,56,58,56,58,57,95,3
133,simulated_test1,180,182,180,182,181,112,0
133,simulated_test1,190,192,190,192,191,123,1
133,simulated_test1,125,127,125,127,126,56,2
133,simulated_test1,56,58,56,58,57,94,3
134,simulated_test1,190,192,190,192,191,123,1
134,simulated_test1,180,182,180,182,181,111,0
134,simulated_test1,56,58,56,58,57,95,3
134,simulated_test1,126,128,126,128,127,57,2
135,simulated_test1,126,128,126,128,127,57,2
135,simulated_test1,191,193,191,193,192,123,1
135,simulated_test1,56,58,56,58,57,94,3
135,simulated_test1,181,183,181,183,182,112,0
136,simulated_test1,191,193,191,193,192,123,1
136,simulated_test1,126,128,126,128,127,57,2
136,simulated_test1,181,183,181,183,182,111,0
136,simulated_test1,56,58,56,58,57,95,3
137,simulated_test1,181,183,181,183,182,112,0
137,simulated_test1,191,193,191,193,192,124,1
137,simulated_test1,55,57,55,57,56,95,3
137,simulated_test1,127,129,127,129,128,58,2
138,simulated_test1,127,129,127,129,128,58,2
138,simulated_test1,55,57,55,57,56,95,3
138,simulated_test1,181,183,181,183,182,111,0
138,simulated_test1,192,194,192,194,193,125,1
139,simulated_test1,180,182,180,182,181,111,0
139,simulated_test1,127,129,127,129,128,59,2
139,simulated_test1,190,192,190,192,191,125,1
139,simulated_test1,57,59,57,59,58,96,3
140,simulated_test1,191,193,191,193,192,125,1
140,simulated_test1,127,129,127,129,128,60,2
140,simulated_test1,179,181,179,181,180,112,0
140,simulated_test1,55,57,55,57,56,96,3
141,simulated_test1,179,181,179,181,180,112,0
141,simulated_test1,191,193,191,193,192,125,1
141,simulated_test1,128,130,128,130,129,60,2
141,simulated_test1,56,58,56,58,57,95,3
142,simulated_test1,56,58,56,58,57,95,3
142,simulated_test1,191,193,191,193,192,126,1
142,simulated_test1,128,130,128,130,129,59,2
142,simulated_test1,180,182,180,182,181,111,0
143,simulated_test1,180,182,180,182,181,111,0
143,simulated_test1,191,193,191,193,192,126,1
143,simulated_test1,127,129,127,129,128,60,2
143,simulated_test1,58,60,58,60,59,95,3
144,simulated_test1,180,182,180,182,181,111,0
144,simulated_test1,192,194,192,194,193,126,1
144,simulated_test1,127,129,127,129,128,59,2
144,simulated_test1,59,61,59,61,60,95,3
145,simulated_test1,59,61,59,61,60,95,3
145,simulated_test1,192,194,192,194,193,127,1
145,simulated_test1,128,130,128,130,129,60,2
145,simulated_test1,180,182,180,182,181,109,0
146,simulated_test1,128,130,128,130,129,60,2
146,simulated_test1,193,195,193,195,194,126,1
146,simulated_test1,60,62,60,62,61,96,3
146,simulated_test1,181,183,181,183,182,111,0
147,simulated_test1,181,183,181,183,182,111,0
147,simulated_test1,60,62,60,62,61,96,3
147,simulated_test1,127,129,127,129,128,60,2
147,simulated_test1,192,194,192,194,193,124,1
148,simulated_test1,181,183,181,183,182,111,0
148,simulated_test1,192,194,192,194,193,124,1
148,simulated_test1,59,61,59,61,60,96,3
148,simulated_test1,128,130,128,130,129,61,2
149,simulated_test1,181,183,181,183,182,111,0
149,simulated_test1,129,131,129,131,130,61,2
149,simulated_test1,58,60,58,60,59,96,3
149,simulated_test1,193,195,193,195,194,125,1
150,simulated_test1,193,195,193,195,194,125,1
150,simulated_test1,58,60,58,60,59,96,3
150,simulated_test1,182,184,182,184,183,111,0
150,simulated_test1,129,131,129,131,130,62,2
151,simulated_test1,129,131,129,131,130,62,2
