object,frame,x_c,y_c
2,68,131,70
2,69,131,60
2,70,131,68
2,71,130,67
2,72,128,65
2,73,125,70
2,74,128,60
2,75,127,64
2,76,129,62
2,77,130,67
2,78,136,63
2,79,138,74
2,80,147,71
2,81,144,63
2,82,154,58
2,83,157,56
2,84,163,48
2,85,161,47
2,86,167,54
2,87,161,52
2,88,160,54
2,89,169,55
2,90,176,58
2,91,184,64
2,92,178,66
2,93,174,59
2,94,177,52
2,95,175,53
2,96,180,55
2,97,179,48
2,98,174,36
2,99,174,33
3,0,57,92
3,1,60,94
3,2,57,100
3,3,59,96
3,4,59,91
3,5,61,96
3,6,62,100
3,7,67,90
3,8,60,88
3,9,55,95
3,10,51,93
3,11,54,89
3,12,64,92
3,13,61,96
3,14,58,86
3,15,58,84
3,16,58,83
3,17,55,74
3,18,62,68
3,19,64,64
3,20,68,66
3,21,71,61
3,22,69,66
3,23,70,62
3,24,75,64
3,25,81,60
3,26,93,70
3,27,91,68
3,28,90,69
3,29,89,74
3,30,89,70
3,31,93,71
3,32,83,71
3,33,90,73
3,34,94,63
3,35,93,62
3,36,93,72
3,37,91,73
3,38,84,74
3,39,87,67
3,40,87,66
3,41,99,60
3,42,107,59
3,43,117,55
3,44,116,63
3,45,108,70
3,46,122,69
3,47,125,64
3,48,124,67
3,49,129,75
3,50,118,73
3,51,119,70
3,52,117,74
3,53,116,71
3,54,117,73
3,55,112,77
3,56,104,73
3,57,98,71
3,58,106,69
3,59,102,72
3,60,108,77
3,61,119,70
3,62,122,73
3,63,122,70
3,64,130,78
3,65,137,76
3,66,130,66
3,67,134,62
3,68,134,54
3,69,132,48
3,70,135,51
3,71,138,54
3,72,144,45
3,73,146,43
3,74,155,47
3,75,158,43
3,76,166,44
3,77,164,58
3,78,156,41
3,79,160,45
3,80,154,43
3,81,157,39
3,82,155,46
3,83,159,40
3,84,150,39
3,85,152,41
3,86,154,40
3,87,168,40
3,88,174,49
3,89,180,55
3,90,171,60
3,91,169,62
3,92,165,57
3,93,163,55
3,94,155,57
3,95,161,53
3,96,152,47
3,97,158,45
3,98,162,49
3,99,162,51
