object,frame,x_c,y_c
0,904,167,101
0,905,168,101
0,906,167,101
0,907,167,101
0,908,167,100
0,909,168,101
0,910,167,101
0,911,168,100
0,912,168,101
0,913,169,102
0,914,170,102
0,915,169,102
0,916,170,102
0,917,171,101
0,918,171,101
0,919,171,101
0,920,172,101
0,921,171,101
0,922,171,100
0,923,172,101
0,924,172,101
0,925,172,102
0,926,172,101
0,927,171,101
0,928,171,102
0,929,172,101
0,930,171,101
0,931,171,101
0,932,171,101
0,933,171,102
0,934,171,102
0,935,172,102
0,936,172,102
0,937,172,101
0,938,173,102
0,939,173,102
0,940,172,102
0,941,172,101
0,942,172,102
0,943,172,102
0,944,172,103
0,945,172,104
0,946,172,103
0,947,171,103
0,948,170,103
0,949,170,103
0,950,171,103
0,951,171,103
0,952,171,103
0,953,171,103
0,954,171,103
0,955,170,102
0,956,170,103
0,957,170,103
0,958,170,103
0,959,170,103
0,960,169,103
0,961,168,103
0,962,168,103
0,963,168,102
0,964,168,102
0,965,167,101
0,966,167,102
0,967,167,102
0,968,168,102
0,969,169,102
0,970,169,102
0,971,170,101
0,972,169,102
0,973,169,103
0,974,169,102
0,975,169,101
0,976,168,101
0,977,168,102
0,978,168,102
0,979,167,101
0,980,168,101
0,981,168,101
0,982,167,101
0,983,167,100
0,984,167,101
0,985,168,101
0,986,168,101
0,987,167,102
0,988,168,101
0,989,168,101
0,990,168,101
0,991,168,100
0,992,168,100
0,993,168,101
0,994,169,100
0,995,168,100
0,996,169,100
0,997,168,101
0,998,168,100
0,999,168,101
0,1000,167,100
0,1001,167,101
0,1002,168,101
0,1003,168,100
0,1004,168,101
0,1005,168,100
0,1006,168,100
0,1007,167,100
0,1008,168,101
0,1009,168,100
0,1010,168,100
0,1011,168,99
0,1012,169,99
0,1013,170,99
0,1014,170,99
0,1015,170,100
0,1016,171,99
0,1017,172,100
0,1018,172,101
0,1019,172,100
0,1020,172,100
0,1021,172,99
0,1022,172,99
0,1023,172,98
0,1024,173,98
0,1025,173,98
0,1026,174,99
0,1027,173,99
0,1028,172,99
0,1029,173,98
0,1030,173,98
0,1031,172,97
0,1032,172,98
0,1033,171,98
0,1034,172,98
0,1035,172,97
0,1036,171,98
0,1037,171,98
0,1038,171,98
0,1039,171,98
0,1040,171,98
0,1041,171,99
0,1042,171,98
0,1043,171,98
0,1044,170,98
0,1045,171,98
0,1046,171,98
0,1047,171,98
0,1048,171,98
0,1049,171,97
0,1050,171,97
0,1051,171,97
0,1052,172,96
0,1053,172,96
0,1054,172,95
0,1055,172,95
0,1056,172,95
0,1057,172,94
0,1058,171,94
0,1059,170,94
0,1060,170,94
0,1061,170,94
0,1062,171,94
0,1063,171,93
0,1064,171,93
0,1065,172,93
0,1066,172,93
0,1067,171,93
0,1068,171,94
0,1069,171,95
0,1070,170,95
0,1071,170,95
0,1072,171,95
0,1073,171,94
0,1074,172,95
0,1075,172,94
0,1076,172,94
0,1077,171,94
0,1078,172,94
0,1079,172,93
0,1080,172,93
0,1081,172,93
0,1082,173,93
0,1083,173,93
0,1084,173,93
0,1085,173,93
0,1086,173,92
0,1087,173,92
0,1088,173,92
0,1089,173,92
0,1090,173,92
0,1091,173,92
0,1092,173,91
0,1093,173,91
0,1094,174,91
0,1095,173,91
0,1096,174,91
0,1097,174,91
0,1098,174,90
0,1099,174,91
0,1100,174,91
0,1101,175,91
0,1102,175,91
0,1103,174,92
0,1104,173,91
0,1105,173,91
0,1106,173,90
0,1107,173,90
0,1108,172,90
0,1109,172,90
0,1110,172,90
0,1111,172,91
0,1112,172,91
0,1113,172,91
0,1114,171,92
0,1115,171,92
0,1116,171,92
0,1117,171,92
0,1118,170,92
0,1119,170,92
0,1120,171,92
0,1121,172,93
0,1122,172,93
0,1123,172,93
0,1124,171,93
0,1125,171,93
0,1126,171,94
0,1127,170,93
0,1128,171,94
0,1129,170,94
0,1130,170,95
0,1131,170,94
0,1132,170,95
0,1133,171,94
0,1134,171,95
0,1135,172,95
0,1136,172,95
0,1137,172,95
0,1138,172,95
0,1139,172,94
0,1140,171,95
0,1141,171,95
0,1142,170,95
0,1143,170,95
0,1144,169,95
0,1145,168,95
0,1146,167,95
0,1147,167,95
0,1148,167,94
0,1149,166,94
0,1150,167,95
0,1151,166,94
0,1152,167,94
0,1153,166,94
0,1154,166,94
0,1155,165,93
0,1156,165,93
0,1157,166,92
0,1158,165,92
0,1159,165,91
0,1160,165,92
0,1161,166,92
0,1162,165,91
0,1163,165,91
0,1164,164,91
0,1165,164,91
0,1166,164,91
0,1167,163,91
0,1168,162,91
0,1169,162,91
0,1170,161,91
0,1171,161,91
0,1172,162,91
0,1173,162,91
0,1174,162,92
0,1175,162,92
0,1176,162,92
0,1177,162,92
0,1178,161,92
0,1179,162,93
0,1180,161,92
0,1181,162,93
0,1182,162,94
0,1183,162,94
0,1184,163,94
0,1185,162,94
0,1186,162,94
0,1187,163,94
0,1188,163,95
0,1189,163,95
0,1190,163,96
0,1191,163,95
0,1192,163,95
0,1193,164,96
0,1194,163,96
0,1195,163,96
0,1196,163,95
0,1197,162,95
0,1198,162,96
0,1199,161,95
0,1200,161,94
0,1201,161,94
0,1202,161,94
0,1203,161,94
0,1204,160,94
0,1205,160,94
0,1206,160,94
0,1207,159,94
0,1208,159,93
0,1209,158,93
0,1210,158,94
0,1211,158,94
0,1212,158,94
0,1213,158,94
0,1214,159,94
0,1215,158,94
0,1216,157,94
0,1217,156,94
0,1218,157,94
0,1219,156,95
0,1220,156,95
0,1221,155,95
0,1222,155,94
0,1223,156,95
0,1224,156,95
0,1225,155,95
0,1226,156,95
0,1227,156,95
0,1228,156,96
0,1229,156,95
0,1230,157,95
0,1231,156,95
0,1232,156,96
0,1233,156,95
0,1234,156,94
0,1235,156,95
0,1236,155,94
0,1237,155,95
0,1238,155,95
0,1239,155,95
0,1240,155,95
0,1241,155,95
0,1242,154,95
0,1243,155,95
0,1244,156,96
0,1245,156,95
0,1246,157,95
0,1247,158,95
0,1248,158,96
0,1249,158,95
0,1250,158,95
0,1251,157,94
0,1252,157,95
0,1253,156,94
0,1254,157,95
0,1255,157,95
0,1256,156,96
0,1257,156,97
0,1258,156,97
0,1259,156,96
0,1260,156,95
0,1261,156,96
0,1262,156,96
0,1263,156,97
0,1264,157,96
0,1265,156,96
0,1266,155,96
0,1267,155,96
0,1268,155,96
0,1269,154,96
0,1270,155,96
0,1271,155,96
0,1272,156,97
0,1273,156,97
0,1274,157,98
0,1275,156,99
0,1276,156,100
0,1277,157,99
0,1278,157,100
0,1279,156,99
0,1280,156,99
0,1281,157,99
0,1282,157,99
0,1283,157,99
0,1284,157,99
0,1285,158,99
0,1286,159,99
0,1287,158,99
0,1288,159,100
0,1289,159,100
0,1290,160,99
0,1291,160,100
0,1292,161,101
0,1293,161,101
0,1294,161,101
0,1295,160,100
0,1296,160,101
0,1297,160,100
0,1298,161,100
0,1299,160,100
0,1300,160,99
0,1301,161,100
0,1302,161,100
0,1303,161,100
0,1304,161,99
0,1305,161,98
0,1306,161,99
0,1307,160,99
0,1308,160,100
0,1309,160,100
0,1310,159,100
0,1311,159,100
0,1312,158,100
0,1313,159,99
0,1314,160,100
0,1315,159,100
0,1316,159,99
0,1317,160,99
0,1318,160,99
0,1319,160,99
0,1320,161,99
0,1321,160,99
0,1322,159,99
0,1323,159,99
0,1324,158,99
0,1325,158,99
0,1326,158,99
0,1327,158,99
0,1328,157,99
0,1329,158,99
0,1330,158,99
0,1331,158,98
0,1332,159,99
0,1333,159,99
0,1334,158,98
0,1335,158,98
0,1336,159,98
0,1337,159,98
0,1338,159,97
0,1339,159,97
0,1340,160,97
0,1341,160,97
0,1342,160,97
0,1343,161,97
0,1344,161,98
0,1345,161,98
0,1346,162,98
0,1347,161,98
0,1348,161,98
0,1349,160,99
0,1350,160,99
0,1351,160,99
0,1352,161,100
0,1353,161,101
0,1354,161,101
0,1355,161,101
0,1356,160,101
0,1357,160,100
0,1358,160,100
0,1359,160,100
0,1360,160,100
0,1361,159,100
0,1362,160,101
0,1363,161,101
0,1364,162,101
0,1365,161,102
0,1366,161,102
0,1367,162,103
0,1368,161,102
0,1369,161,102
0,1370,160,102
0,1371,160,101
0,1372,161,101
0,1373,161,101
0,1374,161,102
0,1375,161,102
0,1376,161,101
0,1377,162,101
0,1378,163,101
0,1379,163,101
0,1380,163,102
0,1381,164,102
0,1382,164,101
0,1383,164,101
0,1384,163,101
0,1385,163,102
0,1386,163,102
0,1387,164,102
0,1388,164,103
0,1389,164,103
0,1390,164,104
0,1391,164,104
0,1392,163,104
0,1393,163,104
0,1394,163,105
0,1395,163,104
0,1396,164,105
0,1397,164,105
0,1398,163,105
0,1399,163,106
0,1400,163,106
0,1401,163,106
0,1402,164,106
0,1403,164,106
0,1404,164,107
0,1405,164,107
0,1406,163,107
0,1407,163,108
0,1408,164,108
0,1409,164,108
0,1410,164,109
0,1411,164,108
0,1412,164,108
0,1413,165,108
0,1414,165,108
0,1415,165,108
0,1416,164,107
0,1417,165,107
0,1418,165,107
0,1419,164,107
0,1420,164,107
0,1421,164,108
0,1422,163,108
0,1423,163,108
0,1424,162,108
0,1425,162,108
0,1426,162,108
0,1427,162,109
0,1428,163,109
0,1429,163,110
0,1430,163,110
0,1431,163,110
0,1432,164,111
0,1433,164,110
0,1434,164,110
0,1435,164,109
0,1436,164,108
0,1437,163,108
0,1438,164,108
0,1439,164,108
0,1440,163,108
0,1441,164,108
0,1442,165,108
0,1443,164,108
0,1444,164,108
0,1445,165,109
0,1446,165,110
0,1447,166,109
0,1448,166,109
0,1449,166,109
0,1450,166,110
0,1451,166,109
0,1452,166,109
0,1453,166,108
0,1454,167,108
0,1455,168,108
0,1456,167,107
0,1457,167,107
0,1458,166,107
0,1459,166,107
0,1460,166,108
0,1461,165,108
0,1462,165,108
0,1463,166,108
0,1464,166,107
0,1465,166,108
0,1466,166,108
0,1467,166,107
0,1468,167,107
0,1469,166,107
0,1470,165,108
0,1471,165,108
0,1472,165,108
0,1473,166,108
0,1474,165,107
0,1475,165,107
0,1476,166,106
0,1477,166,107
0,1478,167,108
0,1479,166,107
0,1480,166,107
0,1481,167,107
0,1482,168,107
0,1483,169,107
0,1484,170,106
0,1485,170,107
0,1486,170,107
0,1487,170,107
0,1488,171,107
0,1489,171,106
0,1490,171,106
0,1491,172,106
0,1492,172,106
0,1493,172,107
0,1494,172,107
0,1495,172,107
0,1496,173,107
0,1497,172,107
0,1498,172,107
0,1499,171,107
0,1500,171,106
0,1501,171,107
0,1502,172,106
0,1503,171,107
0,1504,172,107
0,1505,172,108
0,1506,171,107
0,1507,172,108
0,1508,171,107
0,1509,172,107
0,1510,172,108
0,1511,173,109
0,1512,173,109
0,1513,173,109
0,1514,173,108
0,1515,173,109
0,1516,173,109
0,1517,174,108
0,1518,173,108
0,1519,173,109
0,1520,172,109
0,1521,173,109
0,1522,173,109
0,1523,173,109
0,1524,173,109
0,1525,172,109
0,1526,172,108
0,1527,172,108
0,1528,172,108
0,1529,171,109
0,1530,171,109
0,1531,171,109
0,1532,172,109
0,1533,171,109
0,1534,170,108
0,1535,171,108
0,1536,170,108
0,1537,170,108
0,1538,171,107
0,1539,172,108
0,1540,171,107
0,1541,172,106
0,1542,172,105
0,1543,172,106
0,1544,173,107
0,1545,173,107
0,1546,174,107
0,1547,175,107
0,1548,175,107
0,1549,176,107
0,1550,176,106
0,1551,177,107
0,1552,177,107
0,1553,177,108
0,1554,177,107
0,1555,176,106
0,1556,176,107
0,1557,176,107
0,1558,176,107
0,1559,177,106
0,1560,178,107
0,1561,177,106
0,1562,177,107
0,1563,176,107
0,1564,177,107
0,1565,177,107
0,1566,177,107
0,1567,177,107
0,1568,177,107
0,1569,178,107
0,1570,179,107
0,1571,178,108
0,1572,178,108
0,1573,179,108
0,1574,179,109
0,1575,178,109
0,1576,178,110
0,1577,178,110
0,1578,178,110
0,1579,178,109
0,1580,178,108
0,1581,177,108
0,1582,177,109
0,1583,178,109
0,1584,178,109
0,1585,179,109
0,1586,179,108
0,1587,179,108
0,1588,178,107
0,1589,178,107
0,1590,178,106
0,1591,178,106
0,1592,178,106
0,1593,178,106
0,1594,178,106
0,1595,178,106
0,1596,178,105
0,1597,177,106
0,1598,177,105
0,1599,178,105
0,1600,177,104
0,1601,177,104
0,1602,177,104
0,1603,178,104
0,1604,177,103
0,1605,178,103
0,1606,178,103
0,1607,179,103
0,1608,178,103
0,1609,178,104
0,1610,177,104
0,1611,177,103
0,1612,178,103
0,1613,178,103
0,1614,177,103
0,1615,176,103
0,1616,177,103
0,1617,177,103
0,1618,177,103
0,1619,177,102
0,1620,177,103
0,1621,177,103
0,1622,177,102
0,1623,177,101
0,1624,176,101
0,1625,176,100
0,1626,176,101
0,1627,175,101
0,1628,175,101
0,1629,176,102
0,1630,176,103
0,1631,176,102
0,1632,175,101
0,1633,176,100
0,1634,176,100
0,1635,177,100
0,1636,177,100
0,1637,177,100
0,1638,177,99
0,1639,177,99
0,1640,177,99
0,1641,177,98
0,1642,177,99
0,1643,178,98
0,1644,178,98
0,1645,179,98
0,1646,179,98
0,1647,179,97
0,1648,179,98
0,1649,179,97
0,1650,179,98
0,1651,179,97
0,1652,178,98
0,1653,178,97
0,1654,177,97
0,1655,177,98
0,1656,178,98
0,1657,178,97
0,1658,178,97
0,1659,178,96
0,1660,178,96
0,1661,177,97
0,1662,177,97
