frame,filename,x_min,x_max,y_min,y_max,x_c,y_c,objectID
81,simulated_test1,57,59,57,59,58,94,3
81,simulated_test1,171,173,171,173,172,110,0
82,simulated_test1,57,59,57,59,58,94,3
82,simulated_test1,187,189,187,189,188,113,1
82,simulated_test1,121,123,121,123,122,54,2
82,simulated_test1,172,174,172,174,173,111,0
83,simulated_test1,121,123,121,123,122,54,2
83,simulated_test1,186,188,186,188,187,113,1
83,simulated_test1,58,60,58,60,59,94,3
83,simulated_test1,171,173,171,173,172,110,0
84,simulated_test1,58,60,58,60,59,94,3
84,simulated_test1,121,123,121,123,122,53,2
84,simulated_test1,172,174,172,174,173,111,0
84,simulated_test1,187,189,187,189,188,114,1
85,simulated_test1,121,123,121,123,122,53,2
85,simulated_test1,187,189,187,189,188,115,1
85,simulated_test1,57,59,57,59,58,94,3
85,simulated_test1,171,173,171,173,172,110,0
86,simulated_test1,171,173,171,173,172,110,0
86,simulated_test1,187,189,187,189,188,116,1
86,simulated_test1,121,123,121,123,122,54,2
86,simulated_test1,58,60,58,60,59,95,3
87,simulated_test1,171,173,171,173,172,110,0
87,simulated_test1,121,123,121,123,122,54,2
87,simulated_test1,58,60,58,60,59,96,3
87,simulated_test1,188,190,188,190,189,115,1
88,simulated_test1,121,123,121,123,122,54,2
88,simulated_test1,171,173,171,173,172,111,0
88,simulated_test1,187,189,187,189,188,115,1
88,simulated_test1,59,61,59,61,60,95,3
89,simulated_test1,187,189,187,189,188,115,1
89,simulated_test1,121,123,121,123,122,54,2
89,simulated_test1,170,172,170,172,171,111,0
89,simulated_test1,58,60,58,60,59,96,3
90,simulated_test1,121,123,121,123,122,54,2
90,simulated_test1,170,172,170,172,171,110,0
90,simulated_test1,59,61,59,61,60,96,3
90,simulated_test1,186,188,186,188,187,114,1
91,simulated_test1,186,188,186,188,187,115,1
91,simulated_test1,60,62,60,62,61,96,3
91,simulated_test1,171,173,171,173,172,111,0
91,simulated_test1,120,122,120,122,121,55,2
92,simulated_test1,171,173,171,173,172,111,0
92,simulated_test1,121,123,121,123,122,55,2
92,simulated_test1,59,61,59,61,60,96,3
92,simulated_test1,187,189,187,189,188,116,1
93,simulated_test1,121,123,121,123,122,55,2
93,simulated_test1,171,173,171,173,172,112,0
93,simulated_test1,187,189,187,189,188,115,1
93,simulated_test1,59,61,59,61,60,95,3
94,simulated_test1,59,61,59,61,60,95,3
94,simulated_test1,170,172,170,172,171,112,0
94,simulated_test1,187,189,187,189,188,116,1
94,simulated_test1,120,122,120,122,121,54,2
95,simulated_test1,170,172,170,172,171,113,0
95,simulated_test1,188,190,188,190,189,116,1
95,simulated_test1,120,122,120,122,121,53,2
95,simulated_test1,58,60,58,60,59,95,3
96,simulated_test1,170,172,170,172,171,113,0
96,simulated_test1,188,190,188,190,189,116,1
96,simulated_test1,121,123,121,123,122,54,2
96,simulated_test1,59,61,59,61,60,94,3
97,simulated_test1,59,61,59,61,60,94,3
97,simulated_test1,187,189,187,189,188,116,1
97,simulated_test1,122,124,122,124,123,54,2
97,simulated_test1,171,173,171,173,172,112,0
98,simulated_test1,122,124,122,124,123,54,2
98,simulated_test1,172,174,172,174,173,112,0
98,simulated_test1,187,189,187,189,188,117,1
98,simulated_test1,59,61,59,61,60,95,3
99,simulated_test1,122,124,122,124,123,54,2
99,simulated_test1,59,61,59,61,60,95,3
99,simulated_test1,172,174,172,174,173,111,0
99,simulated_test1,188,190,188,190,189,116,1
100,simulated_test1,188,190,188,190,189,116,1
100,simulated_test1,173,175,173,175,174,111,0
100,simulated_test1,59,61,59,61,60,94,3
100,simulated_test1,123,125,123,125,124,55,2
101,simulated_test1,173,175,173,175,174,112,0
101,simulated_test1,58,60,58,60,59,94,3
101,simulated_test1,189,191,189,191,190,117,1
101,simulated_test1,122,124,122,124,123,54,2
102,simulated_test1,122,124,122,124,123,54,2
102,simulated_test1,58,60,58,60,59,94,3
102,simulated_test1,174,176,174,176,175,112,0
102,simulated_test1,189,191,189,191,190,116,1
103,simulated_test1,174,176,174,176,175,113,0
103,simulated_test1,190,192,190,192,191,115,1
103,simulated_test1,121,123,121,123,122,53,2
103,simulated_test1,59,61,59,61,60,93,3
104,simulated_test1,121,123,121,123,122,53,2
104,simulated_test1,175,177,175,177,176,113,0
104,simulated_test1,189,191,189,191,190,115,1
104,simulated_test1,58,60,58,60,59,94,3
105,simulated_test1,121,123,121,123,122,53,2
105,simulated_test1,175,177,175,177,176,112,0
105,simulated_test1,190,192,190,192,191,116,1
105,simulated_test1,59,61,59,61,60,93,3
106,simulated_test1,121,123,121,123,122,53,2
106,simulated_test1,174,176,174,176,175,112,0
106,simulated_test1,189,191,189,191,190,116,1
106,simulated_test1,58,60,58,60,59,93,3
107,simulated_test1,189,191,189,191,190,116,1
107,simulated_test1,175,177,175,177,176,112,0
107,simulated_test1,121,123,121,123,122,52,2
107,simulated_test1,58,60,58,60,59,92,3
108,simulated_test1,175,177,175,177,176,112,0
108,simulated_test1,189,191,189,191,190,116,1
108,simulated_test1,122,124,122,124,123,53,2
108,simulated_test1,59,61,59,61,60,93,3
109,simulated_test1,175,177,175,177,176,112,0
109,simulated_test1,189,191,189,191,190,116,1
109,simulated_test1,59,61,59,61,60,93,3
109,simulated_test1,121,123,121,123,122,53,2
110,simulated_test1,121,123,121,123,122,53,2
110,simulated_test1,174,176,174,176,175,112,0
110,simulated_test1,188,190,188,190,189,116,1
110,simulated_test1,58,60,58,60,59,94,3
111,simulated_test1,174,176,174,176,175,111,0
111,simulated_test1,188,190,188,190,189,115,1
111,simulated_test1,58,60,58,60,59,93,3
111,simulated_test1,122,124,122,124,123,52,2
112,simulated_test1,174,176,174,176,175,111,0
112,simulated_test1,122,124,122,124,123,52,2
112,simulated_test1,188,190,188,190,189,114,1
112,simulated_test1,59,61,59,61,60,92,3
113,simulated_test1,174,176,174,176,175,110,0
113,simulated_test1,189,191,189,191,190,114,1
113,simulated_test1,122,124,122,124,123,53,2
113,simulated_test1,58,60,58,60,59,92,3
114,simulated_test1,122,124,122,124,123,53,2
114,simulated_test1,175,177,175,177,176,110,0
114,simulated_test1,189,191,189,191,190,115,1
114,simulated_test1,57,59,57,59,58,93,3
115,simulated_test1,175,177,175,177,176,110,0
115,simulated_test1,57,59,57,59,58,93,3
115,simulated_test1,190,192,190,192,191,115,1
115,simulated_test1,122,124,122,124,123,52,2
116,simulated_test1,175,177,175,177,176,110,0
116,simulated_test1,122,124,122,124,123,52,2
116,simulated_test1,189,191,189,191,190,115,1
116,simulated_test1,57,59,57,59,58,94,3
117,simulated_test1,175,177,175,177,176,110,0
117,simulated_test1,189,191,189,191,190,115,1
117,simulated_test1,122,124,122,124,123,52,2
117,simulated_test1,57,59,57,59,58,93,3
118,simulated_test1,122,124,122,124,123,52,2
118,simulated_test1,175,177,175,177,176,111,0
118,simulated_test1,189,191,189,191,190,114,1
118,simulated_test1,57,59,57,59,58,94,3
119,simulated_test1,189,191,189,191,190,115,1
119,simulated_test1,122,124,122,124,123,51,2
119,simulated_test1,174,176,174,176,175,110,0
119,simulated_test1,56,58,56,58,57,93,3
120,simulated_test1,174,176,174,176,175,110,0
120,simulated_test1,188,190,188,190,189,115,1
120,simulated_test1,122,124,122,124,123,52,2
120,simulated_test1,57,59,57,59,58,94,3
121,simulated_test1,174,176,174,176,175,110,0
121,simulated_test1,57,59,57,59,58,94,3
121,simulated_test1,188,190,188,190,189,116,1
121,simulated_test1,122,124,122,124,123,53,2
122,simulated_test1,174,176,174,176,175,109,0
122,simulated_test1,189,191,189,191,190,116,1
122,simulated_test1,58,60,58,60,59,94,3
122,simulated_test1,123,125,123,125,124,54,2
123,simulated_test1,174,176,174,176,175,110,0
123,simulated_test1,189,191,189,191,190,115,1
123,simulated_test1,124,126,124,126,125,54,2
123,simulated_test1,58,60,58,60,59,95,3
124,simulated_test1,174,176,174,176,175,110,0
124,simulated_test1,189,191,189,191,190,115,1
124,simulated_test1,124,126,124,126,125,53,2
124,simulated_test1,58,60,58,60,59,96,3
125,simulated_test1,174,176,174,176,175,110,0
125,simulated_test1,190,192,190,192,191,115,1
125,simulated_test1,123,125,123,125,124,54,2
125,simulated_test1,57,59,57,59,58,95,3
126,simulated_test1,123,125,123,125,124,54,2
126,simulated_test1,173,175,173,175,174,110,0
126,simulated_test1,190,192,190,192,191,116,1
126,simulated_test1,57,59,57,59,58,94,3
127,simulated_test1,174,176,174,176,175,110,0
127,simulated_test1,189,191,189,191,190,116,1
127,simulated_test1,124,126,124,126,125,53,2
127,simulated_test1,58,60,58,60,59,95,3
128,simulated_test1,174,176,174,176,175,110,0
128,simulated_test1,189,191,189,191,190,116,1
128,simulated_test1,124,126,124,126,125,53,2
128,simulated_test1,58,60,58,60,59,94,3
129,simulated_test1,175,177,175,177,176,110,0
129,simulated_test1,190,192,190,192,191,116,1
129,simulated_test1,58,60,58,60,59,95,3
129,simulated_test1,123,125,123,125,124,54,2
130,simulated_test1,190,192,190,192,191,116,1
130,simulated_test1,58,60,58,60,59,95,3
130,simulated_test1,124,126,124,126,125,54,2
130,simulated_test1,176,178,176,178,177,109,0
131,simulated_test1,58,60,58,60,59,95,3
131,simulated_test1,176,178,176,178,177,110,0
131,simulated_test1,191,193,191,193,192,116,1
131,simulated_test1,124,126,124,126,125,53,2
132,simulated_test1,191,193,191,193,192,116,1
132,simulated_test1,176,178,176,178,177,109,0
132,simulated_test1,125,127,125,127,126,53,2
132,simulated_test1,57,59,57,59,58,95,3
133,simulated_test1,191,193,191,193,192,116,1
133,simulated_test1,177,179,177,179,178,109,0
133,simulated_test1,124,126,124,126,125,53,2
133,simulated_test1,58,60,58,60,59,95,3
134,simulated_test1,177,179,177,179,178,109,0
134,simulated_test1,124,126,124,126,125,53,2
134,simulated_test1,58,60,58,60,59,95,3
134,simulated_test1,190,192,190,192,191,116,1
135,simulated_test1,190,192,190,192,191,116,1
135,simulated_test1,177,179,177,179,178,110,0
135,simulated_test1,124,126,124,126,125,52,2
135,simulated_test1,57,59,57,59,58,96,3
136,simulated_test1,178,180,178,180,179,110,0
136,simulated_test1,189,191,189,191,190,116,1
136,simulated_test1,125,127,125,127,126,52,2
136,simulated_test1,58,60,58,60,59,96,3
137,simulated_test1,178,180,178,180,179,110,0
137,simulated_test1,125,127,125,127,126,53,2
137,simulated_test1,190,192,190,192,191,115,1
137,simulated_test1,57,59,57,59,58,97,3
138,simulated_test1,178,180,178,180,179,110,0
138,simulated_test1,125,127,125,127,126,53,2
138,simulated_test1,190,192,190,192,191,116,1
138,simulated_test1,58,60,58,60,59,98,3
139,simulated_test1,191,193,191,193,192,116,1
139,simulated_test1,124,126,124,126,125,53,2
139,simulated_test1,177,179,177,179,178,109,0
139,simulated_test1,57,59,57,59,58,97,3
140,simulated_test1,191,193,191,193,192,115,1
140,simulated_test1,123,125,123,125,124,53,2
140,simulated_test1,57,59,57,59,58,98,3
140,simulated_test1,178,180,178,180,179,110,0
141,simulated_test1,57,59,57,59,58,98,3
141,simulated_test1,178,180,178,180,179,111,0
141,simulated_test1,122,124,122,124,123,53,2
141,simulated_test1,192,194,192,194,193,116,1
142,simulated_test1,178,180,178,180,179,111,0
142,simulated_test1,191,193,191,193,192,116,1
142,simulated_test1,57,59,57,59,58,97,3
142,simulated_test1,123,125,123,125,124,54,2
143,simulated_test1,123,125,123,125,124,54,2
143,simulated_test1,179,181,179,181,180,111,0
143,simulated_test1,191,193,191,193,192,117,1
143,simulated_test1,56,58,56,58,57,97,3
144,simulated_test1,123,125,123,125,124,54,2
144,simulated_test1,56,58,56,58,57,97,3
144,simulated_test1,179,181,179,181,180,112,0
144,simulated_test1,191,193,191,193,192,118,1
145,simulated_test1,179,181,179,181,180,112,0
145,simulated_test1,56,58,56,58,57,97,3
145,simulated_test1,191,193,191,193,192,117,1
145,simulated_test1,123,125,123,125,124,55,2
146,simulated_test1,179,181,179,181,180,112,0
146,simulated_test1,191,193,191,193,192,116,1
146,simulated_test1,56,58,56,58,57,96,3
146,simulated_test1,124,126,124,126,125,54,2
147,simulated_test1,124,126,124,126,125,54,2
147,simulated_test1,178,180,178,180,179,112,0
147,simulated_test1,191,193,191,193,192,117,1
147,simulated_test1,56,58,56,58,57,95,3
148,simulated_test1,56,58,56,58,57,95,3
148,simulated_test1,179,181,179,181,180,112,0
148,simulated_test1,190,192,190,192,191,117,1
148,simulated_test1,125,127,125,127,126,53,2
149,simulated_test1,179,181,179,181,180,112,0
149,simulated_test1,125,127,125,127,126,53,2
149,simulated_test1,190,192,190,192,191,116,1
149,simulated_test1,56,58,56,58,57,96,3
150,simulated_test1,125,127,125,127,126,53,2
150,simulated_test1,56,58,56,58,57,96,3
150,simulated_test1,178,180,178,180,179,112,0
150,simulated_test1,190,192,190,192,191,117,1
151,simulated_test1,56,58,56,58,57,96,3
