frame,filename,x_min,x_max,y_min,y_max,x_c,y_c,objectID
81,simulated_test1,177,179,177,179,178,113,0
81,simulated_test1,192,194,192,194,193,121,1
82,simulated_test1,129,131,129,131,130,65,2
82,simulated_test1,55,57,55,57,56,94,3
82,simulated_test1,175,177,175,177,176,114,0
82,simulated_test1,191,193,191,193,192,123,1
83,simulated_test1,175,177,175,177,176,115,0
83,simulated_test1,129,131,129,131,130,66,2
83,simulated_test1,56,58,56,58,57,94,3
83,simulated_test1,190,192,190,192,191,122,1
84,simulated_test1,56,58,56,58,57,94,3
84,simulated_test1,175,177,175,177,176,116,0
84,simulated_test1,128,130,128,130,129,65,2
84,simulated_test1,193,195,193,195,194,122,1
85,simulated_test1,192,194,192,194,193,122,1
85,simulated_test1,56,58,56,58,57,93,3
85,simulated_test1,176,178,176,178,177,117,0
85,simulated_test1,127,129,127,129,128,64,2
86,simulated_test1,176,178,176,178,177,117,0
86,simulated_test1,58,60,58,60,59,93,3
86,simulated_test1,191,193,191,193,192,124,1
86,simulated_test1,130,132,130,132,131,65,2
87,simulated_test1,176,178,176,178,177,116,0
87,simulated_test1,129,131,129,131,130,64,2
87,simulated_test1,57,59,57,59,58,92,3
87,simulated_test1,191,193,191,193,192,121,1
88,simulated_test1,176,178,176,178,177,116,0
88,simulated_test1,129,131,129,131,130,65,2
88,simulated_test1,57,59,57,59,58,93,3
88,simulated_test1,193,195,193,195,194,121,1
89,simulated_test1,57,59,57,59,58,93,3
89,simulated_test1,175,177,175,177,176,116,0
89,simulated_test1,192,194,192,194,193,121,1
89,simulated_test1,127,129,127,129,128,62,2
90,simulated_test1,175,177,175,177,176,117,0
90,simulated_test1,58,60,58,60,59,93,3
90,simulated_test1,194,196,194,196,195,122,1
90,simulated_test1,129,131,129,131,130,63,2
91,simulated_test1,176,178,176,178,177,117,0
91,simulated_test1,57,59,57,59,58,93,3
91,simulated_test1,195,197,195,197,196,123,1
91,simulated_test1,128,130,128,130,129,65,2
92,simulated_test1,176,178,176,178,177,117,0
92,simulated_test1,57,59,57,59,58,93,3
92,simulated_test1,194,196,194,196,195,122,1
92,simulated_test1,129,131,129,131,130,63,2
93,simulated_test1,194,196,194,196,195,122,1
93,simulated_test1,176,178,176,178,177,116,0
93,simulated_test1,58,60,58,60,59,93,3
93,simulated_test1,131,133,131,133,132,63,2
94,simulated_test1,175,177,175,177,176,116,0
94,simulated_test1,130,132,130,132,131,62,2
94,simulated_test1,57,59,57,59,58,94,3
94,simulated_test1,195,197,195,197,196,120,1
95,simulated_test1,194,196,194,196,195,121,1
95,simulated_test1,58,60,58,60,59,95,3
95,simulated_test1,173,175,173,175,174,115,0
95,simulated_test1,131,133,131,133,132,64,2
96,simulated_test1,174,176,174,176,175,115,0
96,simulated_test1,58,60,58,60,59,94,3
96,simulated_test1,193,195,193,195,194,120,1
96,simulated_test1,129,131,129,131,130,64,2
97,simulated_test1,193,195,193,195,194,119,1
97,simulated_test1,58,60,58,60,59,93,3
97,simulated_test1,175,177,175,177,176,116,0
97,simulated_test1,129,131,129,131,130,66,2
98,simulated_test1,174,176,174,176,175,116,0
98,simulated_test1,194,196,194,196,195,119,1
98,simulated_test1,129,131,129,131,130,65,2
98,simulated_test1,57,59,57,59,58,93,3
99,simulated_test1,194,196,194,196,195,119,1
99,simulated_test1,173,175,173,175,174,116,0
99,simulated_test1,57,59,57,59,58,92,3
99,simulated_test1,130,132,130,132,131,66,2
100,simulated_test1,174,176,174,176,175,116,0
100,simulated_test1,193,195,193,195,194,119,1
100,simulated_test1,130,132,130,132,131,67,2
100,simulated_test1,58,60,58,60,59,91,3
101,simulated_test1,130,132,130,132,131,67,2
101,simulated_test1,174,176,174,176,175,117,0
101,simulated_test1,193,195,193,195,194,120,1
101,simulated_test1,57,59,57,59,58,92,3
102,simulated_test1,193,195,193,195,194,119,1
102,simulated_test1,175,177,175,177,176,118,0
102,simulated_test1,131,133,131,133,132,66,2
102,simulated_test1,57,59,57,59,58,94,3
103,simulated_test1,193,195,193,195,194,119,1
103,simulated_test1,131,133,131,133,132,67,2
103,simulated_test1,58,60,58,60,59,94,3
103,simulated_test1,173,175,173,175,174,117,0
104,simulated_test1,172,174,172,174,173,117,0
104,simulated_test1,192,194,192,194,193,119,1
104,simulated_test1,129,131,129,131,130,67,2
104,simulated_test1,60,62,60,62,61,93,3
105,simulated_test1,172,174,172,174,173,117,0
105,simulated_test1,191,193,191,193,192,118,1
105,simulated_test1,131,133,131,133,132,66,2
105,simulated_test1,62,64,62,64,63,92,3
106,simulated_test1,173,175,173,175,174,116,0
106,simulated_test1,189,191,189,191,190,118,1
106,simulated_test1,129,131,129,131,130,66,2
106,simulated_test1,64,66,64,66,65,94,3
107,simulated_test1,64,66,64,66,65,94,3
107,simulated_test1,174,176,174,176,175,116,0
107,simulated_test1,129,131,129,131,130,67,2
107,simulated_test1,190,192,190,192,191,119,1
108,simulated_test1,129,131,129,131,130,67,2
108,simulated_test1,174,176,174,176,175,115,0
108,simulated_test1,189,191,189,191,190,119,1
108,simulated_test1,65,67,65,67,66,95,3
109,simulated_test1,173,175,173,175,174,115,0
109,simulated_test1,190,192,190,192,191,119,1
109,simulated_test1,131,133,131,133,132,67,2
109,simulated_test1,65,67,65,67,66,97,3
110,simulated_test1,173,175,173,175,174,115,0
110,simulated_test1,189,191,189,191,190,118,1
110,simulated_test1,64,66,64,66,65,96,3
110,simulated_test1,132,134,132,134,133,65,2
111,simulated_test1,132,134,132,134,133,65,2
111,simulated_test1,64,66,64,66,65,97,3
111,simulated_test1,191,193,191,193,192,118,1
111,simulated_test1,171,173,171,173,172,114,0
112,simulated_test1,171,173,171,173,172,115,0
112,simulated_test1,132,134,132,134,133,66,2
112,simulated_test1,63,65,63,65,64,97,3
112,simulated_test1,190,192,190,192,191,116,1
113,simulated_test1,63,65,63,65,64,98,3
113,simulated_test1,189,191,189,191,190,117,1
113,simulated_test1,133,135,133,135,134,67,2
113,simulated_test1,169,171,169,171,170,114,0
114,simulated_test1,190,192,190,192,191,117,1
114,simulated_test1,62,64,62,64,63,98,3
114,simulated_test1,169,171,169,171,170,112,0
114,simulated_test1,132,134,132,134,133,69,2
115,simulated_test1,169,171,169,171,170,111,0
115,simulated_test1,190,192,190,192,191,116,1
115,simulated_test1,63,65,63,65,64,97,3
115,simulated_test1,131,133,131,133,132,71,2
116,simulated_test1,169,171,169,171,170,111,0
116,simulated_test1,63,65,63,65,64,97,3
116,simulated_test1,191,193,191,193,192,117,1
116,simulated_test1,129,131,129,131,130,69,2
117,simulated_test1,130,132,130,132,131,69,2
117,simulated_test1,171,173,171,173,172,111,0
117,simulated_test1,192,194,192,194,193,115,1
117,simulated_test1,64,66,64,66,65,94,3
118,simulated_test1,130,132,130,132,131,69,2
118,simulated_test1,170,172,170,172,171,111,0
118,simulated_test1,191,193,191,193,192,115,1
118,simulated_test1,62,64,62,64,63,95,3
119,simulated_test1,191,193,191,193,192,116,1
119,simulated_test1,131,133,131,133,132,70,2
119,simulated_test1,63,65,63,65,64,96,3
119,simulated_test1,173,175,173,175,174,110,0
120,simulated_test1,130,132,130,132,131,70,2
120,simulated_test1,64,66,64,66,65,97,3
120,simulated_test1,172,174,172,174,173,108,0
120,simulated_test1,194,196,194,196,195,115,1
121,simulated_test1,173,175,173,175,174,108,0
121,simulated_test1,193,195,193,195,194,115,1
121,simulated_test1,130,132,130,132,131,69,2
121,simulated_test1,63,65,63,65,64,97,3
122,simulated_test1,174,176,174,176,175,108,0
122,simulated_test1,131,133,131,133,132,69,2
122,simulated_test1,62,64,62,64,63,97,3
122,simulated_test1,191,193,191,193,192,115,1
123,simulated_test1,174,176,174,176,175,107,0
123,simulated_test1,131,133,131,133,132,70,2
123,simulated_test1,63,65,63,65,64,96,3
123,simulated_test1,193,195,193,195,194,115,1
124,simulated_test1,192,194,192,194,193,116,1
124,simulated_test1,132,134,132,134,133,69,2
124,simulated_test1,62,64,62,64,63,95,3
124,simulated_test1,173,175,173,175,174,109,0
125,simulated_test1,174,176,174,176,175,108,0
125,simulated_test1,194,196,194,196,195,116,1
125,simulated_test1,132,134,132,134,133,71,2
125,simulated_test1,60,62,60,62,61,96,3
126,simulated_test1,174,176,174,176,175,109,0
126,simulated_test1,132,134,132,134,133,70,2
126,simulated_test1,59,61,59,61,60,96,3
126,simulated_test1,195,197,195,197,196,117,1
127,simulated_test1,174,176,174,176,175,109,0
127,simulated_test1,195,197,195,197,196,118,1
127,simulated_test1,133,135,133,135,134,70,2
127,simulated_test1,60,62,60,62,61,96,3
128,simulated_test1,60,62,60,62,61,96,3
128,simulated_test1,174,176,174,176,175,110,0
128,simulated_test1,195,197,195,197,196,119,1
128,simulated_test1,133,135,133,135,134,71,2
129,simulated_test1,195,197,195,197,196,119,1
129,simulated_test1,133,135,133,135,134,71,2
129,simulated_test1,60,62,60,62,61,97,3
129,simulated_test1,175,177,175,177,176,111,0
130,simulated_test1,60,62,60,62,61,97,3
130,simulated_test1,174,176,174,176,175,111,0
130,simulated_test1,134,136,134,136,135,71,2
130,simulated_test1,194,196,194,196,195,121,1
131,simulated_test1,173,175,173,175,174,111,0
131,simulated_test1,134,136,134,136,135,70,2
131,simulated_test1,192,194,192,194,193,122,1
131,simulated_test1,59,61,59,61,60,99,3
132,simulated_test1,134,136,134,136,135,70,2
132,simulated_test1,173,175,173,175,174,112,0
132,simulated_test1,59,61,59,61,60,98,3
132,simulated_test1,192,194,192,194,193,120,1
133,simulated_test1,173,175,173,175,174,112,0
133,simulated_test1,134,136,134,136,135,69,2
133,simulated_test1,60,62,60,62,61,98,3
133,simulated_test1,192,194,192,194,193,118,1
134,simulated_test1,173,175,173,175,174,113,0
134,simulated_test1,134,136,134,136,135,68,2
134,simulated_test1,59,61,59,61,60,98,3
134,simulated_test1,192,194,192,194,193,120,1
135,simulated_test1,174,176,174,176,175,113,0
135,simulated_test1,192,194,192,194,193,119,1
135,simulated_test1,133,135,133,135,134,69,2
135,simulated_test1,58,60,58,60,59,97,3
136,simulated_test1,174,176,174,176,175,113,0
136,simulated_test1,133,135,133,135,134,68,2
136,simulated_test1,57,59,57,59,58,96,3
136,simulated_test1,192,194,192,194,193,117,1
137,simulated_test1,193,195,193,195,194,117,1
137,simulated_test1,58,60,58,60,59,96,3
137,simulated_test1,175,177,175,177,176,114,0
137,simulated_test1,132,134,132,134,133,67,2
138,simulated_test1,193,195,193,195,194,117,1
138,simulated_test1,132,134,132,134,133,68,2
138,simulated_test1,175,177,175,177,176,112,0
138,simulated_test1,58,60,58,60,59,98,3
139,simulated_test1,58,60,58,60,59,98,3
139,simulated_test1,192,194,192,194,193,116,1
139,simulated_test1,175,177,175,177,176,114,0
139,simulated_test1,130,132,130,132,131,68,2
140,simulated_test1,130,132,130,132,131,68,2
140,simulated_test1,57,59,57,59,58,97,3
140,simulated_test1,192,194,192,194,193,114,1
140,simulated_test1,177,179,177,179,178,113,0
141,simulated_test1,177,179,177,179,178,112,0
141,simulated_test1,191,193,191,193,192,114,1
141,simulated_test1,129,131,129,131,130,68,2
141,simulated_test1,57,59,57,59,58,98,3
142,simulated_test1,177,179,177,179,178,113,0
142,simulated_test1,192,194,192,194,193,114,1
142,simulated_test1,56,58,56,58,57,99,3
142,simulated_test1,127,129,127,129,128,67,2
143,simulated_test1,127,129,127,129,128,66,2
143,simulated_test1,178,180,178,180,179,114,0
143,simulated_test1,56,58,56,58,57,101,3
143,simulated_test1,191,193,191,193,192,116,1
144,simulated_test1,177,179,177,179,178,114,0
144,simulated_test1,191,193,191,193,192,117,1
144,simulated_test1,57,59,57,59,58,100,3
144,simulated_test1,127,129,127,129,128,68,2
145,simulated_test1,126,128,126,128,127,69,2
145,simulated_test1,176,178,176,178,177,116,0
145,simulated_test1,190,192,190,192,191,115,1
145,simulated_test1,59,61,59,61,60,101,3
146,simulated_test1,176,178,176,178,177,116,0
146,simulated_test1,190,192,190,192,191,115,1
146,simulated_test1,128,130,128,130,129,68,2
146,simulated_test1,58,60,58,60,59,99,3
147,simulated_test1,176,178,176,178,177,117,0
147,simulated_test1,191,193,191,193,192,116,1
147,simulated_test1,59,61,59,61,60,100,3
147,simulated_test1,127,129,127,129,128,70,2
148,simulated_test1,191,193,191,193,192,117,1
148,simulated_test1,60,62,60,62,61,100,3
148,simulated_test1,175,177,175,177,176,116,0
148,simulated_test1,129,131,129,131,130,70,2
149,simulated_test1,129,131,129,131,130,70,2
149,simulated_test1,175,177,175,177,176,115,0
149,simulated_test1,190,192,190,192,191,117,1
149,simulated_test1,61,63,61,63,62,100,3
150,simulated_test1,61,63,61,63,62,100,3
150,simulated_test1,176,178,176,178,177,116,0
150,simulated_test1,192,194,192,194,193,116,1
150,simulated_test1,131,133,131,133,132,69,2
151,simulated_test1,175,177,175,177,176,116,0
