object,frame,x_c,y_c
0,624,173,112
0,625,171,112
0,626,172,111
0,627,172,111
0,628,171,110
0,629,171,111
0,630,170,110
0,631,169,109
0,632,169,110
0,633,169,111
0,634,169,110
0,635,169,111
0,636,168,111
0,637,170,110
0,638,168,109
0,639,167,111
0,640,166,113
0,641,166,114
0,642,166,116
0,643,166,115
0,644,164,114
0,645,165,113
0,646,166,113
0,647,164,111
0,648,165,111
0,649,163,111
0,650,162,112
0,651,161,111
0,652,161,111
0,653,162,110
0,654,160,108
0,655,158,109
0,656,157,111
0,657,156,110
0,658,155,110
0,659,156,111
0,660,157,111
0,661,155,111
0,662,154,113
0,663,152,114
0,664,152,113
0,665,153,112
0,666,151,114
0,667,151,112
0,668,151,111
0,669,150,113
0,670,152,114
0,671,151,114
0,672,152,115
0,673,152,115
0,674,152,114
0,675,153,114
0,676,152,114
0,677,152,113
0,678,152,111
0,679,152,112
0,680,153,112
0,681,154,110
0,682,153,111
0,683,154,113
0,684,152,112
0,685,152,112
0,686,151,109
0,687,151,108
0,688,150,108
0,689,150,107
0,690,150,107
0,691,151,108
0,692,149,107
0,693,149,108
0,694,150,107
0,695,151,108
0,696,152,107
0,697,152,108
0,698,151,107
0,699,150,108
0,700,151,107
0,701,150,107
0,702,151,107
0,703,149,107
0,704,148,107
0,705,149,108
0,706,149,108
0,707,149,109
0,708,148,111
0,709,147,111
0,710,148,110
0,711,149,111
0,712,150,110
0,713,149,110
0,714,150,110
0,715,151,110
0,716,150,109
0,717,150,109
0,718,150,107
0,719,151,106
0,720,151,106
0,721,151,105
0,722,152,108
0,723,152,109
0,724,151,111
0,725,150,109
0,726,152,110
0,727,152,109
0,728,152,111
0,729,152,110
0,730,152,110
0,731,153,110
0,732,153,109
0,733,153,110
0,734,153,111
0,735,153,111
0,736,154,112
0,737,155,110
0,738,153,110
0,739,154,111
0,740,155,111
0,741,156,113
0,742,155,112
0,743,157,113
0,744,158,113
0,745,157,112
0,746,157,113
0,747,156,114
0,748,157,113
0,749,156,115
0,750,157,116
0,751,158,115
0,752,157,114
0,753,157,115
0,754,159,115
0,755,158,114
0,756,157,114
0,757,157,113
0,758,158,112
0,759,158,113
0,760,159,112
0,761,160,111
0,762,160,111
0,763,159,112
0,764,158,114
0,765,158,114
0,766,156,115
0,767,156,116
0,768,157,116
0,769,157,117
0,770,157,117
0,771,156,116
0,772,156,116
0,773,156,115
0,774,156,115
0,775,156,115
0,776,155,117
0,777,154,116
0,778,154,116
0,779,153,118
0,780,152,120
0,781,152,121
0,782,153,120
0,783,154,119
0,784,151,120
0,785,150,120
0,786,150,119
0,787,150,118
0,788,149,120
0,789,147,119
0,790,146,118
0,791,145,118
0,792,145,119
0,793,144,118
0,794,143,117
0,795,143,117
0,796,145,116
0,797,147,115
0,798,146,118
0,799,147,118
0,800,148,117
0,801,147,115
0,802,147,118
0,803,149,117
0,804,149,116
0,805,149,115
0,806,149,113
0,807,150,112
0,808,150,113
0,809,149,111
0,810,149,110
0,811,150,108
0,812,151,110
0,813,152,108
0,814,152,109
0,815,151,111
0,816,152,110
0,817,151,110
0,818,153,110
0,819,153,111
0,820,153,112
0,821,153,111
0,822,154,110
0,823,155,109
0,824,156,109
0,825,156,108
0,826,157,108
0,827,155,108
0,828,156,107
0,829,155,108
0,830,156,107
0,831,157,107
0,832,158,109
0,833,157,108
0,834,157,107
0,835,155,106
0,836,155,107
0,837,156,108
0,838,155,108
0,839,156,109
0,840,156,109
0,841,156,109
0,842,157,110
0,843,158,109
0,844,158,109
0,845,157,109
0,846,158,110
0,847,160,110
0,848,159,108
0,849,158,107
0,850,157,108
0,851,157,109
0,852,156,108
0,853,157,107
0,854,157,106
0,855,159,107
0,856,159,108
0,857,159,109
0,858,158,109
0,859,159,107
0,860,160,108
0,861,159,108
0,862,158,107
0,863,158,108
0,864,157,109
0,865,159,109
0,866,158,107
0,867,158,107
0,868,158,107
0,869,157,107
0,870,158,107
0,871,158,108
0,872,158,108
0,873,157,108
0,874,155,107
0,875,154,106
0,876,154,106
0,877,152,107
0,878,153,108
0,879,153,108
0,880,154,107
0,881,154,108
0,882,156,108
0,883,156,107
0,884,154,106
0,885,154,106
0,886,154,103
0,887,153,104
0,888,154,106
0,889,153,105
0,890,153,107
0,891,154,108
0,892,153,110
0,893,153,109
0,894,152,110
0,895,151,111
0,896,151,112
0,897,149,113
0,898,150,113
0,899,148,113
0,900,147,114
0,901,147,116
0,902,147,115
0,903,145,114
0,904,145,113
0,905,144,113
0,906,145,114
0,907,145,116
0,908,145,114
0,909,145,114
0,910,145,114
0,911,146,113
0,912,146,113
0,913,146,113
0,914,145,114
0,915,145,114
0,916,146,113
0,917,145,112
0,918,147,113
0,919,145,113
0,920,146,112
0,921,145,112
0,922,145,113
0,923,146,112
0,924,146,112
0,925,147,112
0,926,145,111
0,927,145,110
0,928,144,111
0,929,145,112
0,930,146,112
0,931,146,110
0,932,147,110
0,933,149,109
0,934,150,110
0,935,151,110
0,936,153,110
0,937,152,110
0,938,152,110
0,939,153,111
0,940,153,111
0,941,150,113
0,942,150,113
0,943,151,113
0,944,152,113
0,945,152,112
0,946,150,111
0,947,149,110
0,948,148,111
0,949,148,111
0,950,147,110
0,951,147,111
0,952,146,112
0,953,147,113
0,954,148,114
0,955,149,115
0,956,149,113
0,957,149,112
0,958,148,111
0,959,149,110
0,960,149,109
0,961,150,107
0,962,149,107
0,963,149,107
0,964,148,106
0,965,147,107
0,966,147,107
0,967,147,107
0,968,148,106
0,969,148,106
0,970,149,108
0,971,149,108
0,972,149,110
0,973,149,110
0,974,150,111
0,975,151,109
0,976,149,108
0,977,149,109
0,978,149,109
0,979,150,110
0,980,148,109
0,981,147,109
0,982,146,109
0,983,147,109
0,984,148,111
0,985,148,112
0,986,147,112
0,987,149,112
0,988,148,112
0,989,150,112
0,990,150,112
0,991,149,113
0,992,149,112
0,993,148,111
0,994,149,111
0,995,149,111
0,996,149,111
0,997,151,111
0,998,150,110
0,999,151,110
0,1000,152,109
0,1001,152,109
0,1002,152,108
0,1003,152,107
0,1004,152,106
0,1005,151,106
0,1006,152,105
0,1007,151,106
0,1008,151,105
0,1009,152,105
0,1010,153,106
0,1011,152,104
0,1012,151,104
0,1013,152,105
0,1014,153,106
0,1015,153,103
0,1016,152,103
0,1017,154,103
0,1018,153,103
0,1019,152,103
0,1020,152,103
0,1021,153,102
0,1022,150,104
0,1023,152,105
0,1024,151,105
0,1025,152,107
0,1026,151,106
0,1027,151,106
0,1028,153,105
0,1029,154,106
0,1030,153,105
0,1031,154,104
0,1032,153,103
0,1033,152,103
0,1034,152,104
0,1035,152,104
0,1036,152,102
0,1037,152,103
0,1038,151,103
0,1039,150,102
0,1040,148,103
0,1041,148,102
0,1042,148,102
0,1043,147,102
0,1044,146,101
0,1045,148,102
0,1046,149,104
0,1047,148,104
0,1048,148,102
0,1049,146,103
0,1050,147,103
0,1051,147,101
0,1052,148,101
0,1053,148,101
0,1054,148,101
0,1055,148,101
0,1056,147,98
0,1057,148,98
0,1058,149,97
0,1059,150,99
0,1060,149,99
0,1061,149,98
0,1062,149,100
0,1063,150,102
0,1064,149,101
0,1065,150,102
0,1066,150,103
0,1067,149,102
0,1068,150,102
0,1069,151,101
0,1070,149,102
0,1071,150,101
0,1072,149,101
0,1073,150,100
0,1074,149,101
0,1075,149,103
0,1076,150,103
0,1077,150,102
0,1078,150,103
0,1079,149,101
0,1080,151,102
0,1081,152,102
0,1082,151,102
0,1083,151,101
0,1084,151,103
0,1085,151,103
0,1086,148,104
0,1087,149,105
0,1088,149,103
0,1089,148,104
0,1090,148,106
0,1091,148,105
0,1092,147,105
0,1093,148,107
0,1094,149,107
0,1095,150,107
0,1096,150,105
0,1097,151,105
0,1098,151,107
0,1099,152,109
0,1100,154,110
0,1101,154,111
0,1102,154,113
0,1103,154,111
0,1104,154,110
0,1105,155,109
0,1106,156,109
0,1107,156,110
0,1108,156,109
0,1109,154,109
0,1110,156,109
0,1111,157,108
0,1112,160,109
0,1113,160,109
0,1114,161,108
0,1115,160,109
0,1116,160,109
0,1117,160,108
0,1118,161,108
0,1119,161,108
0,1120,160,108
0,1121,160,108
0,1122,159,108
0,1123,160,108
0,1124,159,107
0,1125,160,108
0,1126,161,107
0,1127,163,105
0,1128,162,104
0,1129,162,104
0,1130,164,104
0,1131,164,107
0,1132,165,107
0,1133,165,107
0,1134,164,106
0,1135,165,108
0,1136,164,108
0,1137,164,109
0,1138,163,109
0,1139,162,110
0,1140,164,111
0,1141,163,111
0,1142,163,114
0,1143,163,112
0,1144,163,112
0,1145,164,112
0,1146,164,113
0,1147,165,113
0,1148,164,112
0,1149,163,111
0,1150,163,111
0,1151,163,110
0,1152,162,108
0,1153,163,110
0,1154,161,111
0,1155,162,110
0,1156,163,110
0,1157,164,110
0,1158,165,109
0,1159,165,109
0,1160,166,108
0,1161,167,107
0,1162,167,108
0,1163,167,108
0,1164,167,108
0,1165,166,110
0,1166,167,110
0,1167,168,109
0,1168,170,109
0,1169,170,109
0,1170,170,110
0,1171,169,112
0,1172,169,110
0,1173,167,109
0,1174,166,109
0,1175,165,110
0,1176,165,111
0,1177,166,111
0,1178,166,111
0,1179,164,113
0,1180,163,115
0,1181,165,113
0,1182,167,114
0,1183,164,116
0,1184,166,116
0,1185,165,118
0,1186,167,116
0,1187,167,116
0,1188,167,116
0,1189,167,116
0,1190,169,115
0,1191,170,117
0,1192,168,116
0,1193,168,117
0,1194,170,117
0,1195,170,117
0,1196,171,117
0,1197,169,117
0,1198,170,116
0,1199,169,117
0,1200,169,117
0,1201,168,117
0,1202,169,119
0,1203,170,118
0,1204,170,118
0,1205,170,118
0,1206,171,117
0,1207,172,116
0,1208,173,116
0,1209,173,115
0,1210,172,115
0,1211,172,116
0,1212,170,117
0,1213,170,117
0,1214,171,118
0,1215,172,117
0,1216,171,117
0,1217,171,117
0,1218,171,118
0,1219,169,118
0,1220,168,119
0,1221,168,119
0,1222,168,120
0,1223,169,120
0,1224,168,120
0,1225,169,120
0,1226,170,119
0,1227,172,120
0,1228,170,118
0,1229,170,117
0,1230,169,117
0,1231,169,116
0,1232,171,116
0,1233,171,115
0,1234,170,115
0,1235,170,116
0,1236,169,116
0,1237,168,117
0,1238,169,116
0,1239,171,117
0,1240,172,116
0,1241,172,117
0,1242,172,118
0,1243,173,117
0,1244,172,116
0,1245,173,116
0,1246,174,117
0,1247,175,116
0,1248,176,116
0,1249,176,116
0,1250,179,115
0,1251,179,114
0,1252,179,114
0,1253,180,113
0,1254,178,112
0,1255,177,113
0,1256,177,113
0,1257,179,113
0,1258,178,113
0,1259,178,112
0,1260,177,111
0,1261,177,111
0,1262,177,110
0,1263,176,110
0,1264,175,111
0,1265,174,112
0,1266,175,110
0,1267,175,109
0,1268,174,109
0,1269,176,109
0,1270,174,109
0,1271,173,109
0,1272,172,110
0,1273,172,109
0,1274,172,109
0,1275,171,108
0,1276,170,108
0,1277,170,109
0,1278,170,109
0,1279,171,109
0,1280,172,109
0,1281,172,110
0,1282,170,109
0,1283,170,109
0,1284,169,110
0,1285,167,109
0,1286,167,109
0,1287,166,108
0,1288,166,107
0,1289,167,106
0,1290,168,107
0,1291,167,108
0,1292,168,107
0,1293,167,107
0,1294,167,107
0,1295,168,107
0,1296,168,107
0,1297,169,105
0,1298,168,104
0,1299,170,104
0,1300,171,102
0,1301,170,101
0,1302,169,102
0,1303,169,102
0,1304,170,101
0,1305,170,101
0,1306,171,100
0,1307,170,99
0,1308,169,100
0,1309,170,102
0,1310,170,102
0,1311,170,102
0,1312,170,104
0,1313,168,106
0,1314,169,107
0,1315,169,104
0,1316,170,104
0,1317,170,105
0,1318,171,107
0,1319,171,106
0,1320,171,107
0,1321,171,107
0,1322,171,107
0,1323,169,108
0,1324,167,109
0,1325,168,108
0,1326,168,108
0,1327,167,111
0,1328,166,111
0,1329,166,112
0,1330,168,113
0,1331,167,113
0,1332,166,114
0,1333,167,114
0,1334,168,113
0,1335,167,114
0,1336,167,115
0,1337,166,114
0,1338,166,115
0,1339,165,114
0,1340,166,114
0,1341,166,116
0,1342,165,117
0,1343,166,116
0,1344,165,115
0,1345,164,114
0,1346,165,114
0,1347,166,114
0,1348,166,113
0,1349,165,111
0,1350,167,111
0,1351,168,111
0,1352,168,111
0,1353,171,110
0,1354,170,111
0,1355,170,111
0,1356,169,110
0,1357,170,111
0,1358,170,112
0,1359,171,113
0,1360,170,113
0,1361,169,115
0,1362,171,113
0,1363,171,114
0,1364,171,114
0,1365,170,113
0,1366,169,113
0,1367,169,112
0,1368,167,112
0,1369,170,112
0,1370,171,112
0,1371,171,114
0,1372,170,114
0,1373,171,112
0,1374,172,112
0,1375,170,112
0,1376,170,110
0,1377,169,110
0,1378,170,110
0,1379,171,110
0,1380,169,111
0,1381,168,112
0,1382,169,113
0,1383,170,113
0,1384,169,113
0,1385,169,114
0,1386,169,114
0,1387,169,114
0,1388,169,114
0,1389,170,115
0,1390,170,115
0,1391,169,115
0,1392,170,114
0,1393,170,115
0,1394,170,114
0,1395,169,115
0,1396,169,115
0,1397,169,115
0,1398,169,115
0,1399,168,114
0,1400,170,115
0,1401,168,115
0,1402,168,113
0,1403,167,114
0,1404,165,114
0,1405,164,113
0,1406,164,113
0,1407,164,113
0,1408,165,115
0,1409,167,116
0,1410,169,116
0,1411,169,114
0,1412,168,114
0,1413,166,116
0,1414,167,116
0,1415,168,117
0,1416,167,116
0,1417,167,118
0,1418,165,118
0,1419,164,117
0,1420,165,116
0,1421,163,117
0,1422,164,117
0,1423,164,115
0,1424,165,116
0,1425,166,117
0,1426,166,115
0,1427,165,115
0,1428,164,116
0,1429,163,117
0,1430,164,116
0,1431,162,116
0,1432,162,116
0,1433,163,117
0,1434,163,117
0,1435,162,116
0,1436,161,115
0,1437,161,113
0,1438,161,113
0,1439,161,112
0,1440,161,111
0,1441,161,110
0,1442,161,111
0,1443,160,111
0,1444,160,112
0,1445,159,114
0,1446,160,113
0,1447,160,113
0,1448,160,114
0,1449,158,114
0,1450,157,113
0,1451,157,111
0,1452,158,111
0,1453,158,109
0,1454,160,109
0,1455,159,109
0,1456,160,110
0,1457,159,110
0,1458,159,113
0,1459,158,114
0,1460,157,115
0,1461,158,116
0,1462,158,118
0,1463,158,118
0,1464,158,118
0,1465,158,120
0,1466,159,120
0,1467,160,120
0,1468,160,121
0,1469,162,121
0,1470,162,121
0,1471,162,120
0,1472,162,121
0,1473,162,122
0,1474,163,122
0,1475,164,122
0,1476,165,121
0,1477,165,122
0,1478,164,122
0,1479,164,123
0,1480,163,124
0,1481,163,124
0,1482,163,124
0,1483,164,126
0,1484,164,125
0,1485,163,124
0,1486,164,125
0,1487,167,125
0,1488,167,124
0,1489,167,123
0,1490,169,126
0,1491,169,125
0,1492,169,126
0,1493,169,127
0,1494,169,125
0,1495,168,125
0,1496,168,126
0,1497,169,126
0,1498,167,124
0,1499,167,123
0,1500,165,123
0,1501,165,121
0,1502,164,119
0,1503,163,120
0,1504,165,120
0,1505,165,120
0,1506,165,122
0,1507,164,121
0,1508,163,120
0,1509,162,120
0,1510,161,120
0,1511,162,121
0,1512,161,122
0,1513,162,122
0,1514,160,121
0,1515,162,121
0,1516,163,121
0,1517,163,121
0,1518,163,119
0,1519,162,120
0,1520,162,121
0,1521,162,119
0,1522,161,120
0,1523,162,120
0,1524,162,120
0,1525,161,120
0,1526,159,119
0,1527,160,120
0,1528,161,119
0,1529,162,119
0,1530,162,119
0,1531,163,117
0,1532,165,117
0,1533,163,118
0,1534,163,118
0,1535,162,118
0,1536,163,116
0,1537,161,115
0,1538,161,117
0,1539,161,116
0,1540,159,115
0,1541,161,115
0,1542,161,114
0,1543,161,113
0,1544,162,112
0,1545,164,111
0,1546,164,111
0,1547,163,110
0,1548,161,108
0,1549,162,108
0,1550,161,109
0,1551,162,109
0,1552,163,109
0,1553,162,110
0,1554,163,111
0,1555,164,111
0,1556,164,113
0,1557,164,113
0,1558,164,112
0,1559,164,112
0,1560,162,113
0,1561,161,114
0,1562,163,114
0,1563,164,113
0,1564,162,115
0,1565,162,115
0,1566,161,117
0,1567,161,116
0,1568,160,116
0,1569,161,116
0,1570,162,114
0,1571,162,114
0,1572,164,113
0,1573,165,112
0,1574,164,111
0,1575,165,110
0,1576,164,110
0,1577,167,108
0,1578,167,108
0,1579,168,108
0,1580,168,108
0,1581,168,109
0,1582,169,108
0,1583,170,107
0,1584,170,105
0,1585,170,106
0,1586,172,106
0,1587,172,105
0,1588,172,104
0,1589,173,105
0,1590,173,106
0,1591,174,106
0,1592,175,106
0,1593,174,107
0,1594,173,107
0,1595,173,107
0,1596,172,107
0,1597,170,106
0,1598,170,106
0,1599,168,106
0,1600,168,105
0,1601,168,104
0,1602,168,105
0,1603,168,107
0,1604,169,107
0,1605,170,107
0,1606,171,108
0,1607,171,108
0,1608,170,107
0,1609,170,107
0,1610,170,106
0,1611,171,106
0,1612,172,106
0,1613,172,105
0,1614,173,103
0,1615,174,102
0,1616,173,102
0,1617,174,102
0,1618,173,101
0,1619,172,101
0,1620,173,102
0,1621,173,104
0,1622,171,104
0,1623,171,104
0,1624,171,105
0,1625,170,103
0,1626,168,103
0,1627,168,103
0,1628,168,104
0,1629,168,104
0,1630,168,102
0,1631,168,102
0,1632,167,102
0,1633,166,101
0,1634,168,102
0,1635,169,102
0,1636,169,102
0,1637,170,100
0,1638,171,100
0,1639,171,101
0,1640,172,102
0,1641,173,102
0,1642,174,100
0,1643,173,100
0,1644,171,99
0,1645,172,99
0,1646,172,99
0,1647,174,99
0,1648,176,97
0,1649,177,97
0,1650,176,96
0,1651,176,94
0,1652,177,95
0,1653,179,96
0,1654,180,96
0,1655,178,98
0,1656,177,98
0,1657,176,98
0,1658,176,98
0,1659,176,99
0,1660,178,99
0,1661,178,98
0,1662,180,97
