object,frame,x_c,y_c
0,261,170,101
0,262,170,102
0,263,169,104
0,264,171,107
0,265,168,108
0,266,168,113
0,267,167,114
0,268,166,114
0,269,164,114
0,270,167,111
0,271,170,111
0,272,170,113
0,273,170,113
0,274,171,112
0,275,170,112
0,276,169,111
0,277,169,114
0,278,170,115
0,279,169,115
0,280,170,115
0,281,164,113
0,282,169,116
0,283,168,117
0,284,165,116
0,285,166,117
0,286,164,116
0,287,162,116
0,288,161,111
0,289,159,114
0,290,157,113
0,291,159,109
0,292,157,115
0,293,158,120
0,294,162,121
0,295,164,122
0,296,163,124
0,297,163,124
0,298,169,126
0,299,168,125
0,300,165,123
0,301,165,120
0,302,161,120
0,303,162,121
0,304,162,121
0,305,161,120
0,306,162,119
0,307,162,118
0,308,159,115
0,309,164,111
0,310,161,109
0,311,164,111
0,312,162,113
0,313,162,115
0,314,162,114
0,315,165,110
0,316,168,108
0,317,170,106
0,318,173,106
0,319,173,107
0,320,168,105
0,321,170,107
0,322,170,106
0,323,174,102
0,324,173,102
0,325,170,103
0,326,168,102
0,327,169,102
0,328,172,102
0,329,172,99
0,330,176,96
0,331,178,98
0,332,178,99
0,333,182,98
0,334,182,100
0,335,187,102
0,336,186,98
0,337,183,100
0,338,183,102
0,339,184,109
0,340,180,106
0,341,180,109
0,342,184,112
0,343,180,114
0,344,179,115
0,345,177,116
0,346,177,113
0,347,175,118
0,348,177,116
0,349,175,120
0,350,174,119
0,351,171,116
0,352,168,119
0,353,167,118
0,354,165,117
0,355,166,119
0,356,164,120
0,357,165,119
0,358,166,117
0,359,167,116
0,360,169,117
0,361,170,118
0,362,170,115
0,363,170,118
0,364,166,114
0,365,168,114
0,366,165,113
0,367,164,113
0,368,163,115
0,369,165,118
0,370,163,121
0,371,165,122
0,372,164,121
0,373,166,123
0,374,165,117
0,375,167,115
0,376,166,111
0,377,166,110
0,378,170,113
0,379,168,115
0,380,169,114
0,381,170,114
0,382,172,112
0,383,168,111
0,384,166,109
0,385,165,111
0,386,163,112
0,387,168,111
0,388,169,111
0,389,169,112
0,390,169,111
0,391,166,108
0,392,163,111
0,393,162,115
0,394,165,117
0,395,165,116
0,396,167,117
0,397,167,118
0,398,165,117
0,399,165,119
0,400,166,120
0,401,164,119
0,402,167,115
0,403,165,113
0,404,162,110
0,405,159,109
0,406,163,109
0,407,164,104
0,408,161,105
0,409,162,104
0,410,164,103
0,411,163,104
0,412,161,100
0,413,161,98
0,414,158,96
0,415,156,95
0,416,157,93
0,417,157,92
0,418,157,90
0,419,154,88
0,420,156,89
0,421,160,87
0,422,161,86
0,423,162,88
0,424,161,91
0,425,163,88
0,426,164,85
0,427,159,84
0,428,162,88
0,429,163,87
0,430,163,87
0,431,163,90
0,432,163,93
0,433,160,93
0,434,158,95
0,435,164,95
0,436,165,96
0,437,168,98
0,438,169,99
0,439,171,99
0,440,173,99
0,441,175,99
0,442,175,99
0,443,174,100
0,444,176,102
0,445,175,100
0,446,173,99
0,447,171,101
0,448,170,98
0,449,169,97
0,450,170,97
0,451,173,98
0,452,175,96
0,453,180,93
0,454,180,91
0,455,182,88
0,456,181,90
0,457,183,90
0,458,187,89
0,459,187,88
0,460,187,86
0,461,191,82
0,462,188,84
0,463,186,82
0,464,186,82
0,465,186,78
0,466,185,79
0,467,183,84
0,468,182,87
0,469,181,91
0,470,176,95
0,471,174,92
0,472,174,86
0,473,171,85
0,474,172,82
0,475,170,81
0,476,170,82
0,477,169,83
0,478,171,82
0,479,171,83
0,480,171,83
0,481,174,82
0,482,176,82
0,483,176,81
0,484,180,86
0,485,180,85
0,486,181,87
0,487,183,87
0,488,187,87
0,489,186,90
0,490,186,89
0,491,185,91
0,492,187,92
0,493,192,89
0,494,196,87
0,495,196,85
0,496,198,82
0,497,198,87
0,498,196,87
0,499,193,90
1,0,182,114
1,1,182,114
1,2,187,115
1,3,186,115
1,4,187,113
1,5,189,116
1,6,189,115
1,7,192,115
1,8,188,118
1,9,191,120
1,10,193,121
1,11,196,123
1,12,195,123
1,13,192,122
1,14,192,125
1,15,194,125
1,16,193,123
1,17,193,122
1,18,195,122
1,19,195,121
1,20,194,119
1,21,192,118
1,22,190,118
1,23,191,116
1,24,195,115
1,25,195,116
1,26,195,121
1,27,193,119
1,28,193,114
1,29,191,115
1,30,193,116
1,31,193,118
1,32,191,120
1,33,190,122
1,34,190,121
1,35,188,118
1,36,188,116
1,37,188,115
1,38,190,117
1,39,189,113
1,40,191,115
1,41,190,113
1,42,190,114
1,43,191,112
1,44,189,109
1,45,188,109
1,46,187,104
1,47,185,104
1,48,184,103
1,49,182,100
1,50,179,99
1,51,181,97
1,52,182,94
1,53,181,93
1,54,181,88
1,55,181,92
1,56,182,97
1,57,182,97
1,58,188,99
1,59,189,102
1,60,186,102
1,61,183,99
1,62,182,97
1,63,180,96
1,64,178,97
1,65,179,96
1,66,185,99
1,67,186,102
1,68,181,103
1,69,181,104
1,70,178,103
1,71,178,102
1,72,180,99
1,73,178,97
1,74,178,99
1,75,179,99
1,76,175,99
1,77,174,99
1,78,174,103
1,79,170,101
1,80,168,101
1,81,169,101
1,82,172,97
1,83,171,96
1,84,169,96
1,85,167,97
1,86,163,99
1,87,164,97
1,88,163,98
1,89,163,99
1,90,165,97
1,91,168,96
1,92,168,97
1,93,167,99
1,94,165,98
1,95,162,95
1,96,165,96
1,97,164,95
1,98,161,102
1,99,161,101
1,100,163,100
1,101,163,104
1,102,167,108
1,103,165,108
1,104,165,108
1,105,165,112
1,106,164,115
1,107,163,114
1,108,160,114
1,109,162,119
1,110,162,119
1,111,162,119
1,112,162,119
1,113,161,120
1,114,160,123
1,115,161,120
1,116,162,124
1,117,164,125
1,118,166,127
1,119,164,126
1,120,163,124
1,121,164,124
1,122,163,121
1,123,163,124
1,124,162,124
1,125,164,124
1,126,164,122
1,127,167,121
1,128,166,122
1,129,172,120
1,130,177,123
1,131,177,124
1,132,175,122
1,133,176,123
1,134,178,119
1,135,179,114
1,136,176,111
1,137,173,115
1,138,171,117
1,139,170,117
1,140,168,116
1,141,166,114
1,142,162,111
1,143,159,109
1,144,156,106
1,145,154,107
1,146,155,102
1,147,158,102
1,148,158,101
1,149,161,104
1,150,160,100
1,151,159,100
1,152,158,100
1,153,159,100
1,154,157,99
1,155,156,98
1,156,158,98
1,157,158,98
1,158,157,98
1,159,156,99
1,160,155,99
1,161,157,104
1,162,156,108
1,163,156,103
1,164,157,97
1,165,157,93
1,166,156,95
1,167,161,96
1,168,163,92
1,169,160,90
1,170,157,90
1,171,154,92
1,172,151,92
1,173,152,95
1,174,153,96
1,175,154,98
1,176,154,93
1,177,154,95
1,178,155,97
1,179,157,100
1,180,153,107
1,181,159,109
1,182,158,111
1,183,159,111
1,184,157,112
1,185,155,113
1,186,154,116
1,187,154,119
1,188,156,119
1,189,161,119
1,190,163,124
1,191,166,123
1,192,167,121
1,193,167,117
1,194,166,114
1,195,168,112
1,196,167,111
1,197,167,111
1,198,168,111
1,199,164,113
1,200,167,116
1,201,169,116
1,202,167,118
1,203,169,118
1,204,170,116
1,205,172,116
1,206,172,117
1,207,171,120
1,208,170,118
1,209,171,120
1,210,167,122
1,211,165,125
1,212,166,125
1,213,168,124
1,214,169,124
1,215,164,125
1,216,164,127
1,217,159,129
1,218,159,127
1,219,160,127
1,220,160,132
1,221,164,135
1,222,163,133
1,223,164,131
1,224,161,132
1,225,158,133
1,226,159,133
1,227,160,132
1,228,162,134
1,229,160,133
1,230,164,130
1,231,166,131
1,232,165,126
1,233,166,123
1,234,164,125
1,235,167,128
1,236,169,132
1,237,168,131
1,238,164,127
1,239,161,126
1,240,159,125
1,241,162,121
1,242,161,122
1,243,160,121
1,244,163,123
1,245,164,122
1,246,164,122
1,247,162,120
1,248,164,119
1,249,162,118
1,250,164,119
1,251,168,119
1,252,166,118
1,253,166,120
1,254,166,122
1,255,166,126
1,256,163,128
1,257,165,126
1,258,167,127
1,259,166,130
1,260,166,132
1,261,164,131
1,262,164,129
1,263,161,129
1,264,158,128
1,265,157,128
1,266,159,131
1,267,158,132
1,268,155,136
1,269,154,135
1,270,158,136
1,271,154,134
1,272,152,130
1,273,150,127
1,274,149,128
1,275,147,129
1,276,146,129
1,277,142,129
1,278,141,128
1,279,139,127
1,280,137,132
1,281,137,133
1,282,138,136
1,283,136,141
1,284,137,141
1,285,136,142
1,286,137,142
1,287,138,135
1,288,138,130
1,289,139,128
1,290,138,130
1,291,134,131
1,292,133,131
1,293,132,129
1,294,133,129
1,295,134,130
1,296,133,126
1,297,132,128
1,298,137,127
1,299,137,125
1,300,136,124
1,301,136,123
1,302,135,124
1,303,138,121
1,304,140,120
1,305,141,119
1,306,138,117
1,307,135,115
1,308,135,112
1,309,137,114
1,310,140,117
1,311,145,119
1,312,147,119
1,313,148,116
1,314,149,113
1,315,148,115
1,316,144,116
1,317,146,117
1,318,147,114
1,319,151,112
1,320,152,111
1,321,151,114
1,322,147,112
1,323,151,111
1,324,152,116
1,325,154,110
1,326,155,108
1,327,153,107
1,328,148,110
1,329,146,115
1,330,146,115
1,331,145,111
1,332,147,113
1,333,146,114
1,334,143,113
1,335,145,116
1,336,145,117
1,337,147,116
1,338,151,120
1,339,151,117
1,340,146,121
1,341,148,118
1,342,146,116
1,343,146,117
1,344,147,114
1,345,152,113
1,346,151,115
1,347,150,115
1,348,147,115
1,349,149,117
1,350,148,122
1,351,149,124
1,352,144,127
1,353,143,128
1,354,145,132
1,355,144,130
1,356,144,128
1,357,144,132
1,358,146,134
1,359,146,139
1,360,145,140
1,361,145,143
1,362,146,147
1,363,143,146
1,364,142,146
1,365,140,144
1,366,139,144
1,367,139,149
1,368,136,153
1,369,137,152
1,370,138,152
1,371,134,148
1,372,134,145
1,373,131,146
1,374,132,145
1,375,133,146
1,376,131,144
1,377,133,144
1,378,129,144
1,379,128,143
1,380,125,145
1,381,126,143
1,382,127,146
1,383,122,149
1,384,125,153
1,385,127,152
1,386,126,152
1,387,127,153
1,388,126,153
1,389,126,156
1,390,123,159
1,391,120,157
1,392,122,151
1,393,120,155
1,394,119,161
1,395,123,159
1,396,122,158
1,397,122,161
1,398,118,162
1,399,120,164
1,400,121,169
1,401,121,164
1,402,118,164
1,403,119,166
1,404,121,165
1,405,120,165
1,406,121,162
1,407,121,160
1,408,115,161
1,409,110,156
1,410,110,155
1,411,110,155
1,412,107,156
1,413,106,158
1,414,109,160
1,415,110,156
1,416,107,156
1,417,106,157
1,418,106,158
1,419,107,159
1,420,107,160
1,421,107,161
1,422,105,162
1,423,107,159
1,424,104,154
1,425,107,153
1,426,99,154
1,427,98,158
1,428,97,158
1,429,102,156
1,430,99,162
1,431,97,161
1,432,97,165
1,433,96,166
1,434,97,167
1,435,100,167
1,436,102,167
1,437,102,166
1,438,99,166
1,439,98,165
1,440,99,165
1,441,96,167
1,442,95,168
1,443,101,168
1,444,103,171
1,445,105,173
1,446,104,168
1,447,104,170
1,448,101,166
1,449,100,168
1,450,100,166
1,451,102,165
1,452,101,167
1,453,103,170
1,454,102,168
1,455,103,169
1,456,102,168
1,457,102,171
1,458,100,168
1,459,100,168
1,460,98,168
1,461,93,170
1,462,92,171
1,463,95,164
1,464,93,163
1,465,92,163
1,466,93,163
1,467,88,160
1,468,90,162
1,469,93,163
1,470,95,166
1,471,94,164
1,472,98,163
1,473,102,163
1,474,103,166
1,475,107,165
1,476,109,161
1,477,106,157
1,478,104,159
1,479,106,157
1,480,105,160
1,481,105,160
1,482,106,159
1,483,109,159
1,484,110,158
1,485,110,155
1,486,108,156
1,487,105,157
1,488,102,159
1,489,104,157
1,490,107,153
1,491,109,156
1,492,106,154
1,493,106,153
1,494,105,152
1,495,103,149
1,496,105,149
1,497,105,145
1,498,105,146
1,499,105,147
2,0,123,59
2,1,121,59
2,2,121,58
2,3,120,57
2,4,122,54
2,5,124,55
2,6,123,52
2,7,124,53
2,8,126,51
2,9,126,49
2,10,123,54
2,11,124,56
2,12,124,54
2,13,126,55
2,14,128,60
2,15,130,62
2,16,131,66
2,17,128,64
2,18,130,63
2,19,132,64
2,20,131,67
2,21,132,66
2,22,133,65
2,23,132,71
2,24,131,70
2,25,133,71
2,26,135,71
2,27,134,69
2,28,131,68
2,29,127,69
2,30,132,69
2,31,128,69
2,32,130,68
2,33,127,71
2,34,128,70
2,35,130,66
2,36,129,65
2,37,127,68
2,38,122,72
2,39,121,73
2,40,123,75
2,41,123,75
2,42,126,74
2,43,126,70
2,44,128,67
2,45,127,66
2,46,125,68
2,47,121,67
2,48,126,65
2,49,129,64
2,50,128,64
2,51,126,63
2,52,125,63
2,53,130,63
2,54,129,63
2,55,132,61
2,56,131,64
2,57,131,67
2,58,131,75
2,59,132,76
2,60,133,77
2,61,136,76
2,62,133,75
2,63,132,78
2,64,135,76
2,65,135,73
2,66,137,74
2,67,132,76
2,68,130,75
2,69,126,74
2,70,127,73
2,71,132,70
2,72,137,68
2,73,139,70
2,74,140,69
2,75,144,68
2,76,141,67
2,77,142,67
2,78,147,69
2,79,144,66
2,80,145,67
2,81,146,66
2,82,145,69
2,83,148,67
2,84,149,70
2,85,148,71
2,86,146,66
2,87,145,64
2,88,144,61
2,89,147,61
2,90,144,63
2,91,144,62
2,92,146,61
2,93,148,60
2,94,149,57
2,95,147,57
2,96,143,55
2,97,145,52
2,98,144,52
2,99,145,50
2,100,143,55
2,101,147,55
2,102,147,55
2,103,147,55
2,104,147,56
2,105,147,53
2,106,149,51
2,107,154,52
2,108,153,53
2,109,152,50
2,110,150,50
2,111,146,48
2,112,148,48
2,113,150,50
2,114,150,51
2,115,148,50
2,116,148,49
2,117,146,49
2,118,148,50
2,119,145,50
2,120,143,49
2,121,145,48
2,122,143,50
2,123,142,51
2,124,141,52
2,125,138,52
2,126,140,53
2,127,141,50
2,128,138,51
2,129,138,50
2,130,139,53
2,131,139,53
2,132,134,52
2,133,132,56
2,134,131,56
2,135,132,56
2,136,134,56
2,137,133,57
2,138,133,56
2,139,133,56
2,140,134,56
2,141,134,59
2,142,141,59
2,143,145,58
2,144,141,61
2,145,143,58
2,146,142,60
2,147,139,63
2,148,136,63
2,149,134,63
2,150,131,64
2,151,134,65
2,152,134,71
2,153,132,73
2,154,133,76
2,155,133,72
2,156,131,71
2,157,131,69
2,158,127,70
2,159,128,70
2,160,128,69
2,161,129,68
2,162,130,68
2,163,132,71
2,164,128,71
2,165,131,72
2,166,131,71
2,167,134,71
2,168,133,67
2,169,130,69
2,170,130,66
2,171,134,66
2,172,132,68
2,173,137,69
2,174,137,71
2,175,136,73
2,176,137,76
2,177,137,75
2,178,137,76
2,179,137,77
2,180,138,78
2,181,136,78
2,182,135,77
2,183,137,79
2,184,141,78
2,185,144,76
2,186,146,76
2,187,145,78
2,188,147,80
2,189,146,80
2,190,147,76
2,191,148,73
2,192,149,68
2,193,150,70
2,194,151,69
2,195,152,71
2,196,151,74
2,197,150,71
2,198,147,73
2,199,144,72
2,200,138,72
2,201,135,68
2,202,133,71
2,203,130,72
2,204,132,69
2,205,131,68
2,206,135,68
2,207,133,69
2,208,135,65
2,209,137,62
2,210,141,63
2,211,140,61
2,212,135,59
2,213,137,57
2,214,134,60
2,215,134,65
2,216,137,64
2,217,139,65
2,218,141,62
2,219,137,64
2,220,138,62
2,221,141,63
2,222,140,64
2,223,136,64
2,224,136,64
2,225,136,65
2,226,135,63
2,227,136,62
2,228,134,61
2,229,135,62
2,230,135,63
2,231,138,62
2,232,139,58
2,233,139,54
2,234,138,56
2,235,137,55
2,236,138,56
2,237,137,59
2,238,136,56
2,239,133,56
2,240,131,58
2,241,130,58
2,242,127,57
2,243,128,58
2,244,129,57
2,245,127,54
2,246,127,53
2,247,128,54
2,248,126,52
2,249,127,55
2,250,128,56
2,251,126,59
2,252,127,57
2,253,127,57
2,254,129,59
2,255,126,60
2,256,121,63
2,257,122,62
2,258,120,63
2,259,122,60
2,260,117,61
2,261,118,63
2,262,120,64
2,263,119,63
2,264,120,68
2,265,119,68
2,266,122,66
2,267,118,69
2,268,120,64
2,269,125,65
2,270,123,63
2,271,121,60
2,272,118,60
2,273,117,57
2,274,117,59
2,275,117,60
2,276,118,60
2,277,118,60
2,278,120,61
2,279,123,61
2,280,122,60
2,281,124,66
2,282,125,67
2,283,125,68
2,284,126,69
2,285,126,68
2,286,129,65
2,287,127,65
2,288,128,67
2,289,129,69
2,290,129,67
2,291,131,67
2,292,130,60
2,293,129,61
2,294,129,62
2,295,130,60
2,296,130,59
2,297,131,61
2,298,131,62
2,299,127,61
2,300,128,65
2,301,131,64
2,302,134,69
2,303,138,66
2,304,139,68
2,305,138,68
2,306,140,66
2,307,137,66
2,308,134,69
2,309,137,73
2,310,137,72
2,311,137,70
2,312,138,73
2,313,139,70
2,314,145,70
2,315,144,66
2,316,143,66
2,317,141,64
2,318,142,62
2,319,144,62
2,320,148,62
2,321,149,60
2,322,148,63
2,323,151,57
2,324,153,54
2,325,150,57
2,326,150,56
2,327,148,60
2,328,148,65
2,329,145,66
2,330,140,67
2,331,140,66
2,332,139,65
2,333,141,68
2,334,139,71
2,335,138,70
2,336,135,71
2,337,132,70
2,338,134,70
2,339,132,67
2,340,131,70
2,341,131,67
2,342,128,66
2,343,127,65
2,344,130,61
2,345,131,60
2,346,133,58
2,347,130,61
2,348,132,61
2,349,132,64
2,350,131,68
2,351,129,70
2,352,126,67
2,353,127,68
2,354,127,69
2,355,130,67
2,356,128,67
2,357,126,66
2,358,127,63
2,359,129,66
2,360,128,65
2,361,125,68
2,362,126,68
2,363,128,69
2,364,126,69
2,365,125,70
2,366,126,69
2,367,126,65
2,368,126,64
2,369,126,59
2,370,128,60
2,371,129,62
2,372,127,64
2,373,128,63
2,374,130,65
2,375,127,64
2,376,128,62
2,377,127,64
2,378,130,60
2,379,127,59
2,380,129,62
2,381,128,64
2,382,127,66
2,383,127,69
2,384,128,69
2,385,130,67
2,386,129,66
2,387,132,66
2,388,133,65
2,389,135,62
2,390,136,63
2,391,136,64
2,392,138,69
2,393,139,71
2,394,139,71
2,395,138,74
2,396,139,74
2,397,139,75
2,398,140,75
2,399,146,75
2,400,147,71
2,401,146,71
2,402,146,67
2,403,147,63
2,404,144,62
2,405,144,63
2,406,146,60
2,407,147,61
2,408,150,58
2,409,154,56
2,410,154,58
2,411,155,60
2,412,157,58
2,413,160,57
2,414,158,58
2,415,157,56
2,416,159,53
2,417,160,54
2,418,160,56
2,419,160,53
2,420,163,48
2,421,162,43
2,422,164,43
2,423,161,45
2,424,160,46
2,425,161,47
2,426,162,51
2,427,159,54
2,428,161,55
2,429,168,52
2,430,167,54
2,431,168,53
2,432,166,55
2,433,163,55
2,434,163,52
2,435,161,52
2,436,162,53
2,437,165,51
2,438,162,53
2,439,158,53
2,440,160,54
2,441,163,53
2,442,165,51
2,443,164,55
2,444,166,56
2,445,169,55
2,446,166,55
2,447,170,53
2,448,170,54
2,449,175,56
2,450,176,58
2,451,180,58
2,452,183,60
2,453,183,63
2,454,183,63
2,455,184,64
2,456,180,62
2,457,179,64
2,458,179,62
2,459,178,65
2,460,178,66
2,461,174,64
2,462,174,64
2,463,174,62
2,464,174,61
2,465,174,59
2,466,171,56
2,467,173,54
2,468,176,56
2,469,178,55
2,470,177,52
2,471,177,53
2,472,174,51
2,473,174,52
2,474,175,56
2,475,175,53
2,476,177,56
2,477,180,54
2,478,184,54
2,479,181,53
2,480,180,55
2,481,178,55
2,482,177,55
2,483,173,51
2,484,178,49
2,485,179,48
2,486,176,47
2,487,174,45
2,488,172,42
2,489,172,39
2,490,174,36
2,491,175,35
2,492,175,36
2,493,175,35
2,494,172,36
2,495,174,33
2,496,174,39
2,497,172,36
2,498,172,34
2,499,171,38
3,0,57,92
3,1,53,88
3,2,54,89
3,3,56,90
3,4,58,93
3,5,60,94
3,6,58,94
3,7,58,98
3,8,58,98
3,9,57,98
3,10,57,100
3,11,56,96
3,12,55,96
3,13,56,94
3,14,56,96
3,15,59,96
3,16,57,96
3,17,57,93
3,18,59,93
3,19,59,95
3,20,59,91
3,21,63,92
3,22,65,96
3,23,64,97
3,24,65,97
3,25,61,96
3,26,61,97
3,27,59,97
3,28,58,97
3,29,60,101
3,30,62,100
3,31,63,99
3,32,66,95
3,33,67,93
3,34,65,94
3,35,67,90
3,36,65,88
3,37,65,85
3,38,62,83
3,39,61,85
3,40,60,88
3,41,55,89
3,42,58,88
3,43,54,91
3,44,57,92
3,45,55,95
3,46,57,95
3,47,55,96
3,48,53,92
3,49,53,93
3,50,51,93
3,51,48,91
3,52,54,91
3,53,53,89
3,54,54,88
3,55,54,89
3,56,56,91
3,57,60,91
3,58,58,92
3,59,61,91
3,60,64,92
3,61,66,96
3,62,66,96
3,63,63,96
3,64,62,97
3,65,61,96
3,66,60,91
3,67,60,91
3,68,57,91
3,69,57,90
3,70,58,86
3,71,57,88
3,72,60,87
3,73,58,82
3,74,55,87
3,75,58,84
3,76,57,81
3,77,56,84
3,78,57,82
3,79,58,80
3,80,58,83
3,81,62,82
3,82,58,82
3,83,57,79
3,84,57,76
3,85,55,74
3,86,56,72
3,87,58,73
3,88,61,72
3,89,64,69
3,90,62,68
3,91,63,66
3,92,63,65
3,93,63,65
3,94,63,67
3,95,64,64
3,96,62,68
3,97,62,68
3,98,65,68
3,99,63,69
3,100,68,66
3,101,71,61
3,102,73,62
3,103,66,61
3,104,66,61
3,105,71,61
3,106,69,58
3,107,65,62
3,108,66,65
3,109,69,65
3,110,69,66
3,111,70,66
3,112,75,65
3,113,71,65
3,114,71,67
3,115,70,62
3,116,71,62
3,117,74,60
3,118,77,63
3,119,78,62
3,120,75,64
3,121,76,66
3,122,80,67
3,123,78,63
3,124,81,59
3,125,81,60
3,126,82,62
3,127,84,64
3,128,88,66
3,129,88,68
3,130,93,70
3,131,92,68
3,132,92,65
3,133,93,68
3,134,91,69
3,135,91,68
3,136,90,64
3,137,88,61
3,138,90,62
3,139,87,66
3,140,90,69
3,141,88,73
3,142,84,72
3,143,85,73
3,144,88,75
3,145,89,74
3,146,88,73
3,147,90,77
3,148,90,75
3,149,88,70
3,150,89,70
3,151,90,70
3,152,92,68
3,153,93,70
3,154,95,71
3,155,93,71
3,156,90,70
3,157,89,71
3,158,89,72
3,159,88,73
3,160,83,71
3,161,86,72
3,162,86,72
3,163,89,74
3,164,88,76
3,165,90,73
3,166,92,69
3,167,95,66
3,168,92,63
3,169,94,63
3,170,94,63
3,171,93,59
3,172,94,62
3,173,91,62
3,174,90,60
3,175,93,62
3,176,93,62
3,177,94,62
3,178,95,62
3,179,95,65
3,180,93,72
3,181,90,70
3,182,91,72
3,183,92,72
3,184,91,74
3,185,91,73
3,186,92,73
3,187,90,76
3,188,92,73
3,189,88,72
3,190,84,74
3,191,85,70
3,192,87,71
3,193,89,67
3,194,85,66
3,195,87,67
3,196,83,64
3,197,82,67
3,198,83,65
3,199,86,67
3,200,87,66
3,201,93,64
3,202,95,60
3,203,96,59
3,204,98,60
3,205,99,60
3,206,99,58
3,207,103,55
3,208,103,56
3,209,107,58
3,210,107,59
3,211,106,59
3,212,112,57
3,213,110,57
3,214,114,56
3,215,117,55
3,216,117,56
3,217,116,60
3,218,114,64
3,219,118,63
3,220,116,63
3,221,117,63
3,222,111,63
3,223,108,67
3,224,110,68
3,225,108,70
3,226,111,73
3,227,112,71
3,228,115,71
3,229,118,70
3,230,122,69
3,231,124,66
3,232,124,69
3,233,123,70
3,234,123,67
3,235,125,64
3,236,123,63
3,237,122,65
3,238,123,67
3,239,125,65
3,240,124,67
3,241,121,64
3,242,121,70
3,243,125,74
3,244,127,74
3,245,129,75
