frame,filename,x_min,x_max,y_min,y_max,x_c,y_c,objectID
45,NARS-17_000045.JPG.JPG,4072,4314,1190,1525,4193.0,1357.5,2
45,NARS-17_000045.JPG.JPG,391,798,1818,2094,594.5,1956.0,0
45,NARS-17_000045.JPG.JPG,1306,1471,1113,1269,1388.5,1191.0,5
48,NARS-17_000048.JPG.JPG,1293,1487,1103,1292,1390.0,1197.5,5
48,NARS-17_000048.JPG.JPG,2650,2871,471,690,2760.5,580.5,4
48,NARS-17_000048.JPG.JPG,514,823,980,1234,668.5,1107.0,1
48,NARS-17_000048.JPG.JPG,5186,5392,2592,2849,5289.0,2720.5,3
48,NARS-17_000048.JPG.JPG,400,808,1803,2076,604.0,1939.5,0
48,NARS-17_000048.JPG.JPG,4098,4326,1236,1543,4212.0,1389.5,2
50,NARS-17_000050.JPG.JPG,1278,1502,1103,1312,1390.0,1207.5,5
50,NARS-17_000050.JPG.JPG,2652,2878,485,702,2765.0,593.5,4
50,NARS-17_000050.JPG.JPG,5199,5403,2603,2892,5301.0,2747.5,3
50,NARS-17_000050.JPG.JPG,529,854,997,1255,691.5,1126.0,1
50,NARS-17_000050.JPG.JPG,4120,4329,1230,1542,4224.5,1386.0,2
50,NARS-17_000050.JPG.JPG,430,829,1851,2095,629.5,1973.0,0
57,NARS-17_000057.JPG.JPG,1254,1509,1091,1320,1381.5,1205.5,5
57,NARS-17_000057.JPG.JPG,2641,2889,478,714,2765.0,596.0,4
57,NARS-17_000057.JPG.JPG,5197,5426,2587,2864,5311.5,2725.5,3
57,NARS-17_000057.JPG.JPG,522,830,990,1264,676.0,1127.0,1
57,NARS-17_000057.JPG.JPG,375,774,1851,2095,574.5,1973.0,0
57,NARS-17_000057.JPG.JPG,4065,4320,1239,1575,4192.5,1407.0,2
59,NARS-17_000059.JPG.JPG,1258,1505,1092,1319,1381.5,1205.5,5
59,NARS-17_000059.JPG.JPG,2621,2902,477,720,2761.5,598.5,4
59,NARS-17_000059.JPG.JPG,521,832,986,1249,676.5,1117.5,1
59,NARS-17_000059.JPG.JPG,379,790,1822,2081,584.5,1951.5,0
59,NARS-17_000059.JPG.JPG,5200,5402,2630,2902,5301.0,2766.0,3
60,NARS-17_000060.JPG.JPG,1260,1513,1089,1317,1386.5,1203.0,5
60,NARS-17_000060.JPG.JPG,2641,2894,486,712,2767.5,599.0,4
60,NARS-17_000060.JPG.JPG,520,842,981,1251,681.0,1116.0,1
60,NARS-17_000060.JPG.JPG,5203,5409,2636,2899,5306.0,2767.5,3
60,NARS-17_000060.JPG.JPG,412,800,1821,2084,606.0,1952.5,0
67,NARS-17_000067.JPG.JPG,1228,1510,1084,1340,1369.0,1212.0,5
67,NARS-17_000067.JPG.JPG,2632,2899,494,737,2765.5,615.5,4
67,NARS-17_000067.JPG.JPG,5237,5398,2636,2865,5317.5,2750.5,3
67,NARS-17_000067.JPG.JPG,516,839,1004,1279,677.5,1141.5,1
67,NARS-17_000067.JPG.JPG,422,824,1870,2103,623.0,1986.5,0
68,NARS-17_000068.JPG.JPG,1239,1504,1093,1339,1371.5,1216.0,5
68,NARS-17_000068.JPG.JPG,2631,2897,514,727,2764.0,620.5,4
68,NARS-17_000068.JPG.JPG,5236,5391,2630,2892,5313.5,2761.0,3
68,NARS-17_000068.JPG.JPG,515,848,1010,1272,681.5,1141.0,1
68,NARS-17_000068.JPG.JPG,481,835,1867,2117,658.0,1992.0,0
69,NARS-17_000069.JPG.JPG,1237,1512,1096,1354,1374.5,1225.0,5
69,NARS-17_000069.JPG.JPG,2623,2895,503,733,2759.0,618.0,4
69,NARS-17_000069.JPG.JPG,5216,5405,2601,2899,5310.5,2750.0,3
69,NARS-17_000069.JPG.JPG,511,843,993,1278,677.0,1135.5,1
69,NARS-17_000069.JPG.JPG,456,827,1845,2109,641.5,1977.0,0
71,NARS-17_000071.JPG.JPG,1237,1506,1102,1342,1371.5,1222.0,5
71,NARS-17_000071.JPG.JPG,5228,5395,2583,2873,5311.5,2728.0,3
71,NARS-17_000071.JPG.JPG,2635,2903,517,728,2769.0,622.5,4
71,NARS-17_000071.JPG.JPG,551,865,1005,1262,708.0,1133.5,1
71,NARS-17_000071.JPG.JPG,479,832,1829,2108,655.5,1968.5,0
76,NARS-17_000076.JPG.JPG,1227,1510,1098,1345,1368.5,1221.5,5
76,NARS-17_000076.JPG.JPG,2625,2913,503,731,2769.0,617.0,4
76,NARS-17_000076.JPG.JPG,505,848,1001,1271,676.5,1136.0,1
76,NARS-17_000076.JPG.JPG,383,788,1843,2109,585.5,1976.0,0
76,NARS-17_000076.JPG.JPG,5238,5415,2560,2869,5326.5,2714.5,3
79,NARS-17_000079.JPG.JPG,1224,1506,1097,1342,1365.0,1219.5,5
79,NARS-17_000079.JPG.JPG,2622,2919,509,725,2770.5,617.0,4
79,NARS-17_000079.JPG.JPG,499,834,994,1263,666.5,1128.5,1
79,NARS-17_000079.JPG.JPG,5225,5413,2576,2885,5319.0,2730.5,3
79,NARS-17_000079.JPG.JPG,339,744,1854,2114,541.5,1984.0,0
80,NARS-17_000080.JPG.JPG,1229,1510,1090,1345,1369.5,1217.5,5
80,NARS-17_000080.JPG.JPG,2621,2902,497,735,2761.5,616.0,4
80,NARS-17_000080.JPG.JPG,510,818,990,1264,664.0,1127.0,1
80,NARS-17_000080.JPG.JPG,5221,5450,2570,2873,5335.5,2721.5,3
80,NARS-17_000080.JPG.JPG,331,746,1850,2111,538.5,1980.5,0
82,NARS-17_000082.JPG.JPG,2618,2905,493,734,2761.5,613.5,4
82,NARS-17_000082.JPG.JPG,1221,1508,1068,1340,1364.5,1204.0,5
82,NARS-17_000082.JPG.JPG,506,860,987,1283,683.0,1135.0,1
82,NARS-17_000082.JPG.JPG,363,770,1842,2118,566.5,1980.0,0
82,NARS-17_000082.JPG.JPG,5242,5428,2546,2873,5335.0,2709.5,3
88,NARS-17_000088.JPG.JPG,1214,1494,1079,1339,1354.0,1209.0,5
88,NARS-17_000088.JPG.JPG,2603,2910,506,737,2756.5,621.5,4
88,NARS-17_000088.JPG.JPG,480,827,985,1267,653.5,1126.0,1
88,NARS-17_000088.JPG.JPG,5226,5431,2541,2874,5328.5,2707.5,3
88,NARS-17_000088.JPG.JPG,255,682,1838,2114,468.5,1976.0,0
88,NARS-17_000088.JPG.JPG,2544,2692,1800,1920,2618.0,1860.0,6
89,NARS-17_000089.JPG.JPG,2538,2674,1801,1915,2606.0,1858.0,6
89,NARS-17_000089.JPG.JPG,2613,2908,519,731,2760.5,625.0,4
89,NARS-17_000089.JPG.JPG,1218,1481,1085,1329,1349.5,1207.0,5
89,NARS-17_000089.JPG.JPG,471,802,979,1265,636.5,1122.0,1
89,NARS-17_000089.JPG.JPG,5233,5443,2553,2872,5338.0,2712.5,3
89,NARS-17_000089.JPG.JPG,251,664,1846,2108,457.5,1977.0,0
101,NARS-17_000101.JPG.JPG,2612,2893,503,741,2752.5,622.0,4
101,NARS-17_000101.JPG.JPG,1199,1480,1075,1330,1339.5,1202.5,5
101,NARS-17_000101.JPG.JPG,5212,5419,2622,2924,5315.5,2773.0,3
101,NARS-17_000101.JPG.JPG,2550,2770,1779,1986,2660.0,1882.5,6
101,NARS-17_000101.JPG.JPG,440,783,918,1214,611.5,1066.0,1
101,NARS-17_000101.JPG.JPG,195,626,1830,2091,410.5,1960.5,0
101,NARS-17_000101.JPG.JPG,4027,4206,2949,3097,4116.5,3023.0,7
105,NARS-17_000105.JPG.JPG,4043,4187,2967,3086,4115.0,3026.5,7
105,NARS-17_000105.JPG.JPG,2543,2761,1783,1969,2652.0,1876.0,6
105,NARS-17_000105.JPG.JPG,2611,2885,517,738,2748.0,627.5,4
105,NARS-17_000105.JPG.JPG,1210,1478,1069,1330,1344.0,1199.5,5
105,NARS-17_000105.JPG.JPG,446,782,938,1237,614.0,1087.5,1
105,NARS-17_000105.JPG.JPG,5232,5405,2648,2938,5318.5,2793.0,3
105,NARS-17_000105.JPG.JPG,206,646,1884,2117,426.0,2000.5,0
107,NARS-17_000107.JPG.JPG,4040,4179,2966,3090,4109.5,3028.0,7
107,NARS-17_000107.JPG.JPG,2546,2761,1785,1972,2653.5,1878.5,6
107,NARS-17_000107.JPG.JPG,2607,2885,512,739,2746.0,625.5,4
107,NARS-17_000107.JPG.JPG,1211,1473,1074,1329,1342.0,1201.5,5
107,NARS-17_000107.JPG.JPG,441,788,940,1236,614.5,1088.0,1
107,NARS-17_000107.JPG.JPG,5231,5408,2639,2941,5319.5,2790.0,3
107,NARS-17_000107.JPG.JPG,198,651,1887,2122,424.5,2004.5,0
109,NARS-17_000109.JPG.JPG,4036,4180,2964,3091,4108.0,3027.5,7
109,NARS-17_000109.JPG.JPG,2546,2759,1779,1969,2652.5,1874.0,6
109,NARS-17_000109.JPG.JPG,1205,1480,1067,1335,1342.5,1201.0,5
109,NARS-17_000109.JPG.JPG,2613,2879,526,743,2746.0,634.5,4
109,NARS-17_000109.JPG.JPG,442,790,933,1238,616.0,1085.5,1
109,NARS-17_000109.JPG.JPG,5236,5421,2638,2941,5328.5,2789.5,3
109,NARS-17_000109.JPG.JPG,206,653,1889,2125,429.5,2007.0,0
114,NARS-17_000114.JPG.JPG,2526,2729,1769,1957,2627.5,1863.0,6
114,NARS-17_000114.JPG.JPG,4024,4185,2979,3104,4104.5,3041.5,7
114,NARS-17_000114.JPG.JPG,2607,2898,519,743,2752.5,631.0,4
114,NARS-17_000114.JPG.JPG,1200,1467,1071,1329,1333.5,1200.0,5
114,NARS-17_000114.JPG.JPG,5235,5413,2643,2946,5324.0,2794.5,3
114,NARS-17_000114.JPG.JPG,425,757,915,1217,591.0,1066.0,1
114,NARS-17_000114.JPG.JPG,203,653,1891,2130,428.0,2010.5,0
116,NARS-17_000116.JPG.JPG,4012,4191,2964,3112,4101.5,3038.0,7
116,NARS-17_000116.JPG.JPG,2612,2893,503,741,2752.5,622.0,4
116,NARS-17_000116.JPG.JPG,2511,2731,1761,1968,2621.0,1864.5,6
116,NARS-17_000116.JPG.JPG,1193,1474,1072,1327,1333.5,1199.5,5
116,NARS-17_000116.JPG.JPG,5236,5414,2667,2943,5325.0,2805.0,3
116,NARS-17_000116.JPG.JPG,416,759,906,1202,587.5,1054.0,1
116,NARS-17_000116.JPG.JPG,219,650,1875,2136,434.5,2005.5,0
117,NARS-17_000117.JPG.JPG,4009,4187,2977,3108,4098.0,3042.5,7
117,NARS-17_000117.JPG.JPG,2516,2726,1763,1959,2621.0,1861.0,6
117,NARS-17_000117.JPG.JPG,2608,2885,510,746,2746.5,628.0,4
117,NARS-17_000117.JPG.JPG,1190,1459,1062,1327,1324.5,1194.5,5
117,NARS-17_000117.JPG.JPG,5227,5389,2706,2963,5308.0,2834.5,3
117,NARS-17_000117.JPG.JPG,413,739,891,1206,576.0,1048.5,1
117,NARS-17_000117.JPG.JPG,191,636,1899,2136,413.5,2017.5,0
127,NARS-17_000127.JPG.JPG,2603,2886,516,745,2744.5,630.5,4
127,NARS-17_000127.JPG.JPG,509,856,945,1245,682.5,1095.0,1
127,NARS-17_000127.JPG.JPG,4031,4231,2969,3130,4131.0,3049.5,7
127,NARS-17_000127.JPG.JPG,1206,1468,1057,1328,1337.0,1192.5,5
127,NARS-17_000127.JPG.JPG,2520,2770,1791,2036,2645.0,1913.5,6
127,NARS-17_000127.JPG.JPG,5262,5425,2615,2937,5343.5,2776.0,3
127,NARS-17_000127.JPG.JPG,190,643,1860,2115,416.5,1987.5,0
130,NARS-17_000130.JPG.JPG,489,843,941,1245,666.0,1093.0,1
130,NARS-17_000130.JPG.JPG,4027,4226,2970,3135,4126.5,3052.5,7
130,NARS-17_000130.JPG.JPG,2602,2881,514,745,2741.5,629.5,4
130,NARS-17_000130.JPG.JPG,1204,1472,1042,1327,1338.0,1184.5,5
130,NARS-17_000130.JPG.JPG,2521,2768,1794,2032,2644.5,1913.0,6
130,NARS-17_000130.JPG.JPG,5246,5428,2640,2955,5337.0,2797.5,3
130,NARS-17_000130.JPG.JPG,206,658,1875,2130,432.0,2002.5,0
132,NARS-17_000132.JPG.JPG,492,839,932,1245,665.5,1088.5,1
132,NARS-17_000132.JPG.JPG,4021,4225,2973,3137,4123.0,3055.0,7
132,NARS-17_000132.JPG.JPG,2599,2882,510,751,2740.5,630.5,4
132,NARS-17_000132.JPG.JPG,2509,2760,1782,2029,2634.5,1905.5,6
132,NARS-17_000132.JPG.JPG,1202,1463,1051,1323,1332.5,1187.0,5
132,NARS-17_000132.JPG.JPG,5255,5438,2627,2947,5346.5,2787.0,3
132,NARS-17_000132.JPG.JPG,209,659,1885,2133,434.0,2009.0,0
133,NARS-17_000133.JPG.JPG,477,845,925,1236,661.0,1080.5,1
133,NARS-17_000133.JPG.JPG,4015,4237,2970,3139,4126.0,3054.5,7
133,NARS-17_000133.JPG.JPG,2506,2769,1782,2026,2637.5,1904.0,6
133,NARS-17_000133.JPG.JPG,2591,2898,510,754,2744.5,632.0,4
133,NARS-17_000133.JPG.JPG,1206,1462,1045,1323,1334.0,1184.0,5
133,NARS-17_000133.JPG.JPG,5251,5441,2623,2943,5346.0,2783.0,3
133,NARS-17_000133.JPG.JPG,199,659,1872,2132,429.0,2002.0,0
139,NARS-17_000139.JPG.JPG,475,826,931,1228,650.5,1079.5,1
139,NARS-17_000139.JPG.JPG,2485,2735,1773,2004,2610.0,1888.5,6
139,NARS-17_000139.JPG.JPG,2606,2889,531,750,2747.5,640.5,4
139,NARS-17_000139.JPG.JPG,1201,1447,1048,1324,1324.0,1186.0,5
139,NARS-17_000139.JPG.JPG,4011,4218,3005,3155,4114.5,3080.0,7
139,NARS-17_000139.JPG.JPG,5266,5428,2601,2936,5347.0,2768.5,3
139,NARS-17_000139.JPG.JPG,171,624,1885,2123,397.5,2004.0,0
147,NARS-17_000147.JPG.JPG,1221,1471,1061,1327,1346.0,1194.0,5
147,NARS-17_000147.JPG.JPG,456,802,952,1256,629.0,1104.0,1
147,NARS-17_000147.JPG.JPG,5230,5426,2611,2939,5328.0,2775.0,3
147,NARS-17_000147.JPG.JPG,2605,2881,527,753,2743.0,640.0,4
147,NARS-17_000147.JPG.JPG,4012,4246,2995,3175,4129.0,3085.0,7
147,NARS-17_000147.JPG.JPG,2505,2760,1808,2058,2632.5,1933.0,6
147,NARS-17_000147.JPG.JPG,142,578,1888,2131,360.0,2009.5,0
149,NARS-17_000149.JPG.JPG,5220,5428,2592,2923,5324.0,2757.5,3
149,NARS-17_000149.JPG.JPG,2606,2887,515,753,2746.5,634.0,4
149,NARS-17_000149.JPG.JPG,1199,1480,1057,1312,1339.5,1184.5,5
149,NARS-17_000149.JPG.JPG,461,804,966,1262,632.5,1114.0,1
149,NARS-17_000149.JPG.JPG,4004,4228,2991,3189,4116.0,3090.0,7
149,NARS-17_000149.JPG.JPG,2492,2739,1817,2067,2615.5,1942.0,6
149,NARS-17_000149.JPG.JPG,182,584,1879,2119,383.0,1999.0,0
150,NARS-17_000150.JPG.JPG,469,829,954,1265,649.0,1109.5,1
150,NARS-17_000150.JPG.JPG,1216,1477,1054,1325,1346.5,1189.5,5
150,NARS-17_000150.JPG.JPG,2600,2887,523,752,2743.5,637.5,4
150,NARS-17_000150.JPG.JPG,5253,5438,2611,2943,5345.5,2777.0,3
150,NARS-17_000150.JPG.JPG,4000,4250,3004,3187,4125.0,3095.5,7
150,NARS-17_000150.JPG.JPG,2513,2770,1809,2073,2641.5,1941.0,6
150,NARS-17_000150.JPG.JPG,184,629,1878,2129,406.5,2003.5,0
156,NARS-17_000156.JPG.JPG,459,808,949,1263,633.5,1106.0,1
156,NARS-17_000156.JPG.JPG,2605,2887,517,754,2746.0,635.5,4
156,NARS-17_000156.JPG.JPG,1217,1471,1039,1317,1344.0,1178.0,5
156,NARS-17_000156.JPG.JPG,5251,5432,2611,2938,5341.5,2774.5,3
156,NARS-17_000156.JPG.JPG,2505,2770,1795,2060,2637.5,1927.5,6
156,NARS-17_000156.JPG.JPG,4000,4246,3003,3189,4123.0,3096.0,7
156,NARS-17_000156.JPG.JPG,192,639,1875,2138,415.5,2006.5,0
159,NARS-17_000159.JPG.JPG,2603,2885,512,746,2744.0,629.0,4
159,NARS-17_000159.JPG.JPG,2498,2758,1788,2041,2628.0,1914.5,6
159,NARS-17_000159.JPG.JPG,1200,1482,1041,1317,1341.0,1179.0,5
159,NARS-17_000159.JPG.JPG,444,807,941,1265,625.5,1103.0,1
159,NARS-17_000159.JPG.JPG,3987,4221,3001,3176,4104.0,3088.5,7
159,NARS-17_000159.JPG.JPG,5259,5431,2608,2936,5345.0,2772.0,3
159,NARS-17_000159.JPG.JPG,186,617,1881,2142,401.5,2011.5,0
162,NARS-17_000162.JPG.JPG,5260,5435,2609,2910,5347.5,2759.5,3
162,NARS-17_000162.JPG.JPG,2603,2881,532,759,2742.0,645.5,4
162,NARS-17_000162.JPG.JPG,1211,1440,1040,1321,1325.5,1180.5,5
162,NARS-17_000162.JPG.JPG,428,771,943,1258,599.5,1100.5,1
162,NARS-17_000162.JPG.JPG,3978,4211,3035,3204,4094.5,3119.5,7
162,NARS-17_000162.JPG.JPG,2449,2696,1792,2049,2572.5,1920.5,6
162,NARS-17_000162.JPG.JPG,164,620,1893,2144,392.0,2018.5,0
168,NARS-17_000168.JPG.JPG,5243,5415,2612,2935,5329.0,2773.5,3
168,NARS-17_000168.JPG.JPG,1216,1452,1045,1314,1334.0,1179.5,5
168,NARS-17_000168.JPG.JPG,2611,2882,535,763,2746.5,649.0,4
168,NARS-17_000168.JPG.JPG,2493,2742,1802,2056,2617.5,1929.0,6
168,NARS-17_000168.JPG.JPG,3959,4218,3005,3202,4088.5,3103.5,7
168,NARS-17_000168.JPG.JPG,421,751,937,1241,586.0,1089.0,1
168,NARS-17_000168.JPG.JPG,181,572,1894,2139,376.5,2016.5,0
173,NARS-17_000173.JPG.JPG,2603,2902,526,757,2752.5,641.5,4
173,NARS-17_000173.JPG.JPG,1224,1452,1037,1309,1338.0,1173.0,5
173,NARS-17_000173.JPG.JPG,444,783,967,1276,613.5,1121.5,1
173,NARS-17_000173.JPG.JPG,5257,5441,2628,2954,5349.0,2791.0,3
173,NARS-17_000173.JPG.JPG,3978,4237,3032,3214,4107.5,3123.0,7
173,NARS-17_000173.JPG.JPG,2518,2771,1836,2098,2644.5,1967.0,6
173,NARS-17_000173.JPG.JPG,164,599,1907,2144,381.5,2025.5,0
176,NARS-17_000176.JPG.JPG,1234,1475,1040,1316,1354.5,1178.0,5
176,NARS-17_000176.JPG.JPG,2603,2885,520,754,2744.0,637.0,4
176,NARS-17_000176.JPG.JPG,463,794,969,1273,628.5,1121.0,1
176,NARS-17_000176.JPG.JPG,4003,4260,3025,3200,4131.5,3112.5,7
176,NARS-17_000176.JPG.JPG,2530,2790,1820,2073,2660.0,1946.5,6
176,NARS-17_000176.JPG.JPG,5259,5431,2644,2972,5345.0,2808.0,3
176,NARS-17_000176.JPG.JPG,199,631,1912,2150,415.0,2031.0,0
177,NARS-17_000177.JPG.JPG,2609,2893,507,760,2751.0,633.5,4
177,NARS-17_000177.JPG.JPG,1228,1471,1025,1318,1349.5,1171.5,5
177,NARS-17_000177.JPG.JPG,442,801,965,1291,621.5,1128.0,1
177,NARS-17_000177.JPG.JPG,3981,4260,3015,3212,4120.5,3113.5,7
177,NARS-17_000177.JPG.JPG,2533,2797,1815,2081,2665.0,1948.0,6
177,NARS-17_000177.JPG.JPG,5264,5449,2645,2960,5356.5,2802.5,3
177,NARS-17_000177.JPG.JPG,184,634,1904,2158,409.0,2031.0,0
178,NARS-17_000178.JPG.JPG,2605,2893,518,764,2749.0,641.0,4
178,NARS-17_000178.JPG.JPG,1216,1468,1033,1321,1342.0,1177.0,5
178,NARS-17_000178.JPG.JPG,450,799,959,1289,624.5,1124.0,1
178,NARS-17_000178.JPG.JPG,3981,4256,3020,3212,4118.5,3116.0,7
178,NARS-17_000178.JPG.JPG,2527,2797,1821,2082,2662.0,1951.5,6
178,NARS-17_000178.JPG.JPG,5264,5451,2645,2963,5357.5,2804.0,3
178,NARS-17_000178.JPG.JPG,185,632,1902,2153,408.5,2027.5,0
179,NARS-17_000179.JPG.JPG,2607,2892,514,758,2749.5,636.0,4
179,NARS-17_000179.JPG.JPG,1222,1464,1032,1318,1343.0,1175.0,5
179,NARS-17_000179.JPG.JPG,441,794,966,1286,617.5,1126.0,1
179,NARS-17_000179.JPG.JPG,3984,4257,3021,3214,4120.5,3117.5,7
179,NARS-17_000179.JPG.JPG,5266,5452,2641,2966,5359.0,2803.5,3
179,NARS-17_000179.JPG.JPG,2539,2799,1825,2090,2669.0,1957.5,6
179,NARS-17_000179.JPG.JPG,178,629,1919,2154,403.5,2036.5,0
183,NARS-17_000183.JPG.JPG,1212,1468,1042,1327,1340.0,1184.5,5
183,NARS-17_000183.JPG.JPG,2586,2906,521,765,2746.0,643.0,4
183,NARS-17_000183.JPG.JPG,440,797,994,1297,618.5,1145.5,1
183,NARS-17_000183.JPG.JPG,3969,4250,3018,3236,4109.5,3127.0,7
183,NARS-17_000183.JPG.JPG,2523,2798,1827,2088,2660.5,1957.5,6
183,NARS-17_000183.JPG.JPG,5264,5453,2659,2983,5358.5,2821.0,3
183,NARS-17_000183.JPG.JPG,173,624,1920,2159,398.5,2039.5,0
185,NARS-17_000185.JPG.JPG,2597,2904,538,770,2750.5,654.0,4
185,NARS-17_000185.JPG.JPG,1213,1441,1027,1310,1327.0,1168.5,5
185,NARS-17_000185.JPG.JPG,2503,2755,1822,2077,2629.0,1949.5,6
185,NARS-17_000185.JPG.JPG,445,786,1001,1300,615.5,1150.5,1
185,NARS-17_000185.JPG.JPG,5265,5451,2664,2958,5358.0,2811.0,3
185,NARS-17_000185.JPG.JPG,3962,4208,3043,3227,4085.0,3135.0,7
185,NARS-17_000185.JPG.JPG,173,614,1935,2168,393.5,2051.5,0
190,NARS-17_000190.JPG.JPG,2603,2885,512,746,2744.0,629.0,4
190,NARS-17_000190.JPG.JPG,5259,5431,2608,2936,5345.0,2772.0,3
190,NARS-17_000190.JPG.JPG,3939,4220,3000,3206,4079.5,3103.0,7
190,NARS-17_000190.JPG.JPG,2478,2738,1752,2005,2608.0,1878.5,6
190,NARS-17_000190.JPG.JPG,428,764,978,1267,596.0,1122.5,1
190,NARS-17_000190.JPG.JPG,1199,1421,1013,1290,1310.0,1151.5,5
190,NARS-17_000190.JPG.JPG,186,566,1880,2141,376.0,2010.5,0
193,NARS-17_000193.JPG.JPG,2603,2884,521,758,2743.5,639.5,4
193,NARS-17_000193.JPG.JPG,5246,5439,2611,2950,5342.5,2780.5,3
193,NARS-17_000193.JPG.JPG,3948,4228,2997,3211,4088.0,3104.0,7
193,NARS-17_000193.JPG.JPG,2492,2745,1748,1999,2618.5,1873.5,6
193,NARS-17_000193.JPG.JPG,423,791,997,1280,607.0,1138.5,1
193,NARS-17_000193.JPG.JPG,1204,1435,1005,1284,1319.5,1144.5,5
193,NARS-17_000193.JPG.JPG,160,535,1890,2143,347.5,2016.5,0
194,NARS-17_000194.JPG.JPG,2609,2885,521,755,2747.0,638.0,4
194,NARS-17_000194.JPG.JPG,5242,5446,2621,2951,5344.0,2786.0,3
194,NARS-17_000194.JPG.JPG,2509,2758,1752,1997,2633.5,1874.5,6
194,NARS-17_000194.JPG.JPG,3953,4221,3005,3211,4087.0,3108.0,7
194,NARS-17_000194.JPG.JPG,435,760,988,1245,597.5,1116.5,1
194,NARS-17_000194.JPG.JPG,1215,1437,1008,1286,1326.0,1147.0,5
194,NARS-17_000194.JPG.JPG,143,531,1869,2141,337.0,2005.0,0
195,NARS-17_000195.JPG.JPG,2613,2903,520,754,2758.0,637.0,4
195,NARS-17_000195.JPG.JPG,5188,5439,2633,2956,5313.5,2794.5,3
195,NARS-17_000195.JPG.JPG,420,758,985,1242,589.0,1113.5,1
195,NARS-17_000195.JPG.JPG,1210,1428,1000,1283,1319.0,1141.5,5
195,NARS-17_000195.JPG.JPG,2462,2717,1746,1990,2589.5,1868.0,6
