frame,filename,x_min,x_max,y_min,y_max,x_c,y_c,objectID
430,THUL-01_000430.JPG,2908,3048,1095,1246,2978.0,1170.5,3
430,THUL-01_000430.JPG,3526,3737,944,1143,3631.5,1043.5,2
430,THUL-01_000430.JPG,3811,4096,965,1222,3953.5,1093.5,0
430,THUL-01_000430.JPG,3499,3730,1756,1977,3614.5,1866.5,1
431,THUL-01_000431.JPG,3525,3739,927,1127,3632.0,1027.0,2
431,THUL-01_000431.JPG,2890,3045,1088,1247,2967.5,1167.5,3
431,THUL-01_000431.JPG,3486,3736,1739,1969,3611.0,1854.0,1
431,THUL-01_000431.JPG,3794,4091,934,1189,3942.5,1061.5,0
432,THUL-01_000432.JPG,2883,3045,1081,1240,2964.0,1160.5,3
432,THUL-01_000432.JPG,3527,3755,1708,1928,3641.0,1818.0,1
432,THUL-01_000432.JPG,3556,3760,896,1084,3658.0,990.0,2
432,THUL-01_000432.JPG,3835,4101,921,1157,3968.0,1039.0,0
434,THUL-01_000434.JPG,2888,3051,1055,1238,2969.5,1146.5,3
434,THUL-01_000434.JPG,3870,4126,928,1166,3998.0,1047.0,0
434,THUL-01_000434.JPG,3577,3787,883,1083,3682.0,983.0,2
434,THUL-01_000434.JPG,3569,3805,1687,1911,3687.0,1799.0,1
434,THUL-01_000434.JPG,2703,2813,1277,1419,2758.0,1348.0,4
435,THUL-01_000435.JPG,2687,2814,1278,1420,2750.5,1349.0,4
435,THUL-01_000435.JPG,2882,3052,1040,1226,2967.0,1133.0,3
435,THUL-01_000435.JPG,3884,4134,941,1187,4009.0,1064.0,0
435,THUL-01_000435.JPG,3577,3821,1710,1943,3699.0,1826.5,1
435,THUL-01_000435.JPG,3596,3797,898,1099,3696.5,998.5,2
436,THUL-01_000436.JPG,2686,2803,1278,1415,2744.5,1346.5,4
436,THUL-01_000436.JPG,2867,3043,1045,1219,2955.0,1132.0,3
436,THUL-01_000436.JPG,3554,3800,1731,1968,3677.0,1849.5,1
436,THUL-01_000436.JPG,3890,4136,949,1206,4013.0,1077.5,0
436,THUL-01_000436.JPG,3588,3793,902,1117,3690.5,1009.5,2
438,THUL-01_000438.JPG,3552,3769,918,1139,3660.5,1028.5,2
438,THUL-01_000438.JPG,3854,4122,960,1223,3988.0,1091.5,0
438,THUL-01_000438.JPG,2667,2788,1274,1419,2727.5,1346.5,4
438,THUL-01_000438.JPG,2851,3026,1052,1228,2938.5,1140.0,3
438,THUL-01_000438.JPG,3497,3730,1754,1988,3613.5,1871.0,1
439,THUL-01_000439.JPG,3542,3765,920,1145,3653.5,1032.5,2
439,THUL-01_000439.JPG,3838,4119,958,1234,3978.5,1096.0,0
439,THUL-01_000439.JPG,2654,2794,1259,1402,2724.0,1330.5,4
439,THUL-01_000439.JPG,2837,3023,1050,1241,2930.0,1145.5,3
439,THUL-01_000439.JPG,3495,3742,1752,1998,3618.5,1875.0,1
440,THUL-01_000440.JPG,2654,2798,1266,1422,2726.0,1344.0,4
440,THUL-01_000440.JPG,3540,3768,920,1150,3654.0,1035.0,2
440,THUL-01_000440.JPG,3833,4118,966,1234,3975.5,1100.0,0
440,THUL-01_000440.JPG,2838,3028,1041,1241,2933.0,1141.0,3
440,THUL-01_000440.JPG,3491,3743,1754,2004,3617.0,1879.0,1
441,THUL-01_000441.JPG,3833,4113,957,1218,3973.0,1087.5,0
441,THUL-01_000441.JPG,2656,2795,1274,1424,2725.5,1349.0,4
441,THUL-01_000441.JPG,3541,3764,919,1144,3652.5,1031.5,2
441,THUL-01_000441.JPG,2841,3026,1051,1233,2933.5,1142.0,3
441,THUL-01_000441.JPG,3501,3744,1757,1988,3622.5,1872.5,1
442,THUL-01_000442.JPG,2658,2789,1269,1417,2723.5,1343.0,4
442,THUL-01_000442.JPG,3550,3766,927,1141,3658.0,1034.0,2
442,THUL-01_000442.JPG,3839,4117,965,1220,3978.0,1092.5,0
442,THUL-01_000442.JPG,2835,3018,1043,1231,2926.5,1137.0,3
442,THUL-01_000442.JPG,3509,3755,1756,1994,3632.0,1875.0,1
443,THUL-01_000443.JPG,2655,2798,1263,1421,2726.5,1342.0,4
443,THUL-01_000443.JPG,3556,3772,918,1137,3664.0,1027.5,2
443,THUL-01_000443.JPG,2838,3021,1040,1231,2929.5,1135.5,3
443,THUL-01_000443.JPG,3523,3775,1756,1994,3649.0,1875.0,1
443,THUL-01_000443.JPG,3855,4124,967,1231,3989.5,1099.0,0
444,THUL-01_000444.JPG,2655,2799,1256,1419,2727.0,1337.5,4
444,THUL-01_000444.JPG,3550,3784,914,1140,3667.0,1027.0,2
444,THUL-01_000444.JPG,2833,3025,1030,1238,2929.0,1134.0,3
444,THUL-01_000444.JPG,3522,3785,1742,2003,3653.5,1872.5,1
444,THUL-01_000444.JPG,3864,4133,965,1229,3998.5,1097.0,0
445,THUL-01_000445.JPG,3560,3778,921,1137,3669.0,1029.0,2
445,THUL-01_000445.JPG,2836,3021,1043,1231,2928.5,1137.0,3
445,THUL-01_000445.JPG,2652,2800,1247,1408,2726.0,1327.5,4
445,THUL-01_000445.JPG,3874,4138,968,1232,4006.0,1100.0,0
445,THUL-01_000445.JPG,3515,3766,1766,2012,3640.5,1889.0,1
446,THUL-01_000446.JPG,2832,3035,1036,1236,2933.5,1136.0,3
446,THUL-01_000446.JPG,3552,3774,920,1145,3663.0,1032.5,2
446,THUL-01_000446.JPG,2649,2795,1252,1409,2722.0,1330.5,4
446,THUL-01_000446.JPG,3875,4134,967,1224,4004.5,1095.5,0
446,THUL-01_000446.JPG,3500,3747,1787,2017,3623.5,1902.0,1
447,THUL-01_000447.JPG,3856,4117,968,1222,3986.5,1095.0,0
447,THUL-01_000447.JPG,2639,2798,1248,1422,2718.5,1335.0,4
447,THUL-01_000447.JPG,2837,3016,1054,1245,2926.5,1149.5,3
447,THUL-01_000447.JPG,3515,3738,936,1175,3626.5,1055.5,2
447,THUL-01_000447.JPG,3472,3711,1791,2028,3591.5,1909.5,1
448,THUL-01_000448.JPG,3822,4113,966,1232,3967.5,1099.0,0
448,THUL-01_000448.JPG,2611,2775,1254,1426,2693.0,1340.0,4
448,THUL-01_000448.JPG,2824,3012,1088,1287,2918.0,1187.5,3
448,THUL-01_000448.JPG,3450,3705,1764,2028,3577.5,1896.0,1
448,THUL-01_000448.JPG,3491,3725,936,1161,3608.0,1048.5,2
448,THUL-01_000448.JPG,3423,3567,1573,1742,3495.0,1657.5,5
449,THUL-01_000449.JPG,3430,3555,1578,1709,3492.5,1643.5,5
449,THUL-01_000449.JPG,3820,4115,959,1233,3967.5,1096.0,0
449,THUL-01_000449.JPG,2806,3020,1057,1259,2913.0,1158.0,3
449,THUL-01_000449.JPG,2599,2779,1242,1421,2689.0,1331.5,4
449,THUL-01_000449.JPG,3463,3725,1731,1990,3594.0,1860.5,1
449,THUL-01_000449.JPG,3490,3731,919,1158,3610.5,1038.5,2
450,THUL-01_000450.JPG,2822,3020,1050,1246,2921.0,1148.0,3
450,THUL-01_000450.JPG,3817,4102,966,1220,3959.5,1093.0,0
450,THUL-01_000450.JPG,2601,2781,1226,1405,2691.0,1315.5,4
450,THUL-01_000450.JPG,3488,3732,910,1137,3610.0,1023.5,2
450,THUL-01_000450.JPG,3468,3718,1720,1967,3593.0,1843.5,1
450,THUL-01_000450.JPG,3399,3545,1526,1675,3472.0,1600.5,5
451,THUL-01_000451.JPG,2823,3021,1054,1235,2922.0,1144.5,3
451,THUL-01_000451.JPG,3833,4115,963,1205,3974.0,1084.0,0
451,THUL-01_000451.JPG,2598,2779,1230,1414,2688.5,1322.0,4
451,THUL-01_000451.JPG,3504,3736,897,1116,3620.0,1006.5,2
451,THUL-01_000451.JPG,3411,3516,1538,1666,3463.5,1602.0,5
451,THUL-01_000451.JPG,3464,3695,1716,1961,3579.5,1838.5,1
452,THUL-01_000452.JPG,2620,2799,1232,1417,2709.5,1324.5,4
452,THUL-01_000452.JPG,2840,3032,1042,1227,2936.0,1134.5,3
452,THUL-01_000452.JPG,3439,3560,1546,1690,3499.5,1618.0,5
452,THUL-01_000452.JPG,3845,4110,957,1188,3977.5,1072.5,0
452,THUL-01_000452.JPG,3516,3743,898,1111,3629.5,1004.5,2
452,THUL-01_000452.JPG,3467,3711,1712,1945,3589.0,1828.5,1
453,THUL-01_000453.JPG,2628,2819,1225,1420,2723.5,1322.5,4
453,THUL-01_000453.JPG,2833,3048,1038,1229,2940.5,1133.5,3
453,THUL-01_000453.JPG,3851,4110,950,1184,3980.5,1067.0,0
453,THUL-01_000453.JPG,3546,3769,887,1111,3657.5,999.0,2
453,THUL-01_000453.JPG,3509,3740,1704,1950,3624.5,1827.0,1
453,THUL-01_000453.JPG,3468,3600,1516,1666,3534.0,1591.0,5
454,THUL-01_000454.JPG,2837,3050,1034,1226,2943.5,1130.0,3
454,THUL-01_000454.JPG,3843,4114,950,1183,3978.5,1066.5,0
454,THUL-01_000454.JPG,2629,2839,1230,1416,2734.0,1323.0,4
454,THUL-01_000454.JPG,3456,3594,1529,1692,3525.0,1610.5,5
454,THUL-01_000454.JPG,3581,3801,900,1119,3691.0,1009.5,2
454,THUL-01_000454.JPG,3543,3780,1719,1956,3661.5,1837.5,1
455,THUL-01_000455.JPG,2828,3054,1025,1234,2941.0,1129.5,3
455,THUL-01_000455.JPG,3843,4117,941,1175,3980.0,1058.0,0
455,THUL-01_000455.JPG,2623,2847,1210,1405,2735.0,1307.5,4
455,THUL-01_000455.JPG,3477,3628,1538,1702,3552.5,1620.0,5
455,THUL-01_000455.JPG,3569,3804,881,1106,3686.5,993.5,2
455,THUL-01_000455.JPG,3534,3778,1695,1942,3656.0,1818.5,1
456,THUL-01_000456.JPG,3439,3599,1552,1706,3519.0,1629.0,5
456,THUL-01_000456.JPG,2583,2809,1247,1443,2696.0,1345.0,4
456,THUL-01_000456.JPG,3521,3759,927,1169,3640.0,1048.0,2
456,THUL-01_000456.JPG,2810,3037,1066,1311,2923.5,1188.5,3
456,THUL-01_000456.JPG,3477,3712,1792,2020,3594.5,1906.0,1
456,THUL-01_000456.JPG,3852,4115,1020,1262,3983.5,1141.0,0
457,THUL-01_000457.JPG,3532,3773,918,1157,3652.5,1037.5,2
457,THUL-01_000457.JPG,3444,3617,1533,1695,3530.5,1614.0,5
457,THUL-01_000457.JPG,2574,2804,1261,1468,2689.0,1364.5,4
457,THUL-01_000457.JPG,3874,4125,1007,1248,3999.5,1127.5,0
457,THUL-01_000457.JPG,2809,3042,1071,1332,2925.5,1201.5,3
457,THUL-01_000457.JPG,3530,3773,1779,2015,3651.5,1897.0,1
459,THUL-01_000459.JPG,2607,2837,1212,1421,2722.0,1316.5,4
459,THUL-01_000459.JPG,3477,3647,1496,1670,3562.0,1583.0,5
459,THUL-01_000459.JPG,3887,4137,924,1153,4012.0,1038.5,0
459,THUL-01_000459.JPG,2853,3118,1002,1243,2985.5,1122.5,3
459,THUL-01_000459.JPG,3606,3842,870,1105,3724.0,987.5,2
459,THUL-01_000459.JPG,3675,3906,1699,1939,3790.5,1819.0,1
460,THUL-01_000460.JPG,2604,2846,1204,1417,2725.0,1310.5,4
460,THUL-01_000460.JPG,3463,3636,1496,1686,3549.5,1591.0,5
460,THUL-01_000460.JPG,3880,4145,931,1165,4012.5,1048.0,0
460,THUL-01_000460.JPG,2854,3115,1002,1234,2984.5,1118.0,3
460,THUL-01_000460.JPG,3610,3844,881,1123,3727.0,1002.0,2
460,THUL-01_000460.JPG,3595,3855,1705,1955,3725.0,1830.0,1
461,THUL-01_000461.JPG,3548,3791,1719,1965,3669.5,1842.0,1
461,THUL-01_000461.JPG,3462,3630,1501,1678,3546.0,1589.5,5
461,THUL-01_000461.JPG,2611,2855,1202,1408,2733.0,1305.0,4
461,THUL-01_000461.JPG,3899,4149,955,1186,4024.0,1070.5,0
461,THUL-01_000461.JPG,2846,3105,1002,1236,2975.5,1119.0,3
461,THUL-01_000461.JPG,3616,3853,881,1133,3734.5,1007.0,2
462,THUL-01_000462.JPG,3449,3623,1509,1692,3536.0,1600.5,5
462,THUL-01_000462.JPG,2812,3065,1026,1272,2938.5,1149.0,3
462,THUL-01_000462.JPG,2617,2852,1214,1433,2734.5,1323.5,4
462,THUL-01_000462.JPG,3902,4152,983,1220,4027.0,1101.5,0
462,THUL-01_000462.JPG,3499,3755,1769,2008,3627.0,1888.5,1
462,THUL-01_000462.JPG,3605,3845,914,1177,3725.0,1045.5,2
463,THUL-01_000463.JPG,3433,3623,1519,1704,3528.0,1611.5,5
463,THUL-01_000463.JPG,2607,2853,1229,1453,2730.0,1341.0,4
463,THUL-01_000463.JPG,2791,3032,1049,1294,2911.5,1171.5,3
463,THUL-01_000463.JPG,3580,3834,923,1194,3707.0,1058.5,2
463,THUL-01_000463.JPG,3900,4154,1019,1261,4027.0,1140.0,0
463,THUL-01_000463.JPG,3484,3731,1784,2025,3607.5,1904.5,1
465,THUL-01_000465.JPG,3442,3621,1553,1733,3531.5,1643.0,5
465,THUL-01_000465.JPG,2609,2847,1301,1527,2728.0,1414.0,4
465,THUL-01_000465.JPG,2812,3039,1119,1363,2925.5,1241.0,3
465,THUL-01_000465.JPG,3559,3818,1002,1257,3688.5,1129.5,2
465,THUL-01_000465.JPG,3508,3751,1854,2075,3629.5,1964.5,1
465,THUL-01_000465.JPG,3911,4148,1093,1304,4029.5,1198.5,0
467,THUL-01_000467.JPG,3457,3651,1508,1701,3554.0,1604.5,5
467,THUL-01_000467.JPG,2834,3082,1060,1315,2958.0,1187.5,3
467,THUL-01_000467.JPG,3578,3840,938,1201,3709.0,1069.5,2
467,THUL-01_000467.JPG,3903,4153,1025,1272,4028.0,1148.5,0
467,THUL-01_000467.JPG,3561,3820,1801,2043,3690.5,1922.0,1
467,THUL-01_000467.JPG,2613,2856,1294,1513,2734.5,1403.5,4
468,THUL-01_000468.JPG,3496,3679,1568,1767,3587.5,1667.5,5
468,THUL-01_000468.JPG,3909,4145,1116,1318,4027.0,1217.0,0
468,THUL-01_000468.JPG,3570,3816,1883,2102,3693.0,1992.5,1
468,THUL-01_000468.JPG,3576,3834,1054,1300,3705.0,1177.0,2
468,THUL-01_000468.JPG,2880,3133,1187,1420,3006.5,1303.5,3
468,THUL-01_000468.JPG,2614,2850,1396,1601,2732.0,1498.5,4
469,THUL-01_000469.JPG,3574,3808,1934,2133,3691.0,2033.5,1
469,THUL-01_000469.JPG,3530,3714,1651,1850,3622.0,1750.5,5
469,THUL-01_000469.JPG,3919,4160,1183,1412,4039.5,1297.5,0
469,THUL-01_000469.JPG,2621,2859,1473,1670,2740.0,1571.5,6
469,THUL-01_000469.JPG,2903,3145,1285,1500,3024.0,1392.5,7
469,THUL-01_000469.JPG,3572,3825,1155,1380,3698.5,1267.5,8
470,THUL-01_000470.JPG,2616,2857,1466,1668,2736.5,1567.0,6
470,THUL-01_000470.JPG,2904,3149,1267,1489,3026.5,1378.0,7
470,THUL-01_000470.JPG,3597,3851,1140,1376,3724.0,1258.0,8
470,THUL-01_000470.JPG,3588,3829,1917,2123,3708.5,2020.0,1
470,THUL-01_000470.JPG,3913,4172,1159,1402,4042.5,1280.5,0
470,THUL-01_000470.JPG,3536,3720,1648,1855,3628.0,1751.5,5
471,THUL-01_000471.JPG,2602,2846,1454,1659,2724.0,1556.5,6
471,THUL-01_000471.JPG,3571,3821,1135,1359,3696.0,1247.0,8
471,THUL-01_000471.JPG,2899,3144,1254,1471,3021.5,1362.5,7
471,THUL-01_000471.JPG,3589,3833,1915,2113,3711.0,2014.0,1
471,THUL-01_000471.JPG,3914,4153,1178,1358,4033.5,1268.0,0
471,THUL-01_000471.JPG,3526,3710,1643,1851,3618.0,1747.0,5
474,THUL-01_000474.JPG,2825,3077,1065,1318,2951.0,1191.5,3
474,THUL-01_000474.JPG,3909,4165,1050,1281,4037.0,1165.5,0
474,THUL-01_000474.JPG,3501,3697,1534,1746,3599.0,1640.0,5
474,THUL-01_000474.JPG,3579,3852,965,1222,3715.5,1093.5,2
474,THUL-01_000474.JPG,3570,3831,1774,2033,3700.5,1903.5,1
474,THUL-01_000474.JPG,2560,2812,1297,1531,2686.0,1414.0,4
476,THUL-01_000476.JPG,2847,3092,1054,1271,2969.5,1162.5,3
476,THUL-01_000476.JPG,3918,4158,1052,1258,4038.0,1155.0,0
476,THUL-01_000476.JPG,3511,3695,1518,1726,3603.0,1622.0,5
476,THUL-01_000476.JPG,3622,3872,967,1217,3747.0,1092.0,2
476,THUL-01_000476.JPG,2581,2825,1314,1519,2703.0,1416.5,4
476,THUL-01_000476.JPG,3607,3859,1798,2044,3733.0,1921.0,1
477,THUL-01_000477.JPG,3623,3883,868,1117,3753.0,992.5,2
477,THUL-01_000477.JPG,2832,3075,979,1197,2953.5,1088.0,3
477,THUL-01_000477.JPG,2560,2804,1184,1398,2682.0,1291.0,4
477,THUL-01_000477.JPG,3503,3701,1481,1660,3602.0,1570.5,5
477,THUL-01_000477.JPG,3922,4174,972,1194,4048.0,1083.0,0
477,THUL-01_000477.JPG,3611,3873,1675,1921,3742.0,1798.0,1
478,THUL-01_000478.JPG,3615,3871,857,1100,3743.0,978.5,2
478,THUL-01_000478.JPG,2831,3080,973,1183,2955.5,1078.0,3
478,THUL-01_000478.JPG,3491,3691,1470,1653,3591.0,1561.5,5
478,THUL-01_000478.JPG,2552,2798,1172,1379,2675.0,1275.5,4
478,THUL-01_000478.JPG,3918,4170,966,1184,4044.0,1075.0,0
478,THUL-01_000478.JPG,3592,3855,1652,1907,3723.5,1779.5,1
479,THUL-01_000479.JPG,2835,3098,963,1177,2966.5,1070.0,3
479,THUL-01_000479.JPG,3612,3881,838,1089,3746.5,963.5,2
479,THUL-01_000479.JPG,3479,3691,1450,1641,3585.0,1545.5,5
479,THUL-01_000479.JPG,2549,2802,1158,1367,2675.5,1262.5,4
479,THUL-01_000479.JPG,3912,4168,951,1180,4040.0,1065.5,0
479,THUL-01_000479.JPG,3584,3861,1630,1883,3722.5,1756.5,1
480,THUL-01_000480.JPG,3593,3851,841,1077,3722.0,959.0,2
480,THUL-01_000480.JPG,3454,3663,1464,1634,3558.5,1549.0,5
480,THUL-01_000480.JPG,3910,4165,963,1176,4037.5,1069.5,0
480,THUL-01_000480.JPG,2552,2784,1156,1362,2668.0,1259.0,4
480,THUL-01_000480.JPG,2814,3058,939,1131,2936.0,1035.0,3
480,THUL-01_000480.JPG,3557,3820,1638,1884,3688.5,1761.0,1
481,THUL-01_000481.JPG,3557,3815,850,1088,3686.0,969.0,2
481,THUL-01_000481.JPG,3901,4145,975,1181,4023.0,1078.0,0
481,THUL-01_000481.JPG,2555,2784,1167,1369,2669.5,1268.0,4
481,THUL-01_000481.JPG,3439,3643,1467,1642,3541.0,1554.5,5
481,THUL-01_000481.JPG,2811,3057,942,1130,2934.0,1036.0,3
481,THUL-01_000481.JPG,3520,3760,1651,1911,3640.0,1781.0,1
482,THUL-01_000482.JPG,3909,4162,961,1182,4035.5,1071.5,0
482,THUL-01_000482.JPG,3452,3656,1457,1631,3554.0,1544.0,5
482,THUL-01_000482.JPG,3582,3851,817,1062,3716.5,939.5,2
482,THUL-01_000482.JPG,2545,2792,1147,1349,2668.5,1248.0,4
482,THUL-01_000482.JPG,2799,3042,923,1122,2920.5,1022.5,3
482,THUL-01_000482.JPG,3501,3778,1627,1882,3639.5,1754.5,1
483,THUL-01_000483.JPG,3903,4161,971,1191,4032.0,1081.0,0
483,THUL-01_000483.JPG,2544,2788,1159,1362,2666.0,1260.5,4
483,THUL-01_000483.JPG,3444,3650,1455,1618,3547.0,1536.5,5
483,THUL-01_000483.JPG,2790,3028,931,1152,2909.0,1041.5,3
483,THUL-01_000483.JPG,3546,3820,827,1060,3683.0,943.5,2
483,THUL-01_000483.JPG,3480,3749,1637,1899,3614.5,1768.0,1
484,THUL-01_000484.JPG,3902,4155,969,1187,4028.5,1078.0,0
484,THUL-01_000484.JPG,3445,3647,1444,1597,3546.0,1520.5,5
484,THUL-01_000484.JPG,3537,3806,825,1056,3671.5,940.5,2
484,THUL-01_000484.JPG,2534,2767,1146,1330,2650.5,1238.0,4
484,THUL-01_000484.JPG,2788,3015,934,1123,2901.5,1028.5,3
484,THUL-01_000484.JPG,3468,3733,1640,1902,3600.5,1771.0,1
485,THUL-01_000485.JPG,3897,4156,962,1197,4026.5,1079.5,0
485,THUL-01_000485.JPG,2535,2786,1152,1359,2660.5,1255.5,4
485,THUL-01_000485.JPG,3438,3651,1438,1593,3544.5,1515.5,5
485,THUL-01_000485.JPG,2767,3013,928,1134,2890.0,1031.0,3
485,THUL-01_000485.JPG,3525,3806,822,1068,3665.5,945.0,2
485,THUL-01_000485.JPG,3460,3731,1637,1908,3595.5,1772.5,1
487,THUL-01_000487.JPG,2532,2782,1157,1377,2657.0,1267.0,4
487,THUL-01_000487.JPG,3881,4145,960,1197,4013.0,1078.5,0
487,THUL-01_000487.JPG,3441,3650,1432,1593,3545.5,1512.5,5
487,THUL-01_000487.JPG,2770,3003,929,1139,2886.5,1034.0,3
487,THUL-01_000487.JPG,3494,3775,831,1081,3634.5,956.0,2
487,THUL-01_000487.JPG,3444,3719,1661,1936,3581.5,1798.5,1
488,THUL-01_000488.JPG,2537,2781,1170,1380,2659.0,1275.0,4
488,THUL-01_000488.JPG,3883,4154,963,1204,4018.5,1083.5,0
488,THUL-01_000488.JPG,3451,3653,1446,1602,3552.0,1524.0,5
488,THUL-01_000488.JPG,2772,3003,937,1150,2887.5,1043.5,3
488,THUL-01_000488.JPG,3497,3776,829,1084,3636.5,956.5,2
488,THUL-01_000488.JPG,3457,3729,1663,1949,3593.0,1806.0,1
489,THUL-01_000489.JPG,2531,2775,1161,1372,2653.0,1266.5,4
489,THUL-01_000489.JPG,3890,4155,985,1209,4022.5,1097.0,0
489,THUL-01_000489.JPG,3452,3652,1429,1586,3552.0,1507.5,5
489,THUL-01_000489.JPG,2769,2995,939,1143,2882.0,1041.0,3
489,THUL-01_000489.JPG,3505,3779,836,1082,3642.0,959.0,2
489,THUL-01_000489.JPG,3466,3742,1672,1962,3604.0,1817.0,1
490,THUL-01_000490.JPG,3445,3647,1435,1591,3546.0,1513.0,5
490,THUL-01_000490.JPG,2512,2756,1151,1355,2634.0,1253.0,4
490,THUL-01_000490.JPG,3901,4148,1000,1218,4024.5,1109.0,0
490,THUL-01_000490.JPG,2764,2995,939,1143,2879.5,1041.0,3
490,THUL-01_000490.JPG,3510,3791,810,1036,3650.5,923.0,2
490,THUL-01_000490.JPG,3458,3741,1701,1990,3599.5,1845.5,1
491,THUL-01_000491.JPG,2762,3018,931,1134,2890.0,1032.5,3
491,THUL-01_000491.JPG,3439,3653,1431,1588,3546.0,1509.5,5
491,THUL-01_000491.JPG,2501,2764,1128,1314,2632.5,1221.0,4
491,THUL-01_000491.JPG,3433,3760,1696,2004,3596.5,1850.0,1
491,THUL-01_000491.JPG,3518,3803,772,923,3660.5,847.5,2
492,THUL-01_000492.JPG,2768,3012,928,1140,2890.0,1034.0,3
492,THUL-01_000492.JPG,3433,3647,1409,1580,3540.0,1494.5,5
492,THUL-01_000492.JPG,2511,2774,1124,1324,2642.5,1224.0,4
492,THUL-01_000492.JPG,3428,3734,1693,1989,3581.0,1841.0,1
492,THUL-01_000492.JPG,3530,3807,728,911,3668.5,819.5,2
